"","set","Dose","N","Effect"
"3986","exp_n221",0.784097550284364,30,17
"3987","exp_n221",0.788712596352967,30,18
"3988","exp_n221",0.80418498843614,30,3
"3989","exp_n221",0.817739727486967,30,26
"3990","exp_n221",0.856917675291783,30,30
"3991","exp_n221",0.871750424170246,5,0
"3992","exp_n221",0.922821324245873,30,17
"3993","exp_n221",0.925295771707328,30,3
"3994","exp_n221",0.929008211376522,17,4
"3995","exp_n221",0.939822779390677,30,16
"3996","exp_n221",0.949472388806952,30,15
"3997","exp_n221",0.951125801448157,30,3
"3998","exp_n221",0.952945663339644,36,6
"3999","exp_n221",0.965939281822989,30,1
"4000","exp_n221",0.967485084148922,30,21
"4001","exp_n221",0.985400727091296,30,23
"4002","exp_n221",1.00970819633088,30,30
"4003","exp_n222",0,262,11
"4004","exp_n222",0.632318924768539,30,5
"4005","exp_n222",0.675167256371816,30,2
"4006","exp_n222",0.692666868010136,30,6
"4007","exp_n222",0.702392711461462,30,20
"4008","exp_n222",0.711100593458781,30,4
"4009","exp_n222",0.717531798481844,30,30
"4010","exp_n222",0.739768920395865,30,1
"4011","exp_n222",0.748597619445704,3,3
"4012","exp_n222",0.753583971532713,30,2
"4013","exp_n222",0.770865422424184,30,12
"4014","exp_n222",0.787493490402533,30,22
"4015","exp_n222",0.792313439322315,30,1
"4016","exp_n222",0.801122600516579,30,10
"4017","exp_n222",0.830020097639362,30,23
"4018","exp_n222",0.843420146760997,30,30
"4019","exp_n222",0.845254899616347,30,15
"4020","exp_n222",0.870419953884988,5,0
"4021","exp_n222",0.889134538912759,30,3
"4022","exp_n222",0.906182180720543,36,2
"4023","exp_n222",0.924137590167213,30,1
"4024","exp_n222",0.935732989902293,30,19
"4025","exp_n222",0.936374209162949,17,0
"4026","exp_n222",0.944992554883753,30,1
"4027","exp_n222",0.951408164925828,30,13
"4028","exp_n222",0.969442511793787,30,28
"4029","exp_n222",0.969989459939912,30,16
"4030","exp_n222",1.00082662438826,30,29
"4031","exp_n222",1.00496070634064,30,27
"4032","exp_n223",0,262,19
"4033","exp_n223",0.541157456678924,30,2
"4034","exp_n223",0.551297588297468,30,2
"4035","exp_n223",0.64455293143173,30,7
"4036","exp_n223",0.69713391520493,30,19
"4037","exp_n223",0.713604410489475,30,1
"4038","exp_n223",0.719369446328681,30,4
"4039","exp_n223",0.726209759146595,30,13
"4040","exp_n223",0.739276592361744,3,3
"4041","exp_n223",0.745042104637152,5,0
"4042","exp_n223",0.747870579945898,30,8
"4043","exp_n223",0.771962230501179,30,29
"4044","exp_n223",0.78508672637545,30,6
"4045","exp_n223",0.812139485118543,30,10
"4046","exp_n223",0.817057172733963,30,19
"4047","exp_n223",0.869108188167125,30,23
"4048","exp_n223",0.883469640629937,30,20
"4049","exp_n223",0.892451554228499,30,2
"4050","exp_n223",0.898742069174181,17,2
"4051","exp_n223",0.900420447704616,30,2
"4052","exp_n223",0.92396357618829,30,2
"4053","exp_n223",0.944904772556591,36,1
"4054","exp_n223",0.960527827690179,30,13
"4055","exp_n223",0.978600969631451,30,15
"4056","exp_n223",0.993090265772522,30,18
"4057","exp_n223",0.997773651230835,30,30
"4058","exp_n223",1.05615284644275,30,29
"4059","exp_n223",1.05712119005247,30,27
"4060","exp_n223",1.07874813542753,30,18
"4061","exp_n224",0,262,14
"4062","exp_n224",0.572489425114479,30,2
"4063","exp_n224",0.59166545327836,30,1
"4064","exp_n224",0.669301293882985,30,21
"4065","exp_n224",0.67414983651723,30,7
"4066","exp_n224",0.70335099897007,3,3
"4067","exp_n224",0.705019562243051,30,1
"4068","exp_n224",0.709465437930313,30,27
"4069","exp_n224",0.716531732682747,30,3
"4070","exp_n224",0.750615732721096,30,10
"4071","exp_n224",0.756716111612571,30,13
"4072","exp_n224",0.769901935895141,30,13
"4073","exp_n224",0.788442767800442,30,18
"4074","exp_n224",0.792948876005255,30,5
"4075","exp_n224",0.804188544616817,5,0
"4076","exp_n224",0.807065591104623,30,13
"4077","exp_n224",0.815391754633963,30,28
"4078","exp_n224",0.844480619100452,30,0
"4079","exp_n224",0.879722222732412,17,1
"4080","exp_n224",0.895014905647517,30,2
"4081","exp_n224",0.90174960803181,30,1
"4082","exp_n224",0.907985966649882,30,30
"4083","exp_n224",0.912154096024857,30,21
"4084","exp_n224",0.920156319479391,30,11
"4085","exp_n224",0.934732879043512,30,13
"4086","exp_n224",0.942152686722134,36,2
"4087","exp_n224",0.972532156228919,30,21
"4088","exp_n224",0.983796967916079,30,28
"4089","exp_n224",0.987181418307645,30,28
"4090","exp_n225",0,262,17
"4091","exp_n225",0.664013336161884,30,3
"4092","exp_n225",0.685825277887411,30,4
"4093","exp_n225",0.691423452097408,30,24
"4094","exp_n225",0.7010858116446,30,3
"4095","exp_n225",0.710879338186181,30,2
"4096","exp_n225",0.717912322144765,30,29
"4097","exp_n225",0.724542816846705,30,9
"4098","exp_n225",0.725604433243225,3,3
"4099","exp_n225",0.743610296623853,30,3
"4100","exp_n225",0.753698494919288,30,21
"4101","exp_n225",0.757181747549308,30,7
"4102","exp_n225",0.759215192946261,30,11
"4103","exp_n225",0.77180507320423,30,7
"4104","exp_n225",0.797871033560864,30,22
"4105","exp_n225",0.815409238398115,30,15
"4106","exp_n225",0.877208784151412,30,1
"4107","exp_n225",0.889160962238337,30,4
"4108","exp_n225",0.89604032664138,36,1
"4109","exp_n225",0.902933207578081,30,30
"4110","exp_n225",0.909667513110902,5,0
"4111","exp_n225",0.925105419327061,17,1
"4112","exp_n225",0.926927479919728,30,3
"4113","exp_n225",0.939874027347453,30,24
"4114","exp_n225",0.942121674561523,30,19
"4115","exp_n225",0.955460362603505,30,29
"4116","exp_n225",0.957239167227729,30,15
"4117","exp_n225",0.959730283241455,30,14
"4118","exp_n225",0.967988557026716,30,30
"4119","exp_n226",0,262,14
"4120","exp_n226",0.608889456051188,30,3
"4121","exp_n226",0.644040236489358,30,6
"4122","exp_n226",0.674164397212909,30,25
"4123","exp_n226",0.712361278508735,30,28
"4124","exp_n226",0.722332813709808,30,5
"4125","exp_n226",0.740709934429017,3,3
"4126","exp_n226",0.741562194285825,30,0
"4127","exp_n226",0.759865968295731,30,21
"4128","exp_n226",0.761803802510176,30,7
"4129","exp_n226",0.770806890745034,30,13
"4130","exp_n226",0.779354043593442,30,3
"4131","exp_n226",0.789644847767977,30,30
"4132","exp_n226",0.794779623403634,30,6
"4133","exp_n226",0.8046037070785,30,26
"4134","exp_n226",0.806247266236825,30,17
"4135","exp_n226",0.817883455425992,30,24
"4136","exp_n226",0.88540111316149,30,4
"4137","exp_n226",0.904908900657961,30,12
"4138","exp_n226",0.906160103693214,17,1
"4139","exp_n226",0.906797705882267,36,0
"4140","exp_n226",0.907210889252772,30,2
"4141","exp_n226",0.908550216357225,5,0
"4142","exp_n226",0.911871027808165,30,13
"4143","exp_n226",0.92619276134577,30,17
"4144","exp_n226",0.943214573920717,30,21
"4145","exp_n226",0.949025087460985,30,24
"4146","exp_n226",0.980022534537147,30,1
"4147","exp_n226",0.990578028946173,30,30
"4148","exp_n227",0,262,16
"4149","exp_n227",0.618058841060237,30,3
"4150","exp_n227",0.641110634255767,30,4
"4151","exp_n227",0.706693164465424,30,25
"4152","exp_n227",0.708237271572326,30,29
"4153","exp_n227",0.719935771490025,30,4
"4154","exp_n227",0.726161514643055,30,11
"4155","exp_n227",0.733904943033311,30,20
"4156","exp_n227",0.744647158975224,30,5
"4157","exp_n227",0.748121086223885,3,3
"4158","exp_n227",0.76128632700643,30,1
"4159","exp_n227",0.764156141093545,30,6
"4160","exp_n227",0.793126185081794,30,20
"4161","exp_n227",0.793531428227881,30,9
"4162","exp_n227",0.824320739700271,30,4
"4163","exp_n227",0.833167462668262,30,26
"4164","exp_n227",0.838631251278834,30,30
"4165","exp_n227",0.855428742101484,30,1
"4166","exp_n227",0.877021834707238,5,0
"4167","exp_n227",0.911182660293784,30,4
"4168","exp_n227",0.917898288192891,17,4
"4169","exp_n227",0.951233018512217,36,4
"4170","exp_n227",0.952419559215819,30,2
"4171","exp_n227",0.958945439681238,30,14
"4172","exp_n227",0.964375086381981,30,17
"4173","exp_n227",0.964939645147218,30,25
"4174","exp_n227",0.965185885991785,30,25
"4175","exp_n227",0.971068075008158,30,20
"4176","exp_n227",0.989664798955287,30,30
"4177","exp_n228",0,262,19
"4178","exp_n228",0.628651390299378,30,1
"4179","exp_n228",0.701907634542185,30,23
"4180","exp_n228",0.713552870791539,30,1
"4181","exp_n228",0.714782932536064,30,3
"4182","exp_n228",0.724778703283097,30,6
"4183","exp_n228",0.742052597403888,30,4
"4184","exp_n228",0.74368204601172,30,30
"4185","exp_n228",0.76775976632938,3,3
"4186","exp_n228",0.778415233953695,30,2
"4187","exp_n228",0.782905322893878,30,22
"4188","exp_n228",0.79271113439084,30,6
"4189","exp_n228",0.793484389990334,30,15
"4190","exp_n228",0.797661752895098,30,18
"4191","exp_n228",0.80064667439549,30,10
"4192","exp_n228",0.800737834327074,30,30
"4193","exp_n228",0.864444439215455,30,25
"4194","exp_n228",0.871106439633416,5,0
"4195","exp_n228",0.894278512525465,17,4
"4196","exp_n228",0.896548885774476,30,11
"4197","exp_n228",0.905486607476875,30,4
"4198","exp_n228",0.908776475492753,30,0
"4199","exp_n228",0.917623806381439,36,0
"4200","exp_n228",0.926694060396968,30,3
"4201","exp_n228",0.957465848854337,30,24
"4202","exp_n228",0.98279750675292,30,21
"4203","exp_n228",0.986995212475158,30,7
"4204","exp_n228",0.988199039124392,30,19
"4205","exp_n228",0.997950300351645,30,30
"4206","exp_n229",0,262,16
"4207","exp_n229",0.662434491263883,30,3
"4208","exp_n229",0.684008783387962,30,8
"4209","exp_n229",0.686609832999639,30,4
"4210","exp_n229",0.708635079063729,30,24
"4211","exp_n229",0.729104711043531,30,30
"4212","exp_n229",0.746317050695819,30,2
"4213","exp_n229",0.746728694126817,30,10
"4214","exp_n229",0.753574163718601,3,3
"4215","exp_n229",0.771422552989724,30,6
"4216","exp_n229",0.775756813673892,30,18
"4217","exp_n229",0.781978040222782,30,4
"4218","exp_n229",0.790554962903589,30,22
"4219","exp_n229",0.794061472606476,30,12
"4220","exp_n229",0.824712995478089,30,11
"4221","exp_n229",0.829523352507294,30,22
"4222","exp_n229",0.888632996021822,5,0
"4223","exp_n229",0.924487802424281,30,21
"4224","exp_n229",0.930592625440669,30,30
"4225","exp_n229",0.932034744455381,30,3
"4226","exp_n229",0.938216510387365,30,2
"4227","exp_n229",0.954501196669508,30,16
"4228","exp_n229",0.955645381411001,36,5
"4229","exp_n229",0.961938859261608,17,3
"4230","exp_n229",0.973554637237309,30,0
"4231","exp_n229",0.976939750767965,30,20
"4232","exp_n229",0.980158380759627,30,27
"4233","exp_n229",0.993902812056429,30,29
"4234","exp_n229",1.00154341408266,30,21
"4235","exp_n23",0,262,9
"4236","exp_n23",0.611741615033427,30,1
"4237","exp_n23",0.64411499108212,30,3
"4238","exp_n23",0.681514882261692,30,0
"4239","exp_n23",0.693538312819717,30,20
"4240","exp_n23",0.727101063674533,30,12
"4241","exp_n23",0.728935129912104,30,26
"4242","exp_n23",0.73865988954862,30,5
"4243","exp_n23",0.74053500952019,30,4
"4244","exp_n23",0.763940022229422,30,12
"4245","exp_n23",0.764096327107478,3,3
"4246","exp_n23",0.77875253381231,30,18
"4247","exp_n23",0.797566387107096,30,5
"4248","exp_n23",0.802904617387747,30,25
"4249","exp_n23",0.808218271290029,30,6
"4250","exp_n23",0.814319282348851,30,24
"4251","exp_n23",0.823092232259436,30,30
"4252","exp_n23",0.854596915247744,5,0
"4253","exp_n23",0.901817998697974,30,4
"4254","exp_n23",0.908982499125102,30,2
"4255","exp_n23",0.917570674275801,30,16
"4256","exp_n23",0.918539003731904,17,1
"4257","exp_n23",0.925669051146405,36,3
"4258","exp_n23",0.936890294316993,30,29
"4259","exp_n23",0.939636149869322,30,11
"4260","exp_n23",0.94187931613869,30,2
"4261","exp_n23",0.964336831131892,30,17
"4262","exp_n23",0.965034784038347,30,19
"4263","exp_n23",0.989904914949304,30,30
"4264","exp_n230",0,262,9
"4265","exp_n230",0.648658843838434,30,3
"4266","exp_n230",0.651812172580612,30,1
"4267","exp_n230",0.698290243624186,30,4
"4268","exp_n230",0.699721061747781,30,23
"4269","exp_n230",0.705259050191736,30,11
"4270","exp_n230",0.710086189590068,30,2
"4271","exp_n230",0.717809602676003,30,29
"4272","exp_n230",0.763579424310743,30,5
"4273","exp_n230",0.783122952029013,30,13
"4274","exp_n230",0.790957305741794,3,3
"4275","exp_n230",0.801170228092373,30,5
"4276","exp_n230",0.805335349253972,30,28
"4277","exp_n230",0.810402201108839,30,4
"4278","exp_n230",0.817434914153345,30,23
"4279","exp_n230",0.829539251391705,30,18
"4280","exp_n230",0.872186800685395,5,0
"4281","exp_n230",0.906328746662395,30,2
"4282","exp_n230",0.910129105881917,30,1
"4283","exp_n230",0.927570436874661,36,3
"4284","exp_n230",0.927747839950552,30,30
"4285","exp_n230",0.929544281389761,17,3
"4286","exp_n230",0.930028541925561,30,0
"4287","exp_n230",0.958063381529089,30,15
"4288","exp_n230",0.965441089597401,30,27
"4289","exp_n230",0.965985045242017,30,21
"4290","exp_n230",0.985668587516085,30,17
"4291","exp_n230",1.00802864372299,30,19
"4292","exp_n230",1.00971100756801,30,27
"4293","exp_n231",0,262,13
"4294","exp_n231",0.622352208019383,30,2
"4295","exp_n231",0.662918569273392,30,4
"4296","exp_n231",0.699592906922255,30,3
"4297","exp_n231",0.712001901730116,30,2
"4298","exp_n231",0.715657620128105,30,22
"4299","exp_n231",0.723782825560682,30,30
"4300","exp_n231",0.729344414568968,30,6
"4301","exp_n231",0.73002197692954,30,9
"4302","exp_n231",0.745975859443568,30,3
"4303","exp_n231",0.757292991673993,30,17
"4304","exp_n231",0.765862355652371,3,3
"4305","exp_n231",0.767287952400988,30,11
"4306","exp_n231",0.797014333559726,30,14
"4307","exp_n231",0.806151701124047,30,30
"4308","exp_n231",0.80735690375252,30,22
"4309","exp_n231",0.817510244566252,30,27
"4310","exp_n231",0.895848733334599,5,0
"4311","exp_n231",0.926808432810968,17,1
"4312","exp_n231",0.930657315191785,30,3
"4313","exp_n231",0.932643797013649,30,2
"4314","exp_n231",0.933272613280733,36,3
"4315","exp_n231",0.94244105843821,30,24
"4316","exp_n231",0.953599682683144,30,2
"4317","exp_n231",0.953818252471858,30,17
"4318","exp_n231",0.961618884236366,30,14
"4319","exp_n231",0.962373350300775,30,19
"4320","exp_n231",0.973768208223568,30,25
"4321","exp_n231",0.985015145578502,30,30
"4322","exp_n232",0,262,11
"4323","exp_n232",0.638467487366513,30,6
"4324","exp_n232",0.716520391309104,30,25
"4325","exp_n232",0.716954891699886,30,5
"4326","exp_n232",0.721308513438724,30,2
"4327","exp_n232",0.733908087778729,30,6
"4328","exp_n232",0.743898704772689,30,4
"4329","exp_n232",0.765190808638143,30,6
"4330","exp_n232",0.772825644590312,30,8
"4331","exp_n232",0.785152011321495,3,3
"4332","exp_n232",0.78699406357131,30,10
"4333","exp_n232",0.788843828760257,30,10
"4334","exp_n232",0.796197633156975,30,28
"4335","exp_n232",0.801993033465109,30,30
"4336","exp_n232",0.842983786436196,5,0
"4337","exp_n232",0.843281415751711,30,17
"4338","exp_n232",0.858103552672,30,25
"4339","exp_n232",0.858609300714451,30,23
"4340","exp_n232",0.903988692483773,30,2
"4341","exp_n232",0.906629907482959,17,2
"4342","exp_n232",0.929954204088277,30,0
"4343","exp_n232",0.936880021444325,30,11
"4344","exp_n232",0.947767399135464,30,2
"4345","exp_n232",0.948744352564833,36,0
"4346","exp_n232",0.988321407998536,30,16
"4347","exp_n232",0.997331010359027,30,29
"4348","exp_n232",1.00523707446642,30,17
"4349","exp_n232",1.02327380296328,30,23
"4350","exp_n232",1.04171860597343,30,28
"4351","exp_n233",0,262,17
"4352","exp_n233",0.618472457048056,30,3
"4353","exp_n233",0.692224337309391,30,4
"4354","exp_n233",0.692380882837098,30,25
"4355","exp_n233",0.712646800821321,30,3
"4356","exp_n233",0.721103226753126,30,2
"4357","exp_n233",0.731709397233553,30,30
"4358","exp_n233",0.732525313552892,30,5
"4359","exp_n233",0.736262915884171,30,7
"4360","exp_n233",0.758070195826853,30,20
"4361","exp_n233",0.758731227498542,30,9
"4362","exp_n233",0.767641664745278,30,11
"4363","exp_n233",0.781342835681183,30,5
"4364","exp_n233",0.782913798333876,3,3
"4365","exp_n233",0.811243549668632,30,30
"4366","exp_n233",0.817693602689794,30,20
"4367","exp_n233",0.818945052144499,30,26
"4368","exp_n233",0.839554680812919,5,0
"4369","exp_n233",0.888038317665675,17,4
"4370","exp_n233",0.901388367100182,30,4
"4371","exp_n233",0.919664503197554,36,1
"4372","exp_n233",0.925496442833704,30,11
"4373","exp_n233",0.926338140467498,30,4
"4374","exp_n233",0.937804797447269,30,0
"4375","exp_n233",0.961239312437207,30,19
"4376","exp_n233",0.964527516604425,30,14
"4377","exp_n233",0.964603781928814,30,19
"4378","exp_n233",0.970211532608386,30,27
"4379","exp_n233",0.988201527418609,30,29
"4380","exp_n234",0,262,8
"4381","exp_n234",0.645179983522326,30,1
"4382","exp_n234",0.706463948154791,30,22
"4383","exp_n234",0.712086665630259,30,8
"4384","exp_n234",0.75110289421353,30,2
"4385","exp_n234",0.76067838255834,30,3
"4386","exp_n234",0.763803778314717,30,30
"4387","exp_n234",0.766487433828326,30,4
"4388","exp_n234",0.770104262945144,30,14
"4389","exp_n234",0.797297352686768,30,16
"4390","exp_n234",0.802229171219306,30,5
"4391","exp_n234",0.810489416585197,3,3
"4392","exp_n234",0.819684072925531,30,10
"4393","exp_n234",0.823607363809734,30,24
"4394","exp_n234",0.833260351025577,30,20
"4395","exp_n234",0.835902035237175,30,21
"4396","exp_n234",0.871844153426946,5,0
"4397","exp_n234",0.884777894964891,30,30
"4398","exp_n234",0.919224668019464,30,2
"4399","exp_n234",0.929541760133179,17,2
"4400","exp_n234",0.934983040472461,30,1
"4401","exp_n234",0.95105624321392,36,2
"4402","exp_n234",0.952007742104417,30,15
"4403","exp_n234",0.958750003025329,30,12
"4404","exp_n234",0.965886803687399,30,2
"4405","exp_n234",0.996198241633726,30,17
"4406","exp_n234",1.01277933242707,30,28
"4407","exp_n234",1.03513297420158,30,30
"4408","exp_n234",1.04890211580801,30,18
"4409","exp_n235",0,262,10
"4410","exp_n235",0.693200251295775,30,23
"4411","exp_n235",0.693476403142855,30,7
"4412","exp_n235",0.720963160266188,30,29
"4413","exp_n235",0.73487119700266,30,1
"4414","exp_n235",0.735586311451191,30,2
"4415","exp_n235",0.74561428457173,30,11
"4416","exp_n235",0.752561719963531,30,7
"4417","exp_n235",0.763871195612341,3,3
"4418","exp_n235",0.766302917905539,30,10
"4419","exp_n235",0.769720829954598,30,10
"4420","exp_n235",0.769774504353685,30,1
"4421","exp_n235",0.784666944257641,30,22
"4422","exp_n235",0.798602924968975,30,27
"4423","exp_n235",0.82296984280194,30,30
"4424","exp_n235",0.836067385347135,30,7
"4425","exp_n235",0.868891309029734,30,14
"4426","exp_n235",0.89637164770848,30,0
"4427","exp_n235",0.899066164456722,5,0
"4428","exp_n235",0.915735110388827,17,2
"4429","exp_n235",0.926607152049832,30,1
"4430","exp_n235",0.929578574002996,30,1
"4431","exp_n235",0.930173105551859,36,5
"4432","exp_n235",0.93306507685729,30,9
"4433","exp_n235",0.953237377482825,30,17
"4434","exp_n235",0.956659129530158,30,28
"4435","exp_n235",0.9636225424313,30,12
"4436","exp_n235",0.970460463772756,30,28
"4437","exp_n235",1.00016348471528,30,20
"4438","exp_n236",0,262,10
"4439","exp_n236",0.627380911926336,30,1
"4440","exp_n236",0.672890812525938,30,25
"4441","exp_n236",0.693400905675196,30,4
"4442","exp_n236",0.699583430488439,30,1
"4443","exp_n236",0.709381916473454,30,4
"4444","exp_n236",0.721855366202249,30,2
"4445","exp_n236",0.728846343562523,30,29
"4446","exp_n236",0.733471144876206,30,3
"4447","exp_n236",0.744657580711229,30,17
"4448","exp_n236",0.761962447579145,3,3
"4449","exp_n236",0.772843068676563,30,14
"4450","exp_n236",0.785180155753233,30,24
"4451","exp_n236",0.818628744708987,30,15
"4452","exp_n236",0.837621483078696,5,0
"4453","exp_n236",0.838204893614418,30,8
"4454","exp_n236",0.880010328992759,30,5
"4455","exp_n236",0.884325906743207,30,26
"4456","exp_n236",0.905873947468611,17,1
"4457","exp_n236",0.910289135143387,30,4
"4458","exp_n236",0.921046018644156,36,0
"4459","exp_n236",0.932587090734448,30,13
"4460","exp_n236",0.935460182602485,30,29
"4461","exp_n236",0.949004426677221,30,1
"4462","exp_n236",0.963766145619717,30,30
"4463","exp_n236",0.976121111880301,30,21
"4464","exp_n236",0.989819988280322,30,10
"4465","exp_n236",0.998713224885942,30,23
"4466","exp_n236",1.03401831007781,30,30
"4467","exp_n237",0,262,23
"4468","exp_n237",0.651513980508921,30,1
"4469","exp_n237",0.660459542464164,30,0
"4470","exp_n237",0.733890484986937,30,22
"4471","exp_n237",0.739793988400845,30,29
"4472","exp_n237",0.74352781755117,30,1
"4473","exp_n237",0.751899229904906,30,10
"4474","exp_n237",0.7617226601727,30,7
"4475","exp_n237",0.768751275261636,30,11
"4476","exp_n237",0.779745122209229,3,3
"4477","exp_n237",0.787266920972263,30,5
"4478","exp_n237",0.809390735109932,30,5
"4479","exp_n237",0.821676927868903,30,23
"4480","exp_n237",0.821977857328636,30,15
"4481","exp_n237",0.826917623849006,30,10
"4482","exp_n237",0.837648266038726,30,30
"4483","exp_n237",0.874075192132421,30,27
"4484","exp_n237",0.906683065934009,5,0
"4485","exp_n237",0.910123533632118,30,2
"4486","exp_n237",0.911292126431018,30,3
"4487","exp_n237",0.928841295828999,17,3
"4488","exp_n237",0.948421412935589,30,13
"4489","exp_n237",0.950440766210518,30,15
"4490","exp_n237",0.97449322886285,36,1
"4491","exp_n237",0.978110067338243,30,2
"4492","exp_n237",0.992775935727329,30,17
"4493","exp_n237",0.994395413209374,30,29
"4494","exp_n237",0.995795209287394,30,21
"4495","exp_n237",1.01513619326092,30,28
"4496","exp_n238",0,262,14
"4497","exp_n238",0.640296858851083,30,5
"4498","exp_n238",0.663243259528444,30,24
"4499","exp_n238",0.692026825544389,30,6
"4500","exp_n238",0.707949416442715,30,1
"4501","exp_n238",0.709882130729149,30,29
"4502","exp_n238",0.713194718079879,30,9
"4503","exp_n238",0.730936387071164,30,5
"4504","exp_n238",0.731380988769535,30,15
"4505","exp_n238",0.732737286317748,30,0
"4506","exp_n238",0.732929714462489,30,18
"4507","exp_n238",0.734616101960801,3,3
"4508","exp_n238",0.737884657269549,30,4
"4509","exp_n238",0.752915837114816,30,2
"4510","exp_n238",0.760748736801052,30,19
"4511","exp_n238",0.777526913311115,30,27
"4512","exp_n238",0.800798782001249,30,30
"4513","exp_n238",0.820992107766565,5,0
"4514","exp_n238",0.877070279433984,30,4
"4515","exp_n238",0.904633455444357,17,3
"4516","exp_n238",0.909676092166987,30,2
"4517","exp_n238",0.914855570443589,36,3
"4518","exp_n238",0.921853421114212,30,18
"4519","exp_n238",0.926765377512746,30,24
"4520","exp_n238",0.926981423004677,30,24
"4521","exp_n238",0.941463917278319,30,1
"4522","exp_n238",0.960046494115092,30,20
"4523","exp_n238",0.964690371386812,30,10
"4524","exp_n238",0.967441605710506,30,27
"4525","exp_n239",0,262,16
"4526","exp_n239",0.62741882497647,30,0
"4527","exp_n239",0.699492620222279,30,22
"4528","exp_n239",0.711742424481549,30,5
"4529","exp_n239",0.712540967433672,30,2
"4530","exp_n239",0.717029881270729,30,0
"4531","exp_n239",0.737069076843699,30,28
"4532","exp_n239",0.738350136138872,30,3
"4533","exp_n239",0.747838860564978,30,19
"4534","exp_n239",0.748594574986916,30,1
"4535","exp_n239",0.761992862966585,30,7
"4536","exp_n239",0.78372541119392,3,3
"4537","exp_n239",0.784583617188981,30,4
"4538","exp_n239",0.805835450475505,30,30
"4539","exp_n239",0.81145987806067,30,29
"4540","exp_n239",0.815576914206585,30,16
"4541","exp_n239",0.821752465263835,30,21
"4542","exp_n239",0.85674763515451,5,0
"4543","exp_n239",0.88846306478958,30,1
"4544","exp_n239",0.897757636311085,17,2
"4545","exp_n239",0.912928675556227,30,0
"4546","exp_n239",0.929521925205068,30,2
"4547","exp_n239",0.932855280823513,36,6
"4548","exp_n239",0.942225062888306,30,16
"4549","exp_n239",0.942930567104349,30,15
"4550","exp_n239",0.947912870306462,30,15
"4551","exp_n239",0.968025675827097,30,29
"4552","exp_n239",0.985558579081789,30,17
"4553","exp_n239",0.986074761299041,30,27
"4554","exp_n24",0,262,17
"4555","exp_n24",0.635605357025365,30,1
"4556","exp_n24",0.638159800648671,30,2
"4557","exp_n24",0.699160652734365,30,27
"4558","exp_n24",0.701012868009594,30,11
"4559","exp_n24",0.716585254553607,30,0
"4560","exp_n24",0.717012047549158,30,11
"4561","exp_n24",0.717554209619883,30,2
"4562","exp_n24",0.729087999627418,30,29
"4563","exp_n24",0.743297832167632,3,3
"4564","exp_n24",0.761194386849232,30,11
"4565","exp_n24",0.772127995020383,30,6
"4566","exp_n24",0.776055423807864,30,17
"4567","exp_n24",0.792075390719914,30,15
"4568","exp_n24",0.813465534549161,30,24
"4569","exp_n24",0.815282490043313,30,27
"4570","exp_n24",0.886787265612866,5,0
"4571","exp_n24",0.916746396725054,36,2
"4572","exp_n24",0.919101614227905,30,4
"4573","exp_n24",0.926070444369674,30,4
"4574","exp_n24",0.927251578784262,17,0
"4575","exp_n24",0.941504091998446,30,13
"4576","exp_n24",0.941613019356579,30,0
"4577","exp_n24",0.949194210604938,30,14
"4578","exp_n24",0.962340929674162,30,15
"4579","exp_n24",0.964521848233195,30,30
"4580","exp_n24",0.974203835276529,30,24
"4581","exp_n24",0.986497382588001,30,30
"4582","exp_n24",1.01372572506066,30,30
"4583","exp_n240",0,262,14
"4584","exp_n240",0.605386528170542,30,0
"4585","exp_n240",0.626856981702449,30,5
"4586","exp_n240",0.663464021565581,30,26
"4587","exp_n240",0.696358348259866,30,30
"4588","exp_n240",0.713498140471307,30,4
"4589","exp_n240",0.716666039784102,30,4
"4590","exp_n240",0.725033476531383,30,12
"4591","exp_n240",0.728514886722313,30,2
"4592","exp_n240",0.739088803393162,30,16
"4593","exp_n240",0.740991363073561,3,3
"4594","exp_n240",0.757232310793345,30,4
"4595","exp_n240",0.762082007654515,30,10
"4596","exp_n240",0.78596933338167,30,22
"4597","exp_n240",0.789888377463796,30,9
"4598","exp_n240",0.820895922159619,30,26
"4599","exp_n240",0.85066036763944,5,0
"4600","exp_n240",0.88343889673495,30,30
"4601","exp_n240",0.895723670170027,30,1
"4602","exp_n240",0.897218951262488,30,10
"4603","exp_n240",0.90060723759816,30,2
"4604","exp_n240",0.906459472586362,36,3
"4605","exp_n240",0.913076080952891,30,1
"4606","exp_n240",0.942287603788814,30,28
"4607","exp_n240",0.944110302755168,17,1
"4608","exp_n240",0.960057234326214,30,17
"4609","exp_n240",0.970748390713009,30,11
"4610","exp_n240",0.979222322244154,30,20
"4611","exp_n240",0.98339963753906,30,29
"4612","exp_n241",0,262,10
"4613","exp_n241",0.642221520482449,30,4
"4614","exp_n241",0.681444449854526,30,22
"4615","exp_n241",0.714595469945833,30,0
"4616","exp_n241",0.725687264469949,30,2
"4617","exp_n241",0.730491463187971,30,4
"4618","exp_n241",0.735592493282691,30,28
"4619","exp_n241",0.736437828974755,30,10
"4620","exp_n241",0.737727752799798,3,3
"4621","exp_n241",0.74550186941316,30,14
"4622","exp_n241",0.756909692200091,30,8
"4623","exp_n241",0.768428656730722,30,2
"4624","exp_n241",0.772302407843246,30,10
"4625","exp_n241",0.775712620783912,30,3
"4626","exp_n241",0.785838181790731,30,22
