"Dataset Index","Dose","N","Effect"
"exp_n835",0.969841850285603,30,20
"exp_n835",0.975364408681395,30,14
"exp_n835",0.978156270357396,30,20
"exp_n835",0.982873083885641,30,24
"exp_n835",1.03418572444298,30,28
"exp_n835",1.04494749651685,4,2
"exp_n836",0,30,0
"exp_n836",0.67756487923814,30,23
"exp_n836",0.68293572704915,2,0
"exp_n836",0.691035592378817,30,4
"exp_n836",0.70969971498548,30,19
"exp_n836",0.730626744646983,30,5
"exp_n836",0.734621417073197,71,0
"exp_n836",0.734907623524402,30,5
"exp_n836",0.737712597971826,2,0
"exp_n836",0.742522623580839,3,0
"exp_n836",0.747727803664735,3,3
"exp_n836",0.755560935212875,30,10
"exp_n836",0.771790096486247,30,19
"exp_n836",0.800762550531779,30,25
"exp_n836",0.809497083741596,30,30
"exp_n836",0.812739306775551,4,0
"exp_n836",0.818363465969218,4,0
"exp_n836",0.820073676816554,30,8
"exp_n836",0.822072966002786,1,0
"exp_n836",0.82350104165083,30,2
"exp_n836",0.845704420741622,5,0
"exp_n836",0.851088745330186,30,1
"exp_n836",0.864979857758277,30,1
"exp_n836",0.874366201033929,30,30
"exp_n836",0.886739254644606,30,2
"exp_n836",0.896564391952321,17,1
"exp_n836",0.901771624422551,73,0
"exp_n836",0.905578588172987,30,4
"exp_n836",0.911623096548924,30,0
"exp_n836",0.911992899201252,36,2
"exp_n836",0.921699366549214,30,17
"exp_n836",0.929422218137266,2,1
"exp_n836",0.948392807682996,30,26
"exp_n836",0.967328464998819,30,22
"exp_n836",0.970879502985063,30,11
"exp_n836",0.972985044593783,30,11
"exp_n836",0.985463291529098,30,15
"exp_n836",1.00325709755129,30,28
"exp_n836",1.02657156344004,4,2
"exp_n837",0,30,0
"exp_n837",0.693521800573521,30,20
"exp_n837",0.697139441148837,2,0
"exp_n837",0.710353017031592,30,0
"exp_n837",0.720807807361176,30,21
"exp_n837",0.733508437748869,30,14
"exp_n837",0.743065186076824,71,0
"exp_n837",0.749164253923365,2,0
"exp_n837",0.756357073308578,3,0
"exp_n837",0.756512403044759,30,7
"exp_n837",0.757764924880548,3,3
"exp_n837",0.774737424777319,30,12
"exp_n837",0.79095311971764,30,18
"exp_n837",0.807691780692559,30,23
"exp_n837",0.808194359287348,4,0
"exp_n837",0.824583805811177,4,0
"exp_n837",0.827300342638821,30,5
"exp_n837",0.827500656139966,30,30
"exp_n837",0.834030690092434,30,4
"exp_n837",0.835366207675066,1,0
"exp_n837",0.854154238057154,5,0
"exp_n837",0.856027704850257,30,0
"exp_n837",0.879740559935942,30,4
"exp_n837",0.884392528409295,30,28
"exp_n837",0.90378859575314,73,0
"exp_n837",0.904418006665346,30,3
"exp_n837",0.911802813432506,30,4
"exp_n837",0.91389689456306,17,3
"exp_n837",0.921211534638342,36,5
"exp_n837",0.927554793187557,30,1
"exp_n837",0.9344900652691,30,16
"exp_n837",0.942168385434946,2,2
"exp_n837",0.968094720568197,30,27
"exp_n837",0.972618093111953,30,24
"exp_n837",0.976525480908423,30,15
"exp_n837",0.977023644220549,30,21
"exp_n837",0.988035200662458,30,17
"exp_n837",1.02956749688434,30,29
"exp_n837",1.0475209122209,4,2
"exp_n838",0,30,0
"exp_n838",0.677953766359168,30,25
"exp_n838",0.680089011684975,2,0
"exp_n838",0.689052340161592,30,7
"exp_n838",0.707399742032889,30,24
"exp_n838",0.729134177587501,3,0
"exp_n838",0.732089268850765,71,0
"exp_n838",0.733514741070601,30,2
"exp_n838",0.734056379545819,2,0
"exp_n838",0.734351930653646,30,9
"exp_n838",0.743473326436804,3,3
"exp_n838",0.74725905950957,30,6
"exp_n838",0.769500428678302,30,21
"exp_n838",0.793010928885635,30,25
"exp_n838",0.802364298243406,4,0
"exp_n838",0.816953693528545,4,0
"exp_n838",0.817356816083219,30,2
"exp_n838",0.818370364163096,1,0
"exp_n838",0.82261202338754,30,7
"exp_n838",0.822704315956737,30,30
"exp_n838",0.839817261377407,5,0
"exp_n838",0.84255408368588,30,4
"exp_n838",0.860166698272584,30,3
"exp_n838",0.87698405782558,30,28
"exp_n838",0.881259826250365,30,2
"exp_n838",0.896929222539051,17,2
"exp_n838",0.900102446649938,73,0
"exp_n838",0.901737077593956,30,0
"exp_n838",0.906434631692858,30,2
"exp_n838",0.91001014615595,36,4
"exp_n838",0.922536283223814,30,13
"exp_n838",0.9290539098992,2,1
"exp_n838",0.949926716792957,30,28
"exp_n838",0.959157014630848,30,17
"exp_n838",0.959637689643471,30,20
"exp_n838",0.96297545552368,30,17
"exp_n838",0.968532257175556,30,14
"exp_n838",0.989514223610478,30,29
"exp_n838",1.01951403981306,4,3
"exp_n839",0,30,0
"exp_n839",0.68762303838859,30,20
"exp_n839",0.692208013802263,2,0
"exp_n839",0.705302675018809,30,9
"exp_n839",0.707621744044674,3,0
"exp_n839",0.729988405610581,30,11
"exp_n839",0.739037124124474,30,5
"exp_n839",0.744454274491001,71,0
"exp_n839",0.747473868075906,30,10
"exp_n839",0.748317575172324,2,0
"exp_n839",0.756224158663916,3,3
"exp_n839",0.760465789706016,30,11
"exp_n839",0.791299627554824,30,21
"exp_n839",0.810723461460546,4,0
"exp_n839",0.811526386301065,30,23
"exp_n839",0.823150970709257,4,0
"exp_n839",0.829328155971399,30,30
"exp_n839",0.834572147249888,30,0
"exp_n839",0.834813287766433,30,6
"exp_n839",0.835557358284066,1,0
"exp_n839",0.855883754070379,5,0
"exp_n839",0.856807120322007,30,0
"exp_n839",0.875476719089048,30,1
"exp_n839",0.900317431154336,30,29
"exp_n839",0.906278946330592,30,2
"exp_n839",0.914230402668379,30,1
"exp_n839",0.914900506894197,30,2
"exp_n839",0.91500827003125,17,2
"exp_n839",0.920736428524896,73,0
"exp_n839",0.929574360625698,36,2
"exp_n839",0.934828241345582,2,0
"exp_n839",0.949277861262258,30,16
"exp_n839",0.979541925103846,30,27
"exp_n839",0.991347711586603,30,14
"exp_n839",0.992316593504059,30,22
"exp_n839",1.00370173769363,30,18
"exp_n839",1.00717276817357,30,30
"exp_n839",1.00830237427694,30,13
"exp_n839",1.03719239018523,4,1
"exp_n84",0,30,0
"exp_n84",0.680075554962159,3,0
"exp_n84",0.685959994910123,2,0
"exp_n84",0.690524398511175,30,24
"exp_n84",0.708228952592564,30,20
"exp_n84",0.710060529595749,30,8
"exp_n84",0.737037854501146,71,0
"exp_n84",0.744492457755528,30,8
"exp_n84",0.746390781965994,2,0
"exp_n84",0.749143446385598,30,9
"exp_n84",0.749797393795874,3,3
"exp_n84",0.760448069236949,30,13
"exp_n84",0.791644003157016,30,20
"exp_n84",0.79616260225915,30,24
"exp_n84",0.805839915881023,4,0
"exp_n84",0.810616667773517,30,30
"exp_n84",0.816851591077284,4,0
"exp_n84",0.824464709925576,1,0
"exp_n84",0.831614404253291,30,7
"exp_n84",0.831664751072808,30,4
"exp_n84",0.864101829095598,30,1
"exp_n84",0.864168658492712,5,0
"exp_n84",0.87299316858119,30,4
"exp_n84",0.879666305564035,30,30
"exp_n84",0.900003624985579,30,4
"exp_n84",0.909645401524114,73,0
"exp_n84",0.909975998745346,30,2
"exp_n84",0.911127388826057,17,2
"exp_n84",0.920885830784952,36,1
"exp_n84",0.92591485299045,30,1
"exp_n84",0.928132501528363,30,13
"exp_n84",0.92834076339083,2,0
"exp_n84",0.952581190922104,30,26
"exp_n84",0.964801508043922,30,20
"exp_n84",0.967654996524999,30,15
"exp_n84",0.971521706236865,30,18
"exp_n84",0.97747902586318,30,17
"exp_n84",0.987956029888248,30,28
"exp_n84",1.01576137120247,4,1
"exp_n840",0,30,0
"exp_n840",0.676777156734987,30,25
"exp_n840",0.681888614576196,2,0
"exp_n840",0.698224548448015,30,6
"exp_n840",0.708216746057223,30,22
"exp_n840",0.725150768064974,30,9
"exp_n840",0.73023578642513,2,0
"exp_n840",0.731581507847095,71,0
"exp_n840",0.734102372353442,3,0
"exp_n840",0.735468308336747,30,1
"exp_n840",0.738050024836808,3,3
"exp_n840",0.744854023349868,30,13
"exp_n840",0.768262159625411,30,15
"exp_n840",0.788852426614246,30,24
"exp_n840",0.794930491176982,30,30
"exp_n840",0.798739484575291,4,0
"exp_n840",0.814589586420597,4,0
"exp_n840",0.817821490861667,30,4
"exp_n840",0.819250495394305,1,0
"exp_n840",0.822173081010156,30,4
"exp_n840",0.844164239883794,5,0
"exp_n840",0.845170424028413,30,4
"exp_n840",0.863541933356086,30,1
"exp_n840",0.87322190275355,30,28
"exp_n840",0.890028907744714,30,2
"exp_n840",0.893702049649414,73,0
"exp_n840",0.895775157499107,17,2
"exp_n840",0.900650659881118,30,5
"exp_n840",0.907121503630397,30,1
"exp_n840",0.907184338572618,36,1
"exp_n840",0.921392935056727,2,0
"exp_n840",0.921996002909759,30,18
"exp_n840",0.946508177368484,30,28
"exp_n840",0.951719914650939,30,23
"exp_n840",0.959849529636453,30,13
"exp_n840",0.966467522279456,30,10
"exp_n840",0.973726870002957,30,17
"exp_n840",0.990115754824454,30,30
"exp_n840",1.01360945354051,4,2
"exp_n841",0,30,0
"exp_n841",0.699155086098353,30,25
"exp_n841",0.702486544784821,2,0
"exp_n841",0.707676831096384,30,3
"exp_n841",0.735472019122956,30,18
"exp_n841",0.754186561295675,71,0
"exp_n841",0.756863173407314,30,8
"exp_n841",0.757052387277706,2,0
"exp_n841",0.757905163943773,30,9
"exp_n841",0.758155725967473,3,0
"exp_n841",0.766022651660032,3,3
"exp_n841",0.7764930324136,30,9
"exp_n841",0.805694364912841,30,19
"exp_n841",0.820169814066917,30,26
"exp_n841",0.828850919601351,4,0
"exp_n841",0.839850764025731,30,4
"exp_n841",0.841642314956943,4,0
"exp_n841",0.844212262667897,30,2
"exp_n841",0.846871371847494,1,0
"exp_n841",0.858883213276661,30,4
"exp_n841",0.86016588040164,5,0
"exp_n841",0.880540552716502,30,30
"exp_n841",0.88407989075546,30,3
"exp_n841",0.905029943812461,30,29
"exp_n841",0.914702407610581,17,4
"exp_n841",0.91529616404069,30,3
"exp_n841",0.91829017759798,30,3
"exp_n841",0.919045159103499,73,0
"exp_n841",0.930546816300454,36,2
"exp_n841",0.934496666825633,30,2
"exp_n841",0.948783672106375,2,1
"exp_n841",0.949662437206554,30,12
"exp_n841",0.978313126946512,30,27
"exp_n841",0.995578597876451,30,19
"exp_n841",0.999251916312876,30,19
"exp_n841",1.00020936782211,30,23
"exp_n841",1.00327562073753,30,13
"exp_n841",1.02913380768649,30,30
"exp_n841",1.05746768645164,4,0
"exp_n842",0,30,0
"exp_n842",0.682581919832121,30,22
"exp_n842",0.683994646125309,2,0
"exp_n842",0.704438952159077,30,5
"exp_n842",0.709673255367593,30,18
"exp_n842",0.733133446794062,3,0
"exp_n842",0.733786595207345,30,3
"exp_n842",0.735157952518795,2,0
"exp_n842",0.737502459100625,71,0
"exp_n842",0.743371448716831,30,8
"exp_n842",0.748473043270975,3,3
"exp_n842",0.762232600013666,30,9
"exp_n842",0.783375501190002,30,16
"exp_n842",0.791797495169131,30,20
"exp_n842",0.807685172168702,4,0
"exp_n842",0.809525609912595,4,0
"exp_n842",0.818822731820492,30,4
"exp_n842",0.827113684496571,30,30
"exp_n842",0.831100111896648,1,0
"exp_n842",0.832493546462086,30,3
"exp_n842",0.852809851298635,5,0
"exp_n842",0.859970001057844,30,1
"exp_n842",0.873229768873954,30,1
"exp_n842",0.874143328626624,30,30
"exp_n842",0.888552058304726,30,5
"exp_n842",0.894461906109713,17,2
"exp_n842",0.900181311170001,73,0
"exp_n842",0.902138929758292,30,3
"exp_n842",0.915870474710047,30,0
"exp_n842",0.918747080759412,36,2
"exp_n842",0.926514842318931,2,1
"exp_n842",0.929096008286385,30,14
"exp_n842",0.950913650173723,30,27
"exp_n842",0.95816726790423,30,8
"exp_n842",0.962981823357924,30,13
"exp_n842",0.965179011140736,30,19
"exp_n842",0.966013511690018,30,24
"exp_n842",0.988019966384868,30,29
"exp_n842",1.01088280002228,4,2
"exp_n843",0,30,0
"exp_n843",0.67170246304794,30,22
"exp_n843",0.67592843320201,2,0
"exp_n843",0.686976283028708,30,18
"exp_n843",0.705527173516971,30,4
"exp_n843",0.707635070713156,3,0
"exp_n843",0.72655569839876,30,7
"exp_n843",0.726623755976233,71,0
"exp_n843",0.727629729268943,30,3
"exp_n843",0.728180311929966,3,3
"exp_n843",0.728787356271648,2,0
"exp_n843",0.75776862211575,30,26
"exp_n843",0.763778072167162,30,12
"exp_n843",0.76548421615472,30,23
"exp_n843",0.777713134132543,4,0
"exp_n843",0.781496090082228,4,0
"exp_n843",0.802850402096075,30,0
"exp_n843",0.809161453314777,1,0
"exp_n843",0.815463889664122,30,1
"exp_n843",0.825996735952943,30,30
"exp_n843",0.843852757627046,30,26
"exp_n843",0.858281729773729,30,4
"exp_n843",0.860295621102257,5,0
"exp_n843",0.869360323368136,30,2
"exp_n843",0.883341680660796,73,0
"exp_n843",0.889767823425228,30,0
"exp_n843",0.891969590104788,17,1
"exp_n843",0.897733115857341,2,1
"exp_n843",0.898018637694389,36,3
"exp_n843",0.899731106761394,30,1
"exp_n843",0.906365254104462,30,8
"exp_n843",0.908087562972636,30,3
"exp_n843",0.918201973461692,30,28
"exp_n843",0.92522637933069,30,20
"exp_n843",0.948870538363122,30,21
"exp_n843",0.94941161279403,30,13
"exp_n843",0.95011404309209,30,12
"exp_n843",0.96774654691576,30,29
"exp_n843",0.980838077775691,4,1
"exp_n844",0,30,0
"exp_n844",0.692965672012819,2,0
"exp_n844",0.697964060799813,30,26
"exp_n844",0.702203584382182,30,10
"exp_n844",0.728637388398159,30,0
"exp_n844",0.729824338378169,30,15
"exp_n844",0.732107692461435,3,0
"exp_n844",0.741316365473598,2,0
"exp_n844",0.746892454706773,30,6
"exp_n844",0.74878359830755,71,0
"exp_n844",0.762517570486191,30,12
"exp_n844",0.765955277569526,3,3
"exp_n844",0.796791328805898,30,21
"exp_n844",0.823462002532615,30,25
"exp_n844",0.826097905719249,5,0
"exp_n844",0.832633995128275,1,0
"exp_n844",0.834875241328722,30,3
"exp_n844",0.835152790344646,30,7
"exp_n844",0.837422284274695,4,0
"exp_n844",0.840468736370686,30,3
"exp_n844",0.854569560843354,4,0
"exp_n844",0.869991781838137,30,0
"exp_n844",0.877198345352374,30,30
"exp_n844",0.887527103740357,30,1
"exp_n844",0.902506656570406,17,2
"exp_n844",0.90619544432462,73,0
"exp_n844",0.906224382415092,30,3
"exp_n844",0.910085740578931,30,3
"exp_n844",0.921112617284834,36,0
"exp_n844",0.923180079391645,30,29
"exp_n844",0.93862984522484,2,0
"exp_n844",0.946852521034008,30,18
"exp_n844",0.984161324645388,30,29
"exp_n844",0.984831686246446,30,15
"exp_n844",0.991598527245164,30,13
"exp_n844",0.991829038219923,30,21
"exp_n844",0.992521551659692,30,17
"exp_n844",1.03361729690076,30,29
"exp_n844",1.04782475801438,4,1
"exp_n845",0,30,0
"exp_n845",0.714434158223659,30,21
"exp_n845",0.714553094269343,2,0
"exp_n845",0.735178458431689,30,23
"exp_n845",0.743614751063062,30,10
"exp_n845",0.752061795206345,3,0
"exp_n845",0.767128822027538,3,3
"exp_n845",0.771128225417444,71,0
"exp_n845",0.775058780151051,30,13
"exp_n845",0.778682932339872,2,0
"exp_n845",0.788454986164422,30,4
"exp_n845",0.788769102852058,30,5
"exp_n845",0.810201102473953,30,17
"exp_n845",0.821677386992423,30,30
"exp_n845",0.829047047384555,4,0
"exp_n845",0.8315157466117,4,0
"exp_n845",0.834451158861635,30,25
"exp_n845",0.859388795227518,30,5
"exp_n845",0.859504565889141,30,3
"exp_n845",0.866015520070815,1,0
"exp_n845",0.900919423331944,30,1
"exp_n845",0.903076984974008,5,0
"exp_n845",0.912033526922099,30,30
"exp_n845",0.92038915060531,30,4
"exp_n845",0.936759809545245,30,2
"exp_n845",0.943524554932407,17,1
"exp_n845",0.943892721831374,30,3
"exp_n845",0.947945204258401,73,0
"exp_n845",0.954453267395867,30,1
"exp_n845",0.958649872295358,36,2
"exp_n845",0.960899258486619,2,0
"exp_n845",0.976504896190628,30,15
"exp_n845",0.987845753807654,30,29
"exp_n845",0.995722876609199,30,24
"exp_n845",1.00178199513598,30,14
"exp_n845",1.00639590212148,30,16
"exp_n845",1.013003210184,30,19
"exp_n845",1.03551039864057,30,28
"exp_n845",1.0552887382885,4,2
"exp_n846",0,30,0
"exp_n846",0.704377961123572,30,19
"exp_n846",0.707635457637525,2,0
"exp_n846",0.708279810475907,30,8
"exp_n846",0.73349537471214,30,21
"exp_n846",0.743998712725606,3,0
"exp_n846",0.748869090825753,71,0
"exp_n846",0.750259638177792,30,3
"exp_n846",0.750370940652215,30,7
"exp_n846",0.754591638079622,2,0
"exp_n846",0.767405624767031,3,3
"exp_n846",0.770960473325722,30,10
"exp_n846",0.794528253604057,30,18
"exp_n846",0.82583861367103,30,26
"exp_n846",0.832824699837515,4,0
"exp_n846",0.836267008212439,30,30
"exp_n846",0.838377296638022,30,4
"exp_n846",0.838543508960451,1,0
"exp_n846",0.841234189923812,30,1
"exp_n846",0.858220129920735,4,0
"exp_n846",0.862746738467237,5,0
"exp_n846",0.864702230719997,30,1
"exp_n846",0.881248641741759,30,2
"exp_n846",0.904884149380258,30,2
"exp_n846",0.912003408687215,30,30
"exp_n846",0.921009455746937,30,4
"exp_n846",0.923573502856964,17,3
"exp_n846",0.927724714373224,73,0
"exp_n846",0.929539722726209,30,0
"exp_n846",0.938801569007044,36,1
"exp_n846",0.945654358725999,30,18
"exp_n846",0.947875321761021,2,1
"exp_n846",0.988429049927724,30,28
"exp_n846",0.994971441076588,30,26
"exp_n846",0.995798735487864,30,10
"exp_n846",0.996301529835772,30,15
"exp_n846",1.0073232244483,30,14
"exp_n846",1.03990768715583,30,28
"exp_n846",1.06198868330541,4,0
"exp_n847",0,30,0
"exp_n847",0.693948560941439,2,0
"exp_n847",0.694328633352607,30,23
"exp_n847",0.721485850213117,30,21
"exp_n847",0.721930036776736,30,10
"exp_n847",0.739739575317904,3,0
"exp_n847",0.748226176770831,30,12
"exp_n847",0.751730928725119,2,0
"exp_n847",0.752749361661039,71,0
"exp_n847",0.765144352705356,30,1
"exp_n847",0.765290260096703,3,3
"exp_n847",0.77917866109739,30,11
"exp_n847",0.780161676548395,30,18
"exp_n847",0.805674441043237,30,23
"exp_n847",0.817788562496831,4,0
"exp_n847",0.825544010295742,4,0
"exp_n847",0.826250808682931,30,30
"exp_n847",0.834265369413729,30,8
"exp_n847",0.838029999563837,1,0
"exp_n847",0.839823500165843,30,0
"exp_n847",0.871824409529591,30,1
"exp_n847",0.872668283242154,5,0
"exp_n847",0.888165938875309,30,1
"exp_n847",0.897184397348874,30,29
"exp_n847",0.916275640563417,30,1
"exp_n847",0.922706000677403,17,1
"exp_n847",0.925458098981154,30,3
"exp_n847",0.925610247601738,73,0
"exp_n847",0.930420444656479,30,3
"exp_n847",0.930491396550813,36,4
"exp_n847",0.945993935495349,30,16
"exp_n847",0.948852220132484,2,1
"exp_n847",0.966379768504305,30,25
"exp_n847",0.976860843919725,30,21
"exp_n847",0.980942556381971,30,14
"exp_n847",0.987670392781269,30,15
"exp_n847",0.991738887483384,30,14
"exp_n847",1.01535214109562,30,29
"exp_n847",1.03296181241014,4,1
"exp_n848",0,30,0
"exp_n848",0.688807533395128,2,0
"exp_n848",0.692705267997154,30,19
"exp_n848",0.707644747455612,30,10
"exp_n848",0.723670844462198,30,23
"exp_n848",0.724273199981637,3,0
"exp_n848",0.74206409566001,71,0
"exp_n848",0.745276822776492,2,0
"exp_n848",0.746324356275992,30,4
"exp_n848",0.747689699680862,30,9
"exp_n848",0.756762344153349,3,3
"exp_n848",0.770762273914894,30,6
"exp_n848",0.781327454313736,30,22
"exp_n848",0.802335079911351,30,24
"exp_n848",0.809215606965627,4,0
"exp_n848",0.825700062296741,4,0
"exp_n848",0.830562135801706,30,1
"exp_n848",0.839232414211301,1,0
"exp_n848",0.844596981876512,30,6
"exp_n848",0.871818148520486,30,1
"exp_n848",0.872969047880541,5,0
"exp_n848",0.875014181362428,30,30
"exp_n848",0.877495117488827,30,2
"exp_n848",0.892022576834139,30,30
"exp_n848",0.912040892622836,30,2
"exp_n848",0.914924729895091,73,0
"exp_n848",0.920117596689867,30,2
"exp_n848",0.927145948279968,17,3
"exp_n848",0.930988522831107,36,1
"exp_n848",0.933388016580335,30,1
"exp_n848",0.94143070942624,2,2
"exp_n848",0.942723949178248,30,16
"exp_n848",0.957734527898409,30,26
"exp_n848",0.966266403933859,30,22
"exp_n848",0.975759630153953,30,9
"exp_n848",0.989520684747755,30,19
"exp_n848",0.997050750385651,30,14
"exp_n848",1.00571893924151,30,30
"exp_n848",1.02080279832019,4,2
"exp_n849",0,30,0
"exp_n849",0.711089837838589,2,0
"exp_n849",0.711693006271186,30,23
"exp_n849",0.722310015099666,30,6
"exp_n849",0.741324646484521,3,0
"exp_n849",0.742607869768692,30,14
"exp_n849",0.758409224067178,30,4
"exp_n849",0.759082177864121,71,0
"exp_n849",0.765692828888893,2,0
"exp_n849",0.766003788737107,30,6
"exp_n849",0.778664379286907,30,6
"exp_n849",0.782543370356005,3,3
"exp_n849",0.808957087234459,30,23
"exp_n849",0.83057002340135,30,20
"exp_n849",0.843321977859115,4,0
"exp_n849",0.845504432545722,4,0
"exp_n849",0.85256459855915,1,0
"exp_n849",0.852951006500084,30,3
"exp_n849",0.853883729207537,30,0
"exp_n849",0.874810322435295,30,30
"exp_n849",0.878960099605616,30,1
"exp_n849",0.88412825323761,5,0
"exp_n849",0.893776117587118,30,2
"exp_n849",0.922222299831856,30,27
"exp_n849",0.923027639574581,30,0
"exp_n849",0.925374675073334,73,0
"exp_n849",0.930445828501419,30,3
"exp_n849",0.933772916884818,17,0
"exp_n849",0.941031648687019,30,1
"exp_n849",0.951032772894995,36,2
"exp_n849",0.956409699410107,30,16
"exp_n849",0.965675579381563,2,0
"exp_n849",0.986500066833872,30,27
"exp_n849",1.00046838032218,30,10
"exp_n849",1.00206097173627,30,23
"exp_n849",1.01471385385788,30,19
"exp_n849",1.02263095503114,30,14
"exp_n849",1.03084056269356,30,30
"exp_n849",1.0673352980565,4,3
"exp_n85",0,30,0
"exp_n85",0.708406716490599,30,22
"exp_n85",0.708843165377789,2,0
"exp_n85",0.726520961604466,30,6
"exp_n85",0.75110950993078,30,22
"exp_n85",0.756086248962075,30,10
"exp_n85",0.75684797728049,2,0
"exp_n85",0.761692843810167,3,0
"exp_n85",0.766489510504261,30,10
"exp_n85",0.767808858694359,71,0
"exp_n85",0.773536532435849,3,3
"exp_n85",0.786165563843755,30,5
"exp_n85",0.81535042402304,30,18
"exp_n85",0.843841133846294,4,0
"exp_n85",0.843906238053819,30,26
"exp_n85",0.848075485360751,30,1
"exp_n85",0.848291354892313,1,0
"exp_n85",0.850228512653906,30,4
"exp_n85",0.860334930634764,30,30
"exp_n85",0.862964406592809,4,0
"exp_n85",0.865024069745069,5,0
"exp_n85",0.874099369419105,30,3
"exp_n85",0.89036818020703,30,4
"exp_n85",0.914799724794953,30,1
"exp_n85",0.918867737230624,30,0
"exp_n85",0.923087918830027,30,29
"exp_n85",0.930773389217043,30,4
"exp_n85",0.93604315950543,73,0
"exp_n85",0.93928502737278,17,4
"exp_n85",0.942494198270697,36,0
"exp_n85",0.961036686812802,30,18
"exp_n85",0.968104424517186,2,2
"exp_n85",0.996302091776021,30,29
"exp_n85",0.998369124513424,30,19
"exp_n85",1.00103817870615,30,13
"exp_n85",1.008120618216,30,13
"exp_n85",1.01199825609674,30,18
"exp_n85",1.03098924243525,30,30
"exp_n85",1.06101556594717,4,1
"exp_n850",0,30,0
"exp_n850",0.698441881060249,30,4
"exp_n850",0.704467041655124,2,0
"exp_n850",0.70488438384678,30,19
"exp_n850",0.746252523953861,30,3
"exp_n850",0.747288159152121,2,0
"exp_n850",0.755441374651664,71,0
"exp_n850",0.758646120125468,30,22
"exp_n850",0.759441838474799,30,9
"exp_n850",0.775565193176376,3,3
"exp_n850",0.782448442437833,30,6
"exp_n850",0.786658485479326,3,0
"exp_n850",0.803493200204252,30,16
"exp_n850",0.830677649489963,30,4
"exp_n850",0.834352065479559,5,0
"exp_n850",0.841259992607954,30,2
"exp_n850",0.84253450943423,30,7
"exp_n850",0.843892658566975,1,0
"exp_n850",0.851414596141817,30,26
"exp_n850",0.855353222955514,30,4
"exp_n850",0.860505622267563,4,0
"exp_n850",0.87350743919528,4,0
"exp_n850",0.878281429277693,30,30
"exp_n850",0.893828713968353,30,2
"exp_n850",0.908173181637758,73,0
"exp_n850",0.909149693577289,30,2
"exp_n850",0.919105584451183,30,2
"exp_n850",0.920075540001853,17,1
"exp_n850",0.934590825057221,30,29
"exp_n850",0.934839270492539,36,0
"exp_n850",0.959947473015393,30,13
"exp_n850",0.964472989228973,2,2
"exp_n850",0.997681116411261,30,28
"exp_n850",1.00725155419103,30,13
"exp_n850",1.00735275259377,30,18
"exp_n850",1.0151729510757,30,17
"exp_n850",1.0201973493723,30,20
"exp_n850",1.06323147084296,30,29
"exp_n850",1.09427749108461,4,0
"exp_n851",0,30,0
"exp_n851",0.693885917950396,30,24
"exp_n851",0.695577495109654,2,0
"exp_n851",0.706463512144843,30,7
"exp_n851",0.716321109969071,30,20
"exp_n851",0.733757244660736,3,0
"exp_n851",0.743222312559619,30,2
"exp_n851",0.746542223957102,2,0
"exp_n851",0.7468187452614,71,0
"exp_n851",0.747871986614325,30,11
"exp_n851",0.753810293920115,3,3
"exp_n851",0.779467002709221,30,10
"exp_n851",0.78831960052649,30,16
"exp_n851",0.818124903042283,30,25
"exp_n851",0.819756466895841,4,0
"exp_n851",0.832561757547439,30,1
"exp_n851",0.833575726433546,30,2
"exp_n851",0.834903920839484,4,0
"exp_n851",0.83647995046,1,0
"exp_n851",0.845409076690636,30,30
"exp_n851",0.864601395060271,5,0
"exp_n851",0.873836391752416,30,3
"exp_n851",0.885324149263005,30,30
"exp_n851",0.887115530425302,30,2
"exp_n851",0.910211976085954,30,1
"exp_n851",0.913763921389543,73,0
"exp_n851",0.916666092274454,30,2
"exp_n851",0.921221096630444,17,2
"exp_n851",0.921470689147379,30,1
"exp_n851",0.925982862258929,36,2
"exp_n851",0.937887963654722,30,12
"exp_n851",0.939692111700466,2,0
"exp_n851",0.962243338842218,30,29
"exp_n851",0.977201000950705,30,21
"exp_n851",0.977329193467491,30,13
"exp_n851",0.980596123472633,30,17
"exp_n851",0.988428190321028,30,15
"exp_n851",1.01535578033941,30,29
"exp_n851",1.02586257681328,4,1
"exp_n852",0,30,0
"exp_n852",0.684524272480418,30,11
"exp_n852",0.702117868346446,30,20
"exp_n852",0.70513060601999,2,0
"exp_n852",0.739704775212312,30,3
"exp_n852",0.742867774690564,30,21
"exp_n852",0.746337149930647,30,14
"exp_n852",0.748870514465311,2,0
"exp_n852",0.749439589537952,71,0
"exp_n852",0.751161268913993,3,0
"exp_n852",0.768494106930477,3,3
"exp_n852",0.770879142069991,30,7
"exp_n852",0.805481973712366,30,18
"exp_n852",0.834855354574861,5,0
"exp_n852",0.835218491212161,30,1
"exp_n852",0.836950737916082,30,27
"exp_n852",0.83808121883084,30,8
"exp_n852",0.838954617571424,30,2
"exp_n852",0.841188539491085,1,0
"exp_n852",0.847697922513259,4,0
"exp_n852",0.860225640608956,30,2
"exp_n852",0.868284213197471,4,0
"exp_n852",0.884294920535979,30,30
"exp_n852",0.890496704978166,30,2
"exp_n852",0.898115834092642,30,1
"exp_n852",0.907087038845705,73,0
"exp_n852",0.916068586975564,17,1
"exp_n852",0.921341135400505,30,30
"exp_n852",0.921736537951201,30,3
"exp_n852",0.928592355182054,36,5
"exp_n852",0.944991140353763,30,10
"exp_n852",0.951721567787972,2,0
"exp_n852",0.990041173079847,30,27
"exp_n852",0.990188273032016,30,17
