"","Simulation","BMDSEstimates","order","Model"
"3695","exp_n306.bmd",0.305480854630559,"bmdl","Probit"
"3696","exp_n306.bmd",0.36205893363083,"bmdu","Probit"
"3697","exp_n307.bmd",0.289396561014236,"bmds","Probit"
"3698","exp_n307.bmd",0.290892998764551,"bmdl","Probit"
"3699","exp_n307.bmd",0.344883369882086,"bmdu","Probit"
"3700","exp_n308.bmd",0.272714663776827,"bmds","Probit"
"3701","exp_n308.bmd",0.277523775696964,"bmdl","Probit"
"3702","exp_n308.bmd",0.323136420099136,"bmdu","Probit"
"3703","exp_n309.bmd",0.315771561000015,"bmds","Probit"
"3704","exp_n309.bmd",0.314957546939466,"bmdl","Probit"
"3705","exp_n309.bmd",0.377379191288932,"bmdu","Probit"
"3706","exp_n31.bmd",0.306008286499032,"bmds","Probit"
"3707","exp_n31.bmd",0.30558400843218,"bmdl","Probit"
"3708","exp_n31.bmd",0.363679748313376,"bmdu","Probit"
"3709","exp_n310.bmd",0.316629234655491,"bmds","Probit"
"3710","exp_n310.bmd",0.311627266278824,"bmdl","Probit"
"3711","exp_n310.bmd",0.376430328963622,"bmdu","Probit"
"3712","exp_n311.bmd",0.294867239990563,"bmds","Probit"
"3713","exp_n311.bmd",0.298682570088379,"bmdl","Probit"
"3714","exp_n311.bmd",0.344863677621604,"bmdu","Probit"
"3715","exp_n312.bmd",0.291662977358392,"bmds","Probit"
"3716","exp_n312.bmd",0.294897587130786,"bmdl","Probit"
"3717","exp_n312.bmd",0.34873202946558,"bmdu","Probit"
"3718","exp_n313.bmd",0.309811695670764,"bmds","Probit"
"3719","exp_n313.bmd",0.31176008333659,"bmdl","Probit"
"3720","exp_n313.bmd",0.364664290054509,"bmdu","Probit"
"3721","exp_n314.bmd",0.282005679924163,"bmds","Probit"
"3722","exp_n314.bmd",0.286828677517091,"bmdl","Probit"
"3723","exp_n314.bmd",0.331375565446342,"bmdu","Probit"
"3724","exp_n315.bmd",0.307850181667272,"bmds","Probit"
"3725","exp_n315.bmd",0.30888820441048,"bmdl","Probit"
"3726","exp_n315.bmd",0.367149944148844,"bmdu","Probit"
"3727","exp_n316.bmd",0.305908277479008,"bmds","Probit"
"3728","exp_n316.bmd",0.306547275498996,"bmdl","Probit"
"3729","exp_n316.bmd",0.362689376867796,"bmdu","Probit"
"3730","exp_n317.bmd",0.298486904527976,"bmds","Probit"
"3731","exp_n317.bmd",0.301004554071859,"bmdl","Probit"
"3732","exp_n317.bmd",0.353002422827689,"bmdu","Probit"
"3733","exp_n318.bmd",0.29752856047793,"bmds","Probit"
"3734","exp_n318.bmd",0.30147036038521,"bmdl","Probit"
"3735","exp_n318.bmd",0.352251237278294,"bmdu","Probit"
"3736","exp_n319.bmd",0.307168694734189,"bmds","Probit"
"3737","exp_n319.bmd",0.307857361114431,"bmdl","Probit"
"3738","exp_n319.bmd",0.363760447910338,"bmdu","Probit"
"3739","exp_n32.bmd",0.27798315545997,"bmds","Probit"
"3740","exp_n32.bmd",0.283090239760424,"bmdl","Probit"
"3741","exp_n32.bmd",0.327426863404753,"bmdu","Probit"
"3742","exp_n320.bmd",0.294490756718492,"bmds","Probit"
"3743","exp_n320.bmd",0.298698482654396,"bmdl","Probit"
"3744","exp_n320.bmd",0.350560694279829,"bmdu","Probit"
"3745","exp_n321.bmd",0.305368144165018,"bmds","Probit"
"3746","exp_n321.bmd",0.307755659954192,"bmdl","Probit"
"3747","exp_n321.bmd",0.364877264910747,"bmdu","Probit"
"3748","exp_n322.bmd",0.280419334115274,"bmds","Probit"
"3749","exp_n322.bmd",0.285241084948161,"bmdl","Probit"
"3750","exp_n322.bmd",0.329041699209991,"bmdu","Probit"
"3751","exp_n323.bmd",0.303356418690422,"bmds","Probit"
"3752","exp_n323.bmd",0.304077173146082,"bmdl","Probit"
"3753","exp_n323.bmd",0.362094201467687,"bmdu","Probit"
"3754","exp_n324.bmd",0.331796556430346,"bmds","Probit"
"3755","exp_n324.bmd",0.328649348021016,"bmdl","Probit"
"3756","exp_n324.bmd",0.394933182686622,"bmdu","Probit"
"3757","exp_n325.bmd",0.326254919823782,"bmds","Probit"
"3758","exp_n325.bmd",0.323151632459489,"bmdl","Probit"
"3759","exp_n325.bmd",0.386275248066366,"bmdu","Probit"
"3760","exp_n326.bmd",0.289104834862978,"bmds","Probit"
"3761","exp_n326.bmd",0.292651941862604,"bmdl","Probit"
"3762","exp_n326.bmd",0.341894391111486,"bmdu","Probit"
"3763","exp_n327.bmd",0.287141553994009,"bmds","Probit"
"3764","exp_n327.bmd",0.292444206147474,"bmdl","Probit"
"3765","exp_n327.bmd",0.339266181142424,"bmdu","Probit"
"3766","exp_n328.bmd",0.299549011650189,"bmds","Probit"
"3767","exp_n328.bmd",0.301342333569165,"bmdl","Probit"
"3768","exp_n328.bmd",0.355761580942976,"bmdu","Probit"
"3769","exp_n329.bmd",0.30800678251707,"bmds","Probit"
"3770","exp_n329.bmd",0.307448070296094,"bmdl","Probit"
"3771","exp_n329.bmd",0.366939943808943,"bmdu","Probit"
"3772","exp_n33.bmd",0.309501500098517,"bmds","Probit"
"3773","exp_n33.bmd",0.311601505945981,"bmdl","Probit"
"3774","exp_n33.bmd",0.364066799624948,"bmdu","Probit"
"3775","exp_n330.bmd",0.349634071644478,"bmds","Probit"
"3776","exp_n330.bmd",0.343186011270982,"bmdl","Probit"
"3777","exp_n330.bmd",0.415980957214228,"bmdu","Probit"
"3778","exp_n331.bmd",0.318386650055113,"bmds","Probit"
"3779","exp_n331.bmd",0.316144375158136,"bmdl","Probit"
"3780","exp_n331.bmd",0.375298599871324,"bmdu","Probit"
"3781","exp_n332.bmd",0.312701262094702,"bmds","Probit"
"3782","exp_n332.bmd",0.315886395211721,"bmdl","Probit"
"3783","exp_n332.bmd",0.366328970420635,"bmdu","Probit"
"3784","exp_n333.bmd",0.292703345463684,"bmds","Probit"
"3785","exp_n333.bmd",0.297994431516395,"bmdl","Probit"
"3786","exp_n333.bmd",0.344972308592691,"bmdu","Probit"
"3787","exp_n334.bmd",0.297527366050335,"bmds","Probit"
"3788","exp_n334.bmd",0.298220437701357,"bmdl","Probit"
"3789","exp_n334.bmd",0.355118504485094,"bmdu","Probit"
"3790","exp_n335.bmd",0.295378719140599,"bmds","Probit"
"3791","exp_n335.bmd",0.296246220755617,"bmdl","Probit"
"3792","exp_n335.bmd",0.352317081977014,"bmdu","Probit"
"3793","exp_n336.bmd",0.295420097512848,"bmds","Probit"
"3794","exp_n336.bmd",0.297018561742308,"bmdl","Probit"
"3795","exp_n336.bmd",0.351048668547599,"bmdu","Probit"
"3796","exp_n337.bmd",0.310545084772807,"bmds","Probit"
"3797","exp_n337.bmd",0.312840397921126,"bmdl","Probit"
"3798","exp_n337.bmd",0.368596496595352,"bmdu","Probit"
"3799","exp_n338.bmd",0.300560410292883,"bmds","Probit"
"3800","exp_n338.bmd",0.306491915090693,"bmdl","Probit"
"3801","exp_n338.bmd",0.355168599581507,"bmdu","Probit"
"3802","exp_n339.bmd",0.312969158542701,"bmds","Probit"
"3803","exp_n339.bmd",0.314573892476569,"bmdl","Probit"
"3804","exp_n339.bmd",0.372162344136208,"bmdu","Probit"
"3805","exp_n34.bmd",0.326280057817499,"bmds","Probit"
"3806","exp_n34.bmd",0.321437444974673,"bmdl","Probit"
"3807","exp_n34.bmd",0.388929947101978,"bmdu","Probit"
"3808","exp_n340.bmd",0.304796935921202,"bmds","Probit"
"3809","exp_n340.bmd",0.305892063208275,"bmdl","Probit"
"3810","exp_n340.bmd",0.357153599055928,"bmdu","Probit"
"3811","exp_n341.bmd",0.344232116021493,"bmds","Probit"
"3812","exp_n341.bmd",0.340538483411636,"bmdl","Probit"
"3813","exp_n341.bmd",0.411890671880128,"bmdu","Probit"
"3814","exp_n342.bmd",0.26820497809348,"bmds","Probit"
"3815","exp_n342.bmd",0.272787912474927,"bmdl","Probit"
"3816","exp_n342.bmd",0.31627630340787,"bmdu","Probit"
"3817","exp_n343.bmd",0.299278574299142,"bmds","Probit"
"3818","exp_n343.bmd",0.300943922673071,"bmdl","Probit"
"3819","exp_n343.bmd",0.357423108472995,"bmdu","Probit"
"3820","exp_n344.bmd",0.359336702649319,"bmds","Probit"
"3821","exp_n344.bmd",0.351258686658302,"bmdl","Probit"
"3822","exp_n344.bmd",0.426125909939198,"bmdu","Probit"
"3823","exp_n345.bmd",0.29501924060298,"bmds","Probit"
"3824","exp_n345.bmd",0.295505109739411,"bmdl","Probit"
"3825","exp_n345.bmd",0.347950709363507,"bmdu","Probit"
"3826","exp_n346.bmd",0.302292213638192,"bmds","Probit"
"3827","exp_n346.bmd",0.30550402669414,"bmdl","Probit"
"3828","exp_n346.bmd",0.360946775862075,"bmdu","Probit"
"3829","exp_n347.bmd",0.311089675113777,"bmds","Probit"
"3830","exp_n347.bmd",0.31189748027746,"bmdl","Probit"
"3831","exp_n347.bmd",0.369092346187176,"bmdu","Probit"
"3832","exp_n348.bmd",0.316108534093197,"bmds","Probit"
"3833","exp_n348.bmd",0.316716043907471,"bmdl","Probit"
"3834","exp_n348.bmd",0.371716232867812,"bmdu","Probit"
"3835","exp_n349.bmd",0.286013517284658,"bmds","Probit"
"3836","exp_n349.bmd",0.287138695452889,"bmdl","Probit"
"3837","exp_n349.bmd",0.339322009653694,"bmdu","Probit"
"3838","exp_n35.bmd",0.265920222380851,"bmds","Probit"
"3839","exp_n35.bmd",0.27056284699075,"bmdl","Probit"
"3840","exp_n35.bmd",0.318359309529583,"bmdu","Probit"
"3841","exp_n350.bmd",0.285807411415047,"bmds","Probit"
"3842","exp_n350.bmd",0.291915931263616,"bmdl","Probit"
"3843","exp_n350.bmd",0.337744824401124,"bmdu","Probit"
"3844","exp_n351.bmd",0.306888698837563,"bmds","Probit"
"3845","exp_n351.bmd",0.308252451573077,"bmdl","Probit"
"3846","exp_n351.bmd",0.36651159484969,"bmdu","Probit"
"3847","exp_n352.bmd",0.292009813379874,"bmds","Probit"
"3848","exp_n352.bmd",0.295970531612144,"bmdl","Probit"
"3849","exp_n352.bmd",0.34684643307958,"bmdu","Probit"
"3850","exp_n353.bmd",0.287731733666427,"bmds","Probit"
"3851","exp_n353.bmd",0.292326794114944,"bmdl","Probit"
"3852","exp_n353.bmd",0.342931382453968,"bmdu","Probit"
"3853","exp_n354.bmd",0.298903996102249,"bmds","Probit"
"3854","exp_n354.bmd",0.301609653017477,"bmdl","Probit"
"3855","exp_n354.bmd",0.354971355255963,"bmdu","Probit"
"3856","exp_n355.bmd",0.326487338091269,"bmds","Probit"
"3857","exp_n355.bmd",0.325675588569741,"bmdl","Probit"
"3858","exp_n355.bmd",0.386851504728304,"bmdu","Probit"
"3859","exp_n356.bmd",0.296013461435446,"bmds","Probit"
"3860","exp_n356.bmd",0.298299349363383,"bmdl","Probit"
"3861","exp_n356.bmd",0.349522022553977,"bmdu","Probit"
"3862","exp_n357.bmd",0.286750036125759,"bmds","Probit"
"3863","exp_n357.bmd",0.287927591499675,"bmdl","Probit"
"3864","exp_n357.bmd",0.342647203185742,"bmdu","Probit"
"3865","exp_n358.bmd",0.302616480757784,"bmds","Probit"
"3866","exp_n358.bmd",0.306138949027914,"bmdl","Probit"
"3867","exp_n358.bmd",0.354458294894831,"bmdu","Probit"
"3868","exp_n359.bmd",0.30108520695446,"bmds","Probit"
"3869","exp_n359.bmd",0.304205915260991,"bmdl","Probit"
"3870","exp_n359.bmd",0.35618921410291,"bmdu","Probit"
"3871","exp_n36.bmd",0.325431822947225,"bmds","Probit"
"3872","exp_n36.bmd",0.323840140777351,"bmdl","Probit"
"3873","exp_n36.bmd",0.388879697895928,"bmdu","Probit"
"3874","exp_n360.bmd",0.275936144745785,"bmds","Probit"
"3875","exp_n360.bmd",0.28095186020943,"bmdl","Probit"
"3876","exp_n360.bmd",0.326410435940155,"bmdu","Probit"
"3877","exp_n361.bmd",0.328533168371913,"bmds","Probit"
"3878","exp_n361.bmd",0.326450930371432,"bmdl","Probit"
"3879","exp_n361.bmd",0.393942233419592,"bmdu","Probit"
"3880","exp_n362.bmd",0.297389648193761,"bmds","Probit"
"3881","exp_n362.bmd",0.300540182251019,"bmdl","Probit"
"3882","exp_n362.bmd",0.34789181142708,"bmdu","Probit"
"3883","exp_n363.bmd",0.339392821957383,"bmds","Probit"
"3884","exp_n363.bmd",0.332918547434417,"bmdl","Probit"
"3885","exp_n363.bmd",0.405796403601324,"bmdu","Probit"
"3886","exp_n364.bmd",0.330847491677042,"bmds","Probit"
"3887","exp_n364.bmd",0.330151413992206,"bmdl","Probit"
"3888","exp_n364.bmd",0.388074825957392,"bmdu","Probit"
"3889","exp_n365.bmd",0.312997954471817,"bmds","Probit"
"3890","exp_n365.bmd",0.314936651681923,"bmdl","Probit"
"3891","exp_n365.bmd",0.367882817768897,"bmdu","Probit"
"3892","exp_n366.bmd",0.32778673893147,"bmds","Probit"
"3893","exp_n366.bmd",0.326503282502885,"bmdl","Probit"
"3894","exp_n366.bmd",0.388173759809777,"bmdu","Probit"
"3895","exp_n367.bmd",0.320433437204782,"bmds","Probit"
"3896","exp_n367.bmd",0.319446701193955,"bmdl","Probit"
"3897","exp_n367.bmd",0.379699836003987,"bmdu","Probit"
"3898","exp_n368.bmd",0.350018566262335,"bmds","Probit"
"3899","exp_n368.bmd",0.340512629235392,"bmdl","Probit"
"3900","exp_n368.bmd",0.418583714500152,"bmdu","Probit"
"3901","exp_n369.bmd",0.297868015083387,"bmds","Probit"
"3902","exp_n369.bmd",0.296965303928439,"bmdl","Probit"
"3903","exp_n369.bmd",0.354662239643419,"bmdu","Probit"
"3904","exp_n37.bmd",0.300304524306972,"bmds","Probit"
"3905","exp_n37.bmd",0.302079650088632,"bmdl","Probit"
"3906","exp_n37.bmd",0.355219176658142,"bmdu","Probit"
"3907","exp_n370.bmd",0.31719355730704,"bmds","Probit"
"3908","exp_n370.bmd",0.317702272188009,"bmdl","Probit"
"3909","exp_n370.bmd",0.374481940906957,"bmdu","Probit"
"3910","exp_n371.bmd",0.302594598179417,"bmds","Probit"
"3911","exp_n371.bmd",0.301755551047581,"bmdl","Probit"
"3912","exp_n371.bmd",0.358598488702778,"bmdu","Probit"
"3913","exp_n372.bmd",0.321469695345541,"bmds","Probit"
"3914","exp_n372.bmd",0.320350805315843,"bmdl","Probit"
"3915","exp_n372.bmd",0.384465859367903,"bmdu","Probit"
"3916","exp_n373.bmd",0.297832359240208,"bmds","Probit"
"3917","exp_n373.bmd",0.300581736714885,"bmdl","Probit"
"3918","exp_n373.bmd",0.350199729154889,"bmdu","Probit"
"3919","exp_n374.bmd",0.302423965270032,"bmds","Probit"
"3920","exp_n374.bmd",0.302566164639115,"bmdl","Probit"
"3921","exp_n374.bmd",0.359810494813006,"bmdu","Probit"
"3922","exp_n375.bmd",0.333621017473068,"bmds","Probit"
"3923","exp_n375.bmd",0.328636810278556,"bmdl","Probit"
"3924","exp_n375.bmd",0.400244636825125,"bmdu","Probit"
"3925","exp_n376.bmd",0.329401853916016,"bmds","Probit"
"3926","exp_n376.bmd",0.326021198277754,"bmdl","Probit"
"3927","exp_n376.bmd",0.388513773211313,"bmdu","Probit"
"3928","exp_n377.bmd",0.332205763917269,"bmds","Probit"
"3929","exp_n377.bmd",0.327249926205715,"bmdl","Probit"
"3930","exp_n377.bmd",0.394824184992681,"bmdu","Probit"
"3931","exp_n378.bmd",0.331612092901143,"bmds","Probit"
"3932","exp_n378.bmd",0.327014761191806,"bmdl","Probit"
"3933","exp_n378.bmd",0.39496613812646,"bmdu","Probit"
"3934","exp_n379.bmd",0.275879521543406,"bmds","Probit"
"3935","exp_n379.bmd",0.281497914036666,"bmdl","Probit"
"3936","exp_n379.bmd",0.324963137730886,"bmdu","Probit"
"3937","exp_n38.bmd",0.304413088612179,"bmds","Probit"
"3938","exp_n38.bmd",0.307428592139794,"bmdl","Probit"
"3939","exp_n38.bmd",0.360065052515001,"bmdu","Probit"
"3940","exp_n380.bmd",0.297038829853317,"bmds","Probit"
"3941","exp_n380.bmd",0.295923465572392,"bmdl","Probit"
"3942","exp_n380.bmd",0.357560777272006,"bmdu","Probit"
"3943","exp_n381.bmd",0.287889587278727,"bmds","Probit"
"3944","exp_n381.bmd",0.290832347424059,"bmdl","Probit"
"3945","exp_n381.bmd",0.342465188088901,"bmdu","Probit"
"3946","exp_n382.bmd",0.311401361190218,"bmds","Probit"
"3947","exp_n382.bmd",0.30864927452119,"bmdl","Probit"
"3948","exp_n382.bmd",0.370934714006961,"bmdu","Probit"
"3949","exp_n383.bmd",0.318443701817943,"bmds","Probit"
"3950","exp_n383.bmd",0.315559915359457,"bmdl","Probit"
"3951","exp_n383.bmd",0.377815296502112,"bmdu","Probit"
"3952","exp_n384.bmd",0.289775713480093,"bmds","Probit"
"3953","exp_n384.bmd",0.291041420068105,"bmdl","Probit"
"3954","exp_n384.bmd",0.343080792377831,"bmdu","Probit"
"3955","exp_n385.bmd",0.315649811123221,"bmds","Probit"
"3956","exp_n385.bmd",0.315419899630045,"bmdl","Probit"
"3957","exp_n385.bmd",0.376893975281805,"bmdu","Probit"
"3958","exp_n386.bmd",0.304954608869359,"bmds","Probit"
"3959","exp_n386.bmd",0.304997394714697,"bmdl","Probit"
"3960","exp_n386.bmd",0.360576670695261,"bmdu","Probit"
"3961","exp_n387.bmd",0.301989480572386,"bmds","Probit"
"3962","exp_n387.bmd",0.30338402598519,"bmdl","Probit"
"3963","exp_n387.bmd",0.356995394246036,"bmdu","Probit"
"3964","exp_n388.bmd",0.297960613161087,"bmds","Probit"
"3965","exp_n388.bmd",0.300274157524742,"bmdl","Probit"
"3966","exp_n388.bmd",0.35143287584772,"bmdu","Probit"
"3967","exp_n389.bmd",0.301554129663631,"bmds","Probit"
"3968","exp_n389.bmd",0.303371885230427,"bmdl","Probit"
"3969","exp_n389.bmd",0.359105537463046,"bmdu","Probit"
"3970","exp_n39.bmd",0.27949105137321,"bmds","Probit"
"3971","exp_n39.bmd",0.282338552873083,"bmdl","Probit"
"3972","exp_n39.bmd",0.331492427004295,"bmdu","Probit"
"3973","exp_n390.bmd",0.297995890374813,"bmds","Probit"
"3974","exp_n390.bmd",0.297758288012741,"bmdl","Probit"
"3975","exp_n390.bmd",0.355608121234739,"bmdu","Probit"
"3976","exp_n391.bmd",0.292566351512052,"bmds","Probit"
"3977","exp_n391.bmd",0.296300990443223,"bmdl","Probit"
"3978","exp_n391.bmd",0.345098236682092,"bmdu","Probit"
"3979","exp_n392.bmd",0.288213526030262,"bmds","Probit"
"3980","exp_n392.bmd",0.293399164736373,"bmdl","Probit"
"3981","exp_n392.bmd",0.340014333360928,"bmdu","Probit"
"3982","exp_n393.bmd",0.313948826148946,"bmds","Probit"
"3983","exp_n393.bmd",0.315242713072508,"bmdl","Probit"
"3984","exp_n393.bmd",0.37342566951405,"bmdu","Probit"
"3985","exp_n394.bmd",0.324351599295964,"bmds","Probit"
"3986","exp_n394.bmd",0.323830304517936,"bmdl","Probit"
"3987","exp_n394.bmd",0.381995653204905,"bmdu","Probit"
"3988","exp_n395.bmd",0.297938926619053,"bmds","Probit"
"3989","exp_n395.bmd",0.29938402886159,"bmdl","Probit"
"3990","exp_n395.bmd",0.352006173391043,"bmdu","Probit"
"3991","exp_n396.bmd",0.293310917623892,"bmds","Probit"
"3992","exp_n396.bmd",0.29757180714198,"bmdl","Probit"
"3993","exp_n396.bmd",0.345882956155266,"bmdu","Probit"
"3994","exp_n397.bmd",0.316844821056289,"bmds","Probit"
"3995","exp_n397.bmd",0.318570291021786,"bmdl","Probit"
"3996","exp_n397.bmd",0.373597034866323,"bmdu","Probit"
"3997","exp_n398.bmd",0.307108799361102,"bmds","Probit"
"3998","exp_n398.bmd",0.306279747323558,"bmdl","Probit"
"3999","exp_n398.bmd",0.364024466542205,"bmdu","Probit"
"4000","exp_n399.bmd",0.326268180971135,"bmds","Probit"
"4001","exp_n399.bmd",0.324544847480007,"bmdl","Probit"
"4002","exp_n399.bmd",0.384981273986891,"bmdu","Probit"
"4003","exp_n4.bmd",0.300523368852063,"bmds","Probit"
"4004","exp_n4.bmd",0.30046093103911,"bmdl","Probit"
"4005","exp_n4.bmd",0.354690410969564,"bmdu","Probit"
"4006","exp_n40.bmd",0.316569758497502,"bmds","Probit"
"4007","exp_n40.bmd",0.318685646018616,"bmdl","Probit"
"4008","exp_n40.bmd",0.371495388080058,"bmdu","Probit"
"4009","exp_n400.bmd",0.299504439344792,"bmds","Probit"
"4010","exp_n400.bmd",0.302037484583939,"bmdl","Probit"
"4011","exp_n400.bmd",0.355772070809758,"bmdu","Probit"
"4012","exp_n401.bmd",0.294890372753009,"bmds","Probit"
"4013","exp_n401.bmd",0.297197547347851,"bmdl","Probit"
"4014","exp_n401.bmd",0.353349762328003,"bmdu","Probit"
"4015","exp_n402.bmd",0.300037722377892,"bmds","Probit"
"4016","exp_n402.bmd",0.304208379005714,"bmdl","Probit"
"4017","exp_n402.bmd",0.356405870750237,"bmdu","Probit"
"4018","exp_n403.bmd",0.290576815872658,"bmds","Probit"
"4019","exp_n403.bmd",0.295366148785473,"bmdl","Probit"
"4020","exp_n403.bmd",0.345921013018345,"bmdu","Probit"
"4021","exp_n404.bmd",0.303390711567064,"bmds","Probit"
"4022","exp_n404.bmd",0.305592644608735,"bmdl","Probit"
"4023","exp_n404.bmd",0.358441794788345,"bmdu","Probit"
"4024","exp_n405.bmd",0.270653498107348,"bmds","Probit"
"4025","exp_n405.bmd",0.276680064698975,"bmdl","Probit"
"4026","exp_n405.bmd",0.321065483639118,"bmdu","Probit"
"4027","exp_n406.bmd",0.334517051660517,"bmds","Probit"
"4028","exp_n406.bmd",0.331223920387668,"bmdl","Probit"
"4029","exp_n406.bmd",0.397083634256979,"bmdu","Probit"
"4030","exp_n407.bmd",0.327683647045218,"bmds","Probit"
"4031","exp_n407.bmd",0.323747006930504,"bmdl","Probit"
"4032","exp_n407.bmd",0.388506090869353,"bmdu","Probit"
"4033","exp_n408.bmd",0.347274589178962,"bmds","Probit"
"4034","exp_n408.bmd",0.34618264557347,"bmdl","Probit"
"4035","exp_n408.bmd",0.41532006624118,"bmdu","Probit"
"4036","exp_n409.bmd",0.33649911941068,"bmds","Probit"
"4037","exp_n409.bmd",0.329997468055752,"bmdl","Probit"
"4038","exp_n409.bmd",0.399986633753675,"bmdu","Probit"
"4039","exp_n41.bmd",0.283043654292397,"bmds","Probit"
"4040","exp_n41.bmd",0.285898395168404,"bmdl","Probit"
"4041","exp_n41.bmd",0.333762620184488,"bmdu","Probit"
"4042","exp_n410.bmd",0.328186626340862,"bmds","Probit"
"4043","exp_n410.bmd",0.327930372490696,"bmdl","Probit"
"4044","exp_n410.bmd",0.387396194759636,"bmdu","Probit"
"4045","exp_n411.bmd",0.309780262436548,"bmds","Probit"
"4046","exp_n411.bmd",0.311668206350416,"bmdl","Probit"
"4047","exp_n411.bmd",0.363850338376187,"bmdu","Probit"
"4048","exp_n412.bmd",0.311952015691199,"bmds","Probit"
"4049","exp_n412.bmd",0.310090617167072,"bmdl","Probit"
"4050","exp_n412.bmd",0.372339216267303,"bmdu","Probit"
"4051","exp_n413.bmd",0.285991077459692,"bmds","Probit"
"4052","exp_n413.bmd",0.287771826803782,"bmdl","Probit"
"4053","exp_n413.bmd",0.337470434648646,"bmdu","Probit"
"4054","exp_n414.bmd",0.323720163383451,"bmds","Probit"
"4055","exp_n414.bmd",0.319754418394564,"bmdl","Probit"
"4056","exp_n414.bmd",0.386343073941227,"bmdu","Probit"
"4057","exp_n415.bmd",0.305944445117564,"bmds","Probit"
"4058","exp_n415.bmd",0.306109653889104,"bmdl","Probit"
"4059","exp_n415.bmd",0.362072216402431,"bmdu","Probit"
"4060","exp_n416.bmd",0.341964753007622,"bmds","Probit"
"4061","exp_n416.bmd",0.335420146083503,"bmdl","Probit"
"4062","exp_n416.bmd",0.409375629302969,"bmdu","Probit"
"4063","exp_n417.bmd",0.324062969652852,"bmds","Probit"
"4064","exp_n417.bmd",0.319988170456931,"bmdl","Probit"
"4065","exp_n417.bmd",0.385777822592069,"bmdu","Probit"
"4066","exp_n418.bmd",0.295534982688371,"bmds","Probit"
"4067","exp_n418.bmd",0.296486155342158,"bmdl","Probit"
"4068","exp_n418.bmd",0.349729841576466,"bmdu","Probit"
"4069","exp_n419.bmd",0.340812480976326,"bmds","Probit"
"4070","exp_n419.bmd",0.345067971589578,"bmdl","Probit"
"4071","exp_n419.bmd",0.415993241093733,"bmdu","Probit"
"4072","exp_n42.bmd",0.331591544368957,"bmds","Probit"
"4073","exp_n42.bmd",0.324751340854069,"bmdl","Probit"
"4074","exp_n42.bmd",0.392962454810821,"bmdu","Probit"
"4075","exp_n420.bmd",0.315611526732621,"bmds","Probit"
"4076","exp_n420.bmd",0.316644172224936,"bmdl","Probit"
"4077","exp_n420.bmd",0.370231036352898,"bmdu","Probit"
"4078","exp_n421.bmd",0.305077986700888,"bmds","Probit"
"4079","exp_n421.bmd",0.306331991565112,"bmdl","Probit"
"4080","exp_n421.bmd",0.362209082472197,"bmdu","Probit"
"4081","exp_n422.bmd",0.286169974405745,"bmds","Probit"
"4082","exp_n422.bmd",0.288477603080237,"bmdl","Probit"
"4083","exp_n422.bmd",0.338419726710445,"bmdu","Probit"
"4084","exp_n423.bmd",0.304319182271369,"bmds","Probit"
"4085","exp_n423.bmd",0.309442658135053,"bmdl","Probit"
"4086","exp_n423.bmd",0.358278449364078,"bmdu","Probit"
"4087","exp_n424.bmd",0.303672529982072,"bmds","Probit"
"4088","exp_n424.bmd",0.303581487153785,"bmdl","Probit"
"4089","exp_n424.bmd",0.36328240279713,"bmdu","Probit"
"4090","exp_n425.bmd",0.309849946488676,"bmds","Probit"
"4091","exp_n425.bmd",0.312438143377491,"bmdl","Probit"
"4092","exp_n425.bmd",0.36344033430795,"bmdu","Probit"
"4093","exp_n426.bmd",0.315915689241407,"bmds","Probit"
"4094","exp_n426.bmd",0.314793884445484,"bmdl","Probit"
"4095","exp_n426.bmd",0.37663768702252,"bmdu","Probit"
"4096","exp_n427.bmd",0.311332181655021,"bmds","Probit"
"4097","exp_n427.bmd",0.314204448325924,"bmdl","Probit"
"4098","exp_n427.bmd",0.364875634183047,"bmdu","Probit"
"4099","exp_n428.bmd",0.281875216491742,"bmds","Probit"
"4100","exp_n428.bmd",0.285286803695744,"bmdl","Probit"
"4101","exp_n428.bmd",0.33382871934112,"bmdu","Probit"
"4102","exp_n429.bmd",0.294083201804028,"bmds","Probit"
"4103","exp_n429.bmd",0.297055244923564,"bmdl","Probit"
"4104","exp_n429.bmd",0.34768280869499,"bmdu","Probit"
"4105","exp_n43.bmd",0.316590643871593,"bmds","Probit"
"4106","exp_n43.bmd",0.316260114955827,"bmdl","Probit"
"4107","exp_n43.bmd",0.377053181651326,"bmdu","Probit"
"4108","exp_n430.bmd",0.289204072060815,"bmds","Probit"
"4109","exp_n430.bmd",0.293691121204552,"bmdl","Probit"
"4110","exp_n430.bmd",0.339716566592338,"bmdu","Probit"
"4111","exp_n431.bmd",0.310832860463657,"bmds","Probit"
"4112","exp_n431.bmd",0.309820461225453,"bmdl","Probit"
"4113","exp_n431.bmd",0.371050674498961,"bmdu","Probit"
"4114","exp_n432.bmd",0.304198874433142,"bmds","Probit"
"4115","exp_n432.bmd",0.306547968906607,"bmdl","Probit"
"4116","exp_n432.bmd",0.357824749690791,"bmdu","Probit"
"4117","exp_n433.bmd",0.347571653603097,"bmds","Probit"
"4118","exp_n433.bmd",0.343784676471159,"bmdl","Probit"
"4119","exp_n433.bmd",0.416064211291819,"bmdu","Probit"
"4120","exp_n434.bmd",0.302732727064677,"bmds","Probit"
"4121","exp_n434.bmd",0.300896965979356,"bmdl","Probit"
