set,Dose,N,Effect
exp_n1,0,337,15
exp_n1,0.703993646,2,0
exp_n1,0.709425605,30,22
exp_n1,0.727686754,30,24
exp_n1,0.731650379,30,4
exp_n1,0.757961329,3,0
exp_n1,0.760153753,2,0
exp_n1,0.760355397,71,0
exp_n1,0.765849429,30,7
exp_n1,0.767200008,30,6
exp_n1,0.773095369,3,1
exp_n1,0.782483637,30,7
exp_n1,0.793844538,30,18
exp_n1,0.818375632,4,0
exp_n1,0.823043157,30,30
exp_n1,0.823080201,30,27
exp_n1,0.839330061,4,0
exp_n1,0.852956128,30,3
exp_n1,0.856816856,30,5
exp_n1,0.858106346,1,0
exp_n1,0.89089016,5,0
exp_n1,0.894990746,30,5
exp_n1,0.898099676,30,1
exp_n1,0.898698092,30,30
exp_n1,0.927515364,30,1
exp_n1,0.935171973,17,5
exp_n1,0.93569515,73,0
exp_n1,0.936784885,30,3
exp_n1,0.946344381,30,3
exp_n1,0.947590729,36,2
exp_n1,0.957752681,30,14
exp_n1,0.966245615,2,1
exp_n1,0.98603918,30,30
exp_n1,0.993453968,30,23
exp_n1,1.001565575,30,15
exp_n1,1.002007747,30,15
exp_n1,1.009505177,30,18
exp_n1,1.025266766,30,29
exp_n1,1.045766003,4,2
exp_n10,0,337,20
exp_n10,0.708703678,2,0
exp_n10,0.711919556,30,22
exp_n10,0.721916073,30,6
exp_n10,0.729849418,30,21
exp_n10,0.756622048,71,0
exp_n10,0.763668492,30,14
exp_n10,0.764129399,30,6
exp_n10,0.765179136,2,0
exp_n10,0.768669644,3,3
exp_n10,0.772472828,3,0
exp_n10,0.782463018,30,6
exp_n10,0.811370482,4,0
exp_n10,0.815381641,30,30
exp_n10,0.818618622,30,17
exp_n10,0.847309277,30,3
exp_n10,0.847647086,4,0
exp_n10,0.848256037,30,2
exp_n10,0.853253039,1,0
exp_n10,0.860406306,30,30
exp_n10,0.885380099,30,3
exp_n10,0.886564292,5,0
exp_n10,0.904062658,30,30
exp_n10,0.909091431,30,1
exp_n10,0.921626073,30,5
exp_n10,0.934629021,73,0
exp_n10,0.935287139,30,1
exp_n10,0.940993734,17,2
exp_n10,0.942012698,36,2
exp_n10,0.942036422,30,0
exp_n10,0.95361967,2,1
exp_n10,0.962742138,30,14
exp_n10,0.977052286,30,28
exp_n10,0.987014038,30,20
exp_n10,0.990809927,30,14
exp_n10,0.995606197,30,11
exp_n10,1.007762931,30,17
exp_n10,1.019238987,30,28
exp_n10,1.046797057,4,0
exp_n100,0,337,17
exp_n100,0.695780165,2,0
exp_n100,0.703050034,30,22
exp_n100,0.71553265,30,5
exp_n100,0.726105455,30,22
exp_n100,0.744963362,3,0
exp_n100,0.749845232,2,0
exp_n100,0.753539687,71,0
exp_n100,0.753973238,30,10
exp_n100,0.766054593,30,6
exp_n100,0.766928024,3,3
exp_n100,0.785719518,30,7
exp_n100,0.801348447,30,19
exp_n100,0.811823704,30,30
exp_n100,0.81278471,30,22
exp_n100,0.820294797,4,0
exp_n100,0.835791519,4,0
exp_n100,0.841394079,30,2
exp_n100,0.842101335,1,0
exp_n100,0.84570617,30,1
exp_n100,0.869598365,30,1
exp_n100,0.871884391,5,0
exp_n100,0.886709863,30,3
exp_n100,0.900856821,30,30
exp_n100,0.903783568,30,0
exp_n100,0.917442018,17,5
exp_n100,0.918049899,73,0
exp_n100,0.919483427,30,0
exp_n100,0.920984672,30,1
exp_n100,0.938420953,36,1
exp_n100,0.941468767,2,0
exp_n100,0.948069729,30,13
exp_n100,0.975009856,30,30
exp_n100,0.985393375,30,21
exp_n100,0.989409374,30,12
exp_n100,0.989700887,30,22
exp_n100,0.991066744,30,10
exp_n100,1.02189782,30,29
exp_n100,1.046240167,4,0
exp_n1000,0,337,7
exp_n1000,0.709958902,30,22
exp_n1000,0.711776232,2,0
exp_n1000,0.725006496,30,8
exp_n1000,0.743205695,30,20
exp_n1000,0.760864598,3,0
exp_n1000,0.762869154,71,0
exp_n1000,0.768347861,30,9
exp_n1000,0.769414296,2,0
exp_n1000,0.778423529,30,2
exp_n1000,0.778805704,3,3
exp_n1000,0.786483055,30,10
exp_n1000,0.813866468,30,24
exp_n1000,0.83534317,4,0
exp_n1000,0.838635326,4,0
exp_n1000,0.840064857,30,24
exp_n1000,0.848464065,30,7
exp_n1000,0.853118432,30,1
exp_n1000,0.854533494,1,0
exp_n1000,0.875684383,5,0
exp_n1000,0.880388636,30,1
exp_n1000,0.890832313,30,1
exp_n1000,0.913121281,30,30
exp_n1000,0.914656384,30,1
exp_n1000,0.922444653,30,28
exp_n1000,0.930912099,73,0
exp_n1000,0.931530583,30,5
exp_n1000,0.935377707,17,3
exp_n1000,0.939951693,30,1
exp_n1000,0.955498083,36,3
exp_n1000,0.959823464,30,12
exp_n1000,0.965431434,2,2
exp_n1000,0.996255721,30,29
exp_n1000,1.003502586,30,12
exp_n1000,1.007287412,30,19
exp_n1000,1.016106667,30,15
exp_n1000,1.018680224,30,24
exp_n1000,1.039713993,30,30
exp_n1000,1.075399792,4,1
exp_n101,0,337,23
exp_n101,0.689873085,2,0
exp_n101,0.689987766,30,24
exp_n101,0.703780146,30,6
exp_n101,0.708351554,30,24
exp_n101,0.724682576,3,0
exp_n101,0.73344693,30,4
exp_n101,0.737804056,30,9
exp_n101,0.741598764,71,0
exp_n101,0.743307643,2,0
exp_n101,0.747050728,3,3
exp_n101,0.761138976,30,10
exp_n101,0.783391816,30,19
exp_n101,0.794068944,30,25
exp_n101,0.79746948,30,30
exp_n101,0.809379362,4,0
exp_n101,0.81920259,4,0
exp_n101,0.823115129,30,0
exp_n101,0.824167936,30,3
exp_n101,0.827675719,1,0
exp_n101,0.855115372,30,3
exp_n101,0.856463274,5,0
exp_n101,0.875682014,30,1
exp_n101,0.8791697,30,27
exp_n101,0.891858383,30,1
exp_n101,0.903333277,73,0
exp_n101,0.905308405,30,2
exp_n101,0.909751447,17,1
exp_n101,0.913842306,36,4
exp_n101,0.914993192,30,0
exp_n101,0.923234778,30,14
exp_n101,0.931875775,2,0
exp_n101,0.945964091,30,27
exp_n101,0.95315761,30,16
exp_n101,0.957270786,30,16
exp_n101,0.965508984,30,13
exp_n101,0.97383203,30,10
exp_n101,0.988397441,30,28
exp_n101,1.013662646,4,0
exp_n102,0,337,13
exp_n102,0.676538894,30,23
exp_n102,0.6814514,2,0
exp_n102,0.688247202,30,6
exp_n102,0.708469012,30,24
exp_n102,0.713984813,3,0
exp_n102,0.726468778,2,0
exp_n102,0.72968003,30,6
exp_n102,0.733407911,3,3
exp_n102,0.734406074,71,0
exp_n102,0.737760793,30,10
exp_n102,0.754939679,30,3
exp_n102,0.7776145,30,19
exp_n102,0.78849906,30,25
exp_n102,0.803589187,4,0
exp_n102,0.809793024,30,30
exp_n102,0.816497176,1,0
exp_n102,0.816741554,30,3
exp_n102,0.81712888,30,1
exp_n102,0.821178611,4,0
exp_n102,0.839464439,30,4
exp_n102,0.840283452,5,0
exp_n102,0.866788424,30,1
exp_n102,0.879342994,30,30
exp_n102,0.879586109,30,2
exp_n102,0.887901797,73,0
exp_n102,0.88875333,30,2
exp_n102,0.89452946,17,5
exp_n102,0.902611895,36,1
exp_n102,0.909278033,30,1
exp_n102,0.921708246,2,1
exp_n102,0.923569258,30,12
exp_n102,0.945974467,30,29
exp_n102,0.953571145,30,22
exp_n102,0.956017418,30,12
exp_n102,0.95695312,30,15
exp_n102,0.963171853,30,13
exp_n102,0.986621638,30,28
exp_n102,1.014243719,4,1
exp_n103,0,337,16
exp_n103,0.693806286,30,8
exp_n103,0.694060805,30,20
exp_n103,0.69433891,2,0
exp_n103,0.729031544,30,22
exp_n103,0.740958118,2,0
exp_n103,0.745053159,30,7
exp_n103,0.750514135,30,3
exp_n103,0.751292528,3,0
exp_n103,0.757431569,71,0
exp_n103,0.761053445,30,12
exp_n103,0.767600711,3,3
exp_n103,0.798238345,30,17
exp_n103,0.822272638,30,26
exp_n103,0.831028901,1,0
exp_n103,0.832312317,30,6
exp_n103,0.834456339,4,0
exp_n103,0.836514288,4,0
exp_n103,0.838793128,30,1
exp_n103,0.84322144,5,0
exp_n103,0.85038156,30,30
exp_n103,0.859952611,30,2
exp_n103,0.873425508,30,4
exp_n103,0.88793072,30,2
exp_n103,0.907760979,30,29
exp_n103,0.91024866,30,2
exp_n103,0.919692857,73,0
exp_n103,0.920089963,30,1
exp_n103,0.920832665,17,1
exp_n103,0.927852362,36,4
exp_n103,0.948559771,30,11
exp_n103,0.950848465,2,1
exp_n103,0.97492623,30,28
exp_n103,0.994583592,30,12
exp_n103,0.995838133,30,22
exp_n103,1.000881857,30,20
exp_n103,1.006635209,30,18
exp_n103,1.03587615,30,29
exp_n103,1.045307777,4,0
exp_n104,0,337,17
exp_n104,0.707474565,2,0
exp_n104,0.710279426,30,22
exp_n104,0.721093346,30,3
exp_n104,0.737009184,30,18
exp_n104,0.764544223,2,0
exp_n104,0.767340391,30,5
exp_n104,0.770502475,71,0
exp_n104,0.772577898,3,0
exp_n104,0.775495787,30,8
exp_n104,0.777493957,3,3
exp_n104,0.787378062,30,7
exp_n104,0.802588462,30,22
exp_n104,0.832787177,30,24
exp_n104,0.835986496,4,0
exp_n104,0.843049059,30,30
exp_n104,0.851121843,4,0
exp_n104,0.85874788,1,0
exp_n104,0.86107885,30,4
exp_n104,0.861891116,30,1
exp_n104,0.887697241,5,0
exp_n104,0.900132964,30,2
exp_n104,0.908036552,30,5
exp_n104,0.913562458,30,25
exp_n104,0.928378852,30,1
exp_n104,0.939624903,17,4
exp_n104,0.945296633,73,0
exp_n104,0.948048192,30,2
exp_n104,0.948301151,30,0
exp_n104,0.948527524,36,3
exp_n104,0.963662383,2,1
exp_n104,0.964098656,30,10
exp_n104,0.992540229,30,26
exp_n104,1.011843682,30,21
exp_n104,1.01630482,30,15
exp_n104,1.021871527,30,8
exp_n104,1.030171236,30,17
exp_n104,1.03814872,30,28
exp_n104,1.065806004,4,2
exp_n105,0,337,16
exp_n105,0.706604199,2,0
exp_n105,0.707763318,30,24
exp_n105,0.724383113,30,23
exp_n105,0.730024834,30,8
exp_n105,0.756735424,71,0
exp_n105,0.756960379,30,5
exp_n105,0.762856731,3,0
exp_n105,0.762930207,30,4
exp_n105,0.763643538,2,0
exp_n105,0.7699032,3,3
exp_n105,0.785914147,30,5
exp_n105,0.806905607,30,18
exp_n105,0.820642616,30,25
exp_n105,0.82177489,4,0
exp_n105,0.831388416,4,0
exp_n105,0.848531728,1,0
exp_n105,0.849634723,30,4
exp_n105,0.859689332,30,1
exp_n105,0.865357128,30,30
exp_n105,0.888054015,5,0
exp_n105,0.89306426,30,28
exp_n105,0.893451382,30,4
exp_n105,0.903010444,30,1
exp_n105,0.927956271,30,5
exp_n105,0.931510198,30,2
exp_n105,0.934834609,73,0
exp_n105,0.937828755,30,0
exp_n105,0.941945573,36,1
exp_n105,0.943162146,17,2
exp_n105,0.954130407,30,12
exp_n105,0.961922015,2,1
exp_n105,0.979329299,30,29
exp_n105,0.98911874,30,19
exp_n105,0.995478358,30,17
exp_n105,1.001641811,30,19
exp_n105,1.002235243,30,12
exp_n105,1.024624424,30,30
exp_n105,1.042641178,4,1
exp_n106,0,337,13
exp_n106,0.705422152,30,21
exp_n106,0.706285951,2,0
exp_n106,0.715722872,30,8
exp_n106,0.741212888,30,18
exp_n106,0.751897621,2,0
exp_n106,0.75225866,3,0
exp_n106,0.756423791,30,4
exp_n106,0.757577162,30,7
exp_n106,0.761519576,71,0
exp_n106,0.772086148,3,3
exp_n106,0.779275518,30,11
exp_n106,0.802527752,30,24
exp_n106,0.827981804,4,0
exp_n106,0.829318272,30,25
exp_n106,0.846208984,30,3
exp_n106,0.849364289,30,4
exp_n106,0.849833026,1,0
exp_n106,0.854584397,4,0
exp_n106,0.863968454,30,0
exp_n106,0.875811918,5,0
exp_n106,0.877793949,30,30
exp_n106,0.890149163,30,2
exp_n106,0.906431128,30,29
exp_n106,0.914770475,30,1
exp_n106,0.927319189,73,0
exp_n106,0.929174016,17,4
exp_n106,0.930709963,30,1
exp_n106,0.931222526,30,1
exp_n106,0.939042387,36,2
exp_n106,0.953714341,30,14
exp_n106,0.963261736,2,0
exp_n106,0.977081482,30,26
exp_n106,0.98591535,30,19
exp_n106,0.993627399,30,19
exp_n106,1.002951073,30,14
exp_n106,1.003663083,30,13
exp_n106,1.02900792,30,29
exp_n106,1.057438624,4,1
exp_n107,0,337,12
exp_n107,0.676748276,2,0
exp_n107,0.681629629,30,22
exp_n107,0.704481379,30,23
exp_n107,0.704602308,3,0
exp_n107,0.70712482,30,6
exp_n107,0.726538094,30,3
exp_n107,0.732817388,71,0
exp_n107,0.735089444,2,0
exp_n107,0.735680164,30,13
exp_n107,0.74138826,3,3
exp_n107,0.75720112,30,8
exp_n107,0.769031444,30,18
exp_n107,0.796512494,30,26
exp_n107,0.798185449,30,30
exp_n107,0.799398387,4,0
exp_n107,0.804953295,4,0
exp_n107,0.816135491,30,3
exp_n107,0.819359667,30,8
exp_n107,0.820396701,1,0
exp_n107,0.860031196,5,0
exp_n107,0.867950712,30,29
exp_n107,0.872851887,30,1
exp_n107,0.880249965,30,4
exp_n107,0.888216446,30,4
exp_n107,0.899809881,17,3
exp_n107,0.903086964,30,2
exp_n107,0.908372023,73,0
exp_n107,0.91384283,30,2
exp_n107,0.918783525,2,1
exp_n107,0.919182293,36,1
exp_n107,0.924341843,30,17
exp_n107,0.942721692,30,26
exp_n107,0.943190723,30,20
exp_n107,0.950259721,30,19
exp_n107,0.961793448,30,12
exp_n107,0.976360485,30,30
exp_n107,0.980731488,30,16
exp_n107,0.996852792,4,0
exp_n108,0,337,21
exp_n108,0.698730418,30,23
exp_n108,0.700439693,2,0
exp_n108,0.711416379,30,6
exp_n108,0.722809909,30,18
exp_n108,0.737306368,3,0
exp_n108,0.747253881,30,11
exp_n108,0.750797137,71,0
exp_n108,0.753294435,2,0
exp_n108,0.757945023,30,4
exp_n108,0.759067529,3,3
exp_n108,0.769931939,30,12
exp_n108,0.793437345,30,21
exp_n108,0.809530441,30,21
exp_n108,0.818055759,4,0
exp_n108,0.823390767,4,0
exp_n108,0.838817141,30,3
exp_n108,0.839883228,1,0
exp_n108,0.842166525,30,2
exp_n108,0.861363463,30,30
exp_n108,0.864661161,30,3
exp_n108,0.874994327,5,0
exp_n108,0.884203169,30,2
exp_n108,0.895474589,30,29
exp_n108,0.903036868,30,0
exp_n108,0.921386633,17,2
exp_n108,0.923563656,30,1
exp_n108,0.926756885,73,0
exp_n108,0.931197212,30,1
exp_n108,0.937821519,36,0
exp_n108,0.948122464,2,0
exp_n108,0.949837733,30,11
exp_n108,0.968172488,30,28
exp_n108,0.977452242,30,23
exp_n108,0.991386156,30,10
exp_n108,0.994029346,30,18
exp_n108,0.998685083,30,18
exp_n108,1.026463756,30,29
exp_n108,1.047327763,4,0
exp_n109,0,337,18
exp_n109,0.695537934,2,0
exp_n109,0.6974983,30,24
exp_n109,0.708811329,30,8
exp_n109,0.719131367,3,0
exp_n109,0.728965013,30,20
exp_n109,0.749367838,30,10
exp_n109,0.750919157,2,0
exp_n109,0.751674421,71,0
exp_n109,0.758615355,30,3
exp_n109,0.763008301,3,3
exp_n109,0.775490613,30,11
exp_n109,0.792995872,30,16
exp_n109,0.81251948,4,0
exp_n109,0.817421333,30,22
exp_n109,0.821063503,4,0
exp_n109,0.83468838,30,30
exp_n109,0.840189492,30,7
exp_n109,0.841557373,30,0
exp_n109,0.844230188,1,0
exp_n109,0.8679011,5,0
exp_n109,0.868935866,30,4
exp_n109,0.886807136,30,2
exp_n109,0.904178384,30,2
exp_n109,0.907181328,30,29
exp_n109,0.915593144,73,0
exp_n109,0.919920223,17,0
exp_n109,0.927128888,30,2
exp_n109,0.929823246,36,1
exp_n109,0.930522698,30,1
exp_n109,0.939357946,30,11
exp_n109,0.947868741,2,0
exp_n109,0.972790049,30,29
exp_n109,0.978826022,30,15
exp_n109,0.989651407,30,20
exp_n109,0.99603198,30,9
exp_n109,1.005921832,30,15
exp_n109,1.025893686,30,29
exp_n109,1.04504811,4,0
exp_n11,0,337,18
exp_n11,0.684952666,2,0
exp_n11,0.688894615,30,23
exp_n11,0.706849771,30,22
exp_n11,0.707871471,30,8
exp_n11,0.741356687,2,0
exp_n11,0.743649349,30,8
exp_n11,0.745757084,71,0
exp_n11,0.746643548,3,0
exp_n11,0.749549812,3,3
exp_n11,0.762610129,30,4
exp_n11,0.773898629,30,8
exp_n11,0.784013562,30,17
exp_n11,0.79283563,4,0
exp_n11,0.79887158,30,25
exp_n11,0.809466848,4,0
exp_n11,0.828557581,30,30
exp_n11,0.831436551,1,0
exp_n11,0.832040098,30,2
exp_n11,0.836829259,30,5
exp_n11,0.870801869,5,0
exp_n11,0.871154204,30,2
exp_n11,0.876651082,30,29
exp_n11,0.886091497,30,4
exp_n11,0.908392462,30,1
exp_n11,0.910460877,17,2
exp_n11,0.911919827,73,0
exp_n11,0.923466706,30,1
exp_n11,0.927435103,30,4
exp_n11,0.93440905,36,1
exp_n11,0.938783028,30,14
exp_n11,0.940921254,2,0
exp_n11,0.953542555,30,30
exp_n11,0.957102896,30,16
exp_n11,0.974820659,30,13
exp_n11,0.977396928,30,12
exp_n11,0.977542332,30,18
exp_n11,0.990365067,30,29
exp_n11,1.010089723,4,1
exp_n110,0,337,11
exp_n110,0.688470521,2,0
exp_n110,0.689704656,30,1
exp_n110,0.690466878,30,24
exp_n110,0.721114481,30,20
exp_n110,0.728119402,3,0
exp_n110,0.732844679,2,0
exp_n110,0.734697856,30,6
exp_n110,0.735637156,30,8
exp_n110,0.74569664,71,0
exp_n110,0.75135925,3,3
exp_n110,0.771185104,30,12
exp_n110,0.781371963,30,12
exp_n110,0.80177849,30,21
exp_n110,0.813282322,4,0
exp_n110,0.815388007,30,30
exp_n110,0.81632399,4,0
exp_n110,0.822570432,30,1
exp_n110,0.824739445,30,4
exp_n110,0.829712655,1,0
exp_n110,0.843652244,30,3
exp_n110,0.845748543,5,0
exp_n110,0.864753559,30,5
exp_n110,0.881267285,30,30
exp_n110,0.882751953,30,0
exp_n110,0.902102645,17,0
exp_n110,0.904724694,73,0
exp_n110,0.906264784,30,1
exp_n110,0.917726171,36,1
exp_n110,0.918364786,30,1
exp_n110,0.929679464,2,2
exp_n110,0.932430395,30,14
exp_n110,0.962619079,30,28
exp_n110,0.973307405,30,18
exp_n110,0.976069354,30,15
exp_n110,0.984292775,30,16
exp_n110,0.989992266,30,14
exp_n110,1.00747811,30,29
exp_n110,1.035172837,4,2
exp_n111,0,337,16
exp_n111,0.678175579,30,27
exp_n111,0.680397976,2,0
exp_n111,0.683142106,30,3
exp_n111,0.711077209,30,20
exp_n111,0.72459157,30,8
exp_n111,0.725420998,71,0
exp_n111,0.729610824,3,0
exp_n111,0.730784609,2,0
exp_n111,0.73128686,30,9
exp_n111,0.738241991,3,3
exp_n111,0.746419346,30,5
exp_n111,0.773680634,30,20
exp_n111,0.793757907,30,30
exp_n111,0.803274232,30,25
exp_n111,0.808950286,30,4
exp_n111,0.81061249,30,1
exp_n111,0.811794652,4,0
exp_n111,0.815033654,4,0
exp_n111,0.821089489,1,0
exp_n111,0.825258359,5,0
exp_n111,0.830295171,30,1
exp_n111,0.845097989,30,3
exp_n111,0.867270969,30,2
exp_n111,0.881088451,30,28
exp_n111,0.884628601,30,2
exp_n111,0.885166748,73,0
exp_n111,0.888526231,17,0
exp_n111,0.89328574,30,1
exp_n111,0.901684986,36,0
exp_n111,0.920074488,30,10
exp_n111,0.923400283,2,1
exp_n111,0.947272358,30,27
exp_n111,0.955796325,30,23
exp_n111,0.968217846,30,23
exp_n111,0.97074268,30,18
exp_n111,0.973155902,30,17
exp_n111,0.984732078,30,27
exp_n111,1.035202115,4,2
exp_n112,0,337,16
exp_n112,0.696178991,2,0
exp_n112,0.700322708,30,22
exp_n112,0.720171548,30,24
exp_n112,0.729796881,30,3
exp_n112,0.73126276,3,0
exp_n112,0.751578804,30,7
exp_n112,0.756340545,2,0
exp_n112,0.760369173,71,0
exp_n112,0.769649411,3,3
exp_n112,0.775837437,30,5
exp_n112,0.792184538,30,12
exp_n112,0.804519397,30,18
exp_n112,0.810376157,30,30
exp_n112,0.811780568,4,0
exp_n112,0.812291065,30,24
exp_n112,0.823402455,4,0
exp_n112,0.841737027,30,3
exp_n112,0.846889781,30,4
exp_n112,0.850214363,1,0
exp_n112,0.887135006,30,29
exp_n112,0.890765842,30,2
exp_n112,0.892202496,5,0
exp_n112,0.902002869,30,1
exp_n112,0.915128742,17,1
exp_n112,0.921069687,30,3
exp_n112,0.927539971,73,0
exp_n112,0.931918892,30,4
exp_n112,0.933970382,36,2
exp_n112,0.940393421,30,16
exp_n112,0.941451424,30,1
exp_n112,0.946510704,2,1
exp_n112,0.967414123,30,20
exp_n112,0.97246564,30,26
exp_n112,0.982070477,30,13
exp_n112,0.992829194,30,19
exp_n112,0.993059889,30,13
exp_n112,0.995464761,30,30
exp_n112,1.014946573,4,2
exp_n113,0,337,17
exp_n113,0.703289914,30,23
exp_n113,0.704647795,2,0
exp_n113,0.707938619,30,3
exp_n113,0.737362158,30,21
exp_n113,0.754095914,30,1
exp_n113,0.75825915,2,0
exp_n113,0.758648696,71,0
exp_n113,0.760682033,30,9
exp_n113,0.763643597,3,0
exp_n113,0.768703984,3,3
exp_n113,0.777255909,30,13
exp_n113,0.811694315,30,24
exp_n113,0.829907862,30,26
exp_n113,0.835244935,4,0
exp_n113,0.840942763,4,0
exp_n113,0.848527816,30,1
exp_n113,0.850692914,1,0
exp_n113,0.850977038,30,4
exp_n113,0.860743805,30,4
exp_n113,0.862100659,5,0
exp_n113,0.873650843,30,30
exp_n113,0.88468133,30,1
exp_n113,0.905877411,30,29
exp_n113,0.912374258,30,1
exp_n113,0.926098391,17,3
exp_n113,0.92645428,30,3
exp_n113,0.927088803,73,0
exp_n113,0.931678846,30,1
exp_n113,0.940438303,36,0
exp_n113,0.95241874,30,15
exp_n113,0.959151362,2,2
exp_n113,0.980968563,30,21
exp_n113,0.998867409,30,23
exp_n113,1.00215443,30,12
exp_n113,1.003366304,30,14
exp_n113,1.012940258,30,9
exp_n113,1.023808598,30,28
exp_n113,1.067813314,4,0
exp_n114,0,337,12
exp_n114,0.613746728,30,5
exp_n114,0.698262549,30,2
exp_n114,0.704074976,30,3
exp_n114,0.713217816,5,0
exp_n114,0.721816105,30,26
exp_n114,0.723357546,2,0
exp_n114,0.743845981,2,0
exp_n114,0.745567138,71,0
exp_n114,0.749230551,30,11
exp_n114,0.764130494,30,0
exp_n114,0.77101098,30,16
exp_n114,0.789971006,3,3
exp_n114,0.830413756,30,2
exp_n114,0.834342718,30,3
exp_n114,0.839438333,30,6
exp_n114,0.840921508,30,22
exp_n114,0.842595099,1,0
exp_n114,0.844576051,30,2
exp_n114,0.849603181,30,22
exp_n114,0.874883453,3,0
exp_n114,0.876474787,73,0
exp_n114,0.883941266,17,2
exp_n114,0.888526774,30,2
exp_n114,0.923643233,36,0
exp_n114,0.942775712,30,25
exp_n114,0.951910522,4,0
exp_n114,0.976810516,30,15
exp_n114,0.977044557,2,0
exp_n114,1.005673286,4,0
exp_n114,1.051010489,30,14
exp_n114,1.052223786,30,16
exp_n114,1.070298531,30,17
exp_n114,1.073270467,30,29
exp_n114,1.078636931,30,28
exp_n114,1.085248752,30,30
exp_n114,1.136200674,30,20
exp_n114,1.17886476,30,29
exp_n114,1.265538304,4,0
exp_n115,0,337,18
exp_n115,0.696255024,30,20
exp_n115,0.70213731,2,0
exp_n115,0.718433079,30,7
exp_n115,0.730152631,30,22
exp_n115,0.742981906,2,0
exp_n115,0.747226086,30,8
exp_n115,0.747743487,3,0
exp_n115,0.751137829,71,0
exp_n115,0.751575254,30,2
exp_n115,0.76299327,3,3
exp_n115,0.782657776,30,7
exp_n115,0.802210619,30,18
exp_n115,0.812173168,30,23
exp_n115,0.819443322,4,0
exp_n115,0.839522356,4,0
exp_n115,0.840842224,30,1
exp_n115,0.841665697,1,0
exp_n115,0.842932704,30,5
exp_n115,0.862455402,5,0
exp_n115,0.868813258,30,3
exp_n115,0.873314206,30,30
exp_n115,0.885562662,30,3
exp_n115,0.903222703,30,4
exp_n115,0.903746435,30,27
exp_n115,0.918535593,73,0
exp_n115,0.924489734,30,2
exp_n115,0.929393785,17,2
exp_n115,0.934621072,30,1
exp_n115,0.942851942,36,3
exp_n115,0.948510297,30,12
exp_n115,0.94913735,2,2
exp_n115,0.975991342,30,27
exp_n115,0.987310874,30,22
exp_n115,0.995676438,30,17
exp_n115,0.999202364,30,16
exp_n115,1.001368179,30,11
exp_n115,1.025810856,30,27
exp_n115,1.045178706,4,2
exp_n116,0,337,13
exp_n116,0.700035896,30,21
exp_n116,0.701770307,2,0
exp_n116,0.71346426,30,5
exp_n116,0.725721694,30,20
exp_n116,0.736729002,3,0
exp_n116,0.752613962,71,0
exp_n116,0.753713059,2,0
exp_n116,0.755700352,30,7
exp_n116,0.756991895,3,3
exp_n116,0.758883142,30,7
exp_n116,0.772584086,30,9
exp_n116,0.80993651,30,20
exp_n116,0.816747996,30,25
exp_n116,0.830674798,4,0
exp_n116,0.83723476,4,0
exp_n116,0.839403304,1,0
exp_n116,0.840447055,30,1
exp_n116,0.84290708,30,2
exp_n116,0.863311531,30,3
exp_n116,0.869521528,5,0
exp_n116,0.883399343,30,30
exp_n116,0.885048473,30,1
exp_n116,0.900425256,30,29
exp_n116,0.912159563,30,2
exp_n116,0.919080947,73,0
exp_n116,0.919597348,17,1
exp_n116,0.921038558,30,0
exp_n116,0.92706275,30,4
exp_n116,0.946908192,36,2
exp_n116,0.951281061,2,1
exp_n116,0.952000061,30,16
exp_n116,0.984150323,30,29
exp_n116,0.985006989,30,23
exp_n116,0.996312852,30,14
exp_n116,0.996386181,30,15
exp_n116,1.004415581,30,16
exp_n116,1.024605787,30,27
exp_n116,1.041891371,4,1
exp_n117,0,337,16
exp_n117,0.695918404,2,0
exp_n117,0.696059706,30,23
exp_n117,0.706829734,30,4
exp_n117,0.724461471,30,21
exp_n117,0.742253798,30,3
exp_n117,0.749211594,3,3
exp_n117,0.749459207,2,0
exp_n117,0.749514314,71,0
exp_n117,0.752038057,30,9
exp_n117,0.752264736,3,0
exp_n117,0.782651849,30,10
exp_n117,0.792925768,30,18
exp_n117,0.81816282,30,25
exp_n117,0.828819323,4,0
exp_n117,0.829455345,4,0
exp_n117,0.838501948,1,0
exp_n117,0.842813452,30,1
exp_n117,0.843370806,30,3
exp_n117,0.846040016,30,30
exp_n117,0.870024252,30,7
exp_n117,0.871480846,5,0
exp_n117,0.891179637,30,4
exp_n117,0.897770366,30,6
exp_n117,0.90495994,30,28
exp_n117,0.915281974,73,0
exp_n117,0.919230004,17,4
exp_n117,0.927246133,36,3
exp_n117,0.929646396,30,1
exp_n117,0.929963011,30,1
exp_n117,0.947087212,2,1
exp_n117,0.947514557,30,10
exp_n117,0.97611788,30,30
exp_n117,0.985445713,30,19
exp_n117,0.986908487,30,17
exp_n117,0.996267365,30,14
exp_n117,1.000312767,30,20
exp_n117,1.014474602,30,30
exp_n117,1.045616004,4,1
exp_n118,0,337,21
exp_n118,0.683853261,30,10
exp_n118,0.693601752,30,21
exp_n118,0.702392718,2,0
exp_n118,0.731759583,30,5
exp_n118,0.735767534,2,0
exp_n118,0.743353222,71,0
exp_n118,0.744209639,30,24
exp_n118,0.744437038,3,0
exp_n118,0.744644344,30,8
exp_n118,0.753935256,30,9
exp_n118,0.760181136,3,3
exp_n118,0.799440325,30,20
exp_n118,0.817777687,30,4
exp_n118,0.822434819,5,0
exp_n118,0.823721083,1,0
exp_n118,0.826974041,30,24
exp_n118,0.833652485,30,5
exp_n118,0.834936338,30,2
