"Dataset Index","Dose","N","Effect"
"exp_n100",0.756928511957412,30,6
"exp_n100",0.765033711735864,3,3
"exp_n100",0.781432883617901,30,7
"exp_n100",0.802127670928935,30,17
"exp_n100",0.818776231716895,30,26
"exp_n100",0.827247382148821,30,30
"exp_n100",0.828087241869455,4,0
"exp_n100",0.837528657889543,30,3
"exp_n100",0.838241573466469,1,0
"exp_n100",0.841875372631364,30,3
"exp_n100",0.846723693431592,4,0
"exp_n100",0.85113742161951,30,1
"exp_n100",0.853403257154371,5,0
"exp_n100",0.87234930847794,30,4
"exp_n100",0.894886286469003,30,3
"exp_n100",0.908002348904794,30,0
"exp_n100",0.911287687478745,17,5
"exp_n100",0.911686331852251,30,30
"exp_n100",0.91189913043117,73,0
"exp_n100",0.915154012968495,30,1
"exp_n100",0.935400221352085,36,1
"exp_n100",0.941582342298524,2,1
"exp_n100",0.948267902568265,30,13
"exp_n100",0.981620136553453,30,30
"exp_n100",0.988934394351035,30,20
"exp_n100",0.993015910892707,30,12
"exp_n100",0.994700381476589,30,9
"exp_n100",0.999483255676857,30,23
"exp_n100",1.03241642095971,30,29
"exp_n100",1.06294025930584,4,1
"exp_n1000",0,30,0
"exp_n1000",0.705696694385219,30,22
"exp_n1000",0.70751504134225,2,0
"exp_n1000",0.716547041954262,30,8
"exp_n1000",0.741475092425219,30,22
"exp_n1000",0.757714348866291,71,0
"exp_n1000",0.759775345949244,3,0
"exp_n1000",0.763192047656832,30,8
"exp_n1000",0.764258316218419,2,0
"exp_n1000",0.771481971523905,30,2
"exp_n1000",0.774602781339012,3,3
"exp_n1000",0.78132573194997,30,10
"exp_n1000",0.810582751610884,30,18
"exp_n1000",0.835690465622069,4,0
"exp_n1000",0.83797232340174,4,0
"exp_n1000",0.838786020287853,30,29
"exp_n1000",0.843322030598181,30,6
"exp_n1000",0.847978779751696,30,2
"exp_n1000",0.849394598897779,1,0
"exp_n1000",0.86496784320656,5,0
"exp_n1000",0.869645248445065,30,1
"exp_n1000",0.881634621183393,30,0
"exp_n1000",0.907464527751488,30,1
"exp_n1000",0.916151649345082,30,30
"exp_n1000",0.922745312694367,30,28
"exp_n1000",0.924724687832328,73,0
"exp_n1000",0.925457373132804,30,5
"exp_n1000",0.929189935936855,17,3
"exp_n1000",0.931723773392779,30,1
"exp_n1000",0.950451678453981,36,3
"exp_n1000",0.955960135313794,30,12
"exp_n1000",0.961582470726169,2,1
"exp_n1000",0.994785321340555,30,29
"exp_n1000",1.00083510180933,30,17
"exp_n1000",1.0069586861765,30,26
"exp_n1000",1.01348909128959,30,15
"exp_n1000",1.01607296726179,30,20
"exp_n1000",1.03959186403782,30,30
"exp_n1000",1.0776404150282,4,0
"exp_n101",0,30,0
"exp_n101",0.703015880107525,2,0
"exp_n101",0.703136181290821,30,24
"exp_n101",0.709911199482181,30,6
"exp_n101",0.726931615217635,30,24
"exp_n101",0.74389487981454,30,4
"exp_n101",0.745209995623505,3,0
"exp_n101",0.751637233276868,30,7
"exp_n101",0.755617025422912,71,0
"exp_n101",0.757409449984055,2,0
"exp_n101",0.763066743875624,3,3
"exp_n101",0.776119710054445,30,10
"exp_n101",0.802898078726762,30,18
"exp_n101",0.817638205666943,30,26
"exp_n101",0.827754790598644,30,30
"exp_n101",0.836912866756544,4,0
"exp_n101",0.841249192385651,30,1
"exp_n101",0.842356843785813,30,8
"exp_n101",0.845448684259917,4,0
"exp_n101",0.846047657845209,1,0
"exp_n101",0.864610355617675,30,3
"exp_n101",0.866013317798869,5,0
"exp_n101",0.889003135282599,30,3
"exp_n101",0.90977750497549,30,1
"exp_n101",0.910042222684327,30,27
"exp_n101",0.923714793656833,73,0
"exp_n101",0.926004550786865,30,2
"exp_n101",0.930471395525809,17,1
"exp_n101",0.932226652353156,30,0
"exp_n101",0.936850246449555,36,4
"exp_n101",0.948916063487796,30,14
"exp_n101",0.958059743432855,2,1
"exp_n101",0.977123672716051,30,27
"exp_n101",0.986731258974974,30,18
"exp_n101",0.986904623929429,30,21
"exp_n101",0.995648608028846,30,13
"exp_n101",1.00448487760669,30,11
"exp_n101",1.02430488565582,30,28
"exp_n101",1.05510249735316,4,2
"exp_n102",0,30,0
"exp_n102",0.702045195111883,30,23
"exp_n102",0.707127308296648,2,0
"exp_n102",0.726180068532082,30,19
"exp_n102",0.72933729643985,30,6
"exp_n102",0.729863164022851,3,0
"exp_n102",0.757039032439822,2,0
"exp_n102",0.760870960211844,3,3
"exp_n102",0.765284977197882,71,0
"exp_n102",0.766714146411473,30,6
"exp_n102",0.768770065645795,30,9
"exp_n102",0.786615794454947,30,3
"exp_n102",0.803470679471439,30,17
"exp_n102",0.807947081584532,30,25
"exp_n102",0.817016647930592,30,30
"exp_n102",0.82116417171895,4,0
"exp_n102",0.835375151954319,4,0
"exp_n102",0.850552830986111,1,0
"exp_n102",0.85080662558284,30,3
"exp_n102",0.851208875967376,30,2
"exp_n102",0.894882890536549,30,4
"exp_n102",0.895753307876056,5,0
"exp_n102",0.89675195283858,30,30
"exp_n102",0.917892104672265,30,3
"exp_n102",0.923702132439708,30,1
"exp_n102",0.92869995525229,73,0
"exp_n102",0.929175573475354,30,2
"exp_n102",0.93561093690335,17,5
"exp_n102",0.939971913791922,36,1
"exp_n102",0.955556261059985,2,1
"exp_n102",0.957479725911059,30,12
"exp_n102",0.9584921198524,30,1
"exp_n102",0.97252830835893,30,29
"exp_n102",0.976524441986303,30,16
"exp_n102",0.987183682133407,30,12
"exp_n102",0.98814693974534,30,11
"exp_n102",0.994548741324992,30,18
"exp_n102",1.01026552211936,30,28
"exp_n102",1.03111385647741,4,0
"exp_n103",0,30,0
"exp_n103",0.683468748846765,30,20
"exp_n103",0.683740230010638,2,0
"exp_n103",0.702456493778708,30,22
"exp_n103",0.708861586205449,30,8
"exp_n103",0.720336572980393,3,0
"exp_n103",0.734915113013404,2,0
"exp_n103",0.738941375991241,30,10
"exp_n103",0.751110719301018,71,0
"exp_n103",0.754671095322629,30,12
"exp_n103",0.755213703540148,30,3
"exp_n103",0.755225337328168,3,3
"exp_n103",0.779793043518394,30,20
"exp_n103",0.791470761894952,30,25
"exp_n103",0.793167420938183,4,0
"exp_n103",0.796503972454902,30,30
"exp_n103",0.801298589283224,4,0
"exp_n103",0.823430272334685,1,0
"exp_n103",0.824690897623451,30,5
"exp_n103",0.831056364946003,30,1
"exp_n103",0.866260128850298,30,29
"exp_n103",0.869979486241685,5,0
"exp_n103",0.887090165494862,30,2
"exp_n103",0.890595451914746,30,1
"exp_n103",0.892186665834722,30,4
"exp_n103",0.907348195694424,30,2
"exp_n103",0.917392774148221,73,0
"exp_n103",0.918488635521133,36,4
"exp_n103",0.918519848281081,17,1
"exp_n103",0.930506621318897,30,1
"exp_n103",0.93155237837022,30,11
"exp_n103",0.933780487646822,2,2
"exp_n103",0.943398279235379,30,28
"exp_n103",0.961745706193568,30,24
"exp_n103",0.969746809940284,30,15
"exp_n103",0.970959389868563,30,19
"exp_n103",0.981394782566607,30,18
"exp_n103",0.99164327825384,4,1
"exp_n103",0.995074545674303,30,29
"exp_n104",0,30,0
"exp_n104",0.679394127131878,2,0
"exp_n104",0.682080207733994,30,22
"exp_n104",0.689462868118538,30,3
"exp_n104",0.70944146682322,30,18
"exp_n104",0.733376621254371,2,0
"exp_n104",0.734802315252518,30,5
"exp_n104",0.739076132799347,71,0
"exp_n104",0.743852514767392,30,8
"exp_n104",0.743989629220281,3,0
"exp_n104",0.746439814222592,3,3
"exp_n104",0.755218232390251,30,7
"exp_n104",0.771075200790208,30,19
"exp_n104",0.801366475135768,30,28
"exp_n104",0.804876528142887,4,0
"exp_n104",0.813774058886643,30,30
"exp_n104",0.82015074811548,4,0
"exp_n104",0.82347567243172,1,0
"exp_n104",0.825704719383054,30,4
"exp_n104",0.826481463853438,30,2
"exp_n104",0.847136445763965,5,0
"exp_n104",0.858970953915861,30,2
"exp_n104",0.867653383371844,30,2
"exp_n104",0.87966604320545,30,25
"exp_n104",0.888544567362868,30,5
"exp_n104",0.900011595636022,17,4
"exp_n104",0.905429165503934,73,0
"exp_n104",0.90659871701996,30,2
"exp_n104",0.908381453084947,30,0
"exp_n104",0.909317981368655,36,3
"exp_n104",0.924624144936439,2,0
"exp_n104",0.925041588474659,30,10
"exp_n104",0.953873195929464,30,26
"exp_n104",0.973143748780896,30,17
"exp_n104",0.975763722266644,30,18
"exp_n104",0.981093570679404,30,8
"exp_n104",0.989039984172301,30,13
"exp_n104",0.998371938521308,30,28
"exp_n104",1.02638512443817,4,1
"exp_n105",0,30,0
"exp_n105",0.702586180447943,2,0
"exp_n105",0.703723787242818,30,24
"exp_n105",0.705351985752871,30,8
"exp_n105",0.731907432867345,30,22
"exp_n105",0.74498819074426,30,4
"exp_n105",0.747305955379209,71,0
"exp_n105",0.747525233731508,30,14
"exp_n105",0.75403934594096,2,0
"exp_n105",0.764676131568877,3,3
"exp_n105",0.773035643141442,3,0
"exp_n105",0.775741346669004,30,5
"exp_n105",0.805119757541629,30,23
"exp_n105",0.827829657721132,30,25
"exp_n105",0.831938945601349,4,0
"exp_n105",0.836718275172117,1,0
"exp_n105",0.837791835520007,30,6
"exp_n105",0.846566666023745,4,0
"exp_n105",0.847577300701036,30,1
"exp_n105",0.848373951236063,5,0
"exp_n105",0.853463254641789,30,4
"exp_n105",0.87009437970529,30,3
"exp_n105",0.890577258448278,30,30
"exp_n105",0.903840943603757,30,1
"exp_n105",0.905270697002476,30,28
"exp_n105",0.908591224584869,30,0
"exp_n105",0.912671700572922,30,2
"exp_n105",0.915340923902028,73,0
"exp_n105",0.923388872423961,17,2
"exp_n105",0.927577592851553,36,1
"exp_n105",0.945026345119505,30,12
"exp_n105",0.95264337901486,2,1
"exp_n105",0.980533603907626,30,29
"exp_n105",0.990580397588594,30,17
"exp_n105",0.995374110787121,30,22
"exp_n105",0.996633947662387,30,18
"exp_n105",0.997216772360681,30,12
"exp_n105",1.03063405751761,30,30
"exp_n105",1.05857125910862,4,1
"exp_n106",0,30,0
"exp_n106",0.682307641243735,30,21
"exp_n106",0.683167478214948,2,0
"exp_n106",0.704955855184236,30,21
"exp_n106",0.712903465263373,3,0
"exp_n106",0.714779208219612,30,8
"exp_n106",0.733472669139429,2,0
"exp_n106",0.739174976671934,30,7
"exp_n106",0.743133926291524,71,0
"exp_n106",0.747272393075685,30,4
"exp_n106",0.748753306024412,3,3
"exp_n106",0.760971695858043,30,11
"exp_n106",0.77463421807126,30,20
"exp_n106",0.786859381157366,4,0
"exp_n106",0.79133512723562,30,29
"exp_n106",0.807502557221147,4,0
"exp_n106",0.819799660662956,30,30
"exp_n106",0.828317967274498,30,1
"exp_n106",0.831496662856802,30,6
"exp_n106",0.831968903390046,1,0
"exp_n106",0.86141223269212,30,29
"exp_n106",0.876139184120379,30,0
"exp_n106",0.888501639966361,5,0
"exp_n106",0.894638640665801,30,3
"exp_n106",0.908718505254829,30,2
"exp_n106",0.91605328164642,73,0
"exp_n106",0.917938979455237,17,4
"exp_n106",0.918888373982699,30,1
"exp_n106",0.921978790066226,36,2
"exp_n106",0.930599498863776,30,14
"exp_n106",0.930939528089481,30,1
"exp_n106",0.940188138633287,2,1
"exp_n106",0.942255599368028,30,26
"exp_n106",0.953121965577703,30,21
"exp_n106",0.957367460535928,30,15
"exp_n106",0.974395817394328,30,14
"exp_n106",0.975107704294186,30,12
"exp_n106",0.988066252784008,30,29
"exp_n106",1.00539655992208,4,0
"exp_n107",0,30,0
"exp_n107",0.699198365515291,2,0
"exp_n107",0.70415908828438,30,22
"exp_n107",0.722335055699207,30,6
"exp_n107",0.731867445334955,30,22
"exp_n107",0.732981094562098,3,0
"exp_n107",0.744959332385105,30,3
"exp_n107",0.754453390749433,71,0
"exp_n107",0.756754311309172,2,0
"exp_n107",0.757352517172926,30,13
"exp_n107",0.764843634869771,3,3
"exp_n107",0.779140896662968,30,8
"exp_n107",0.79444248239913,30,14
"exp_n107",0.825820479787249,30,25
"exp_n107",0.831745387385233,4,0
"exp_n107",0.83399824904207,30,30
"exp_n107",0.835556984408672,4,0
"exp_n107",0.838756725478434,30,1
"exp_n107",0.842016109282381,30,5
"exp_n107",0.843064423318915,1,0
"exp_n107",0.872834988078897,5,0
"exp_n107",0.885632742870488,30,1
"exp_n107",0.895977508330368,30,1
"exp_n107",0.900642196474929,30,29
"exp_n107",0.907756805759066,30,4
"exp_n107",0.921265540444113,17,3
"exp_n107",0.924773402598563,30,2
"exp_n107",0.929888173626998,73,0
"exp_n107",0.931686805110136,30,2
"exp_n107",0.942829173491581,36,1
"exp_n107",0.944539921414943,2,2
"exp_n107",0.950160565425379,30,17
"exp_n107",0.972818544514339,30,26
"exp_n107",0.975203151647424,30,18
"exp_n107",0.978276352950122,30,19
"exp_n107",0.989955282960834,30,18
"exp_n107",1.00892968947875,30,30
"exp_n107",1.00912679904544,30,15
"exp_n107",1.03346144841952,4,0
"exp_n108",0,30,0
"exp_n108",0.699185620727944,30,23
"exp_n108",0.700904854624863,2,0
"exp_n108",0.712189147534509,30,6
"exp_n108",0.723264409381625,30,24
"exp_n108",0.7378136434663,3,0
"exp_n108",0.748053828873036,30,6
"exp_n108",0.751619243411524,71,0
"exp_n108",0.754132209855736,2,0
"exp_n108",0.758914371643208,30,4
"exp_n108",0.759887057419004,3,3
"exp_n108",0.770875197425413,30,12
"exp_n108",0.794425725087593,30,16
"exp_n108",0.810513690208242,30,27
"exp_n108",0.819058145324322,4,0
"exp_n108",0.824368099829902,4,0
"exp_n108",0.840216595287484,30,3
"exp_n108",0.841289980143623,1,0
"exp_n108",0.843588931105999,30,4
"exp_n108",0.86247046845849,30,30
"exp_n108",0.866565115723736,30,3
"exp_n108",0.876974844330631,5,0
"exp_n108",0.886158274822945,30,3
"exp_n108",0.896965112526404,30,29
"exp_n108",0.905010164571565,30,2
"exp_n108",0.923436234953748,17,2
"exp_n108",0.925622716977326,30,1
"exp_n108",0.928846314670922,73,0
"exp_n108",0.933438772171406,30,1
"exp_n108",0.939927638023647,36,0
"exp_n108",0.950237015191484,2,2
"exp_n108",0.951964997346103,30,11
"exp_n108",0.970305857973626,30,28
"exp_n108",0.979592725629337,30,20
"exp_n108",0.993763725559677,30,11
"exp_n108",0.996426958900199,30,18
"exp_n108",1.00111808734699,30,17
"exp_n108",1.02897156557442,30,29
"exp_n108",1.04987463098898,4,2
"exp_n109",0,30,0
"exp_n109",0.689541135497952,2,0
"exp_n109",0.691473171373617,30,24
"exp_n109",0.69524245716909,30,8
"exp_n109",0.718124408525125,3,0
"exp_n109",0.726910282536907,30,24
"exp_n109",0.740932723340911,30,10
"exp_n109",0.74245756315103,2,0
"exp_n109",0.743199929422664,71,0
"exp_n109",0.746902778661545,30,3
"exp_n109",0.756018623209832,3,3
"exp_n109",0.766607172743475,30,11
"exp_n109",0.787082628696509,30,17
"exp_n109",0.81080018684971,4,0
"exp_n109",0.814569221466213,30,24
"exp_n109",0.821099219250224,4,0
"exp_n109",0.830174153660767,30,5
"exp_n109",0.831517785014186,30,3
"exp_n109",0.834143180482508,1,0
"exp_n109",0.838129800850618,30,30
"exp_n109",0.847485474103287,5,0
"exp_n109",0.848489961589983,30,4
"exp_n109",0.868687194027929,30,4
"exp_n109",0.889301210092929,30,2
"exp_n109",0.902264947357199,73,0
"exp_n109",0.905473863017178,30,29
"exp_n109",0.906503937588538,17,0
"exp_n109",0.913280108939466,30,1
"exp_n109",0.91376908158793,30,2
"exp_n109",0.91819269116381,36,1
"exp_n109",0.929616958177408,30,11
"exp_n109",0.937989812711938,2,2
"exp_n109",0.966524460760647,30,29
"exp_n109",0.970326625330195,30,21
"exp_n109",0.985091645877838,30,18
"exp_n109",0.987282143979468,30,16
"exp_n109",0.997027264249505,30,15
"exp_n109",1.02095127485135,30,29
"exp_n109",1.0436141627573,4,1
"exp_n11",0,30,0
"exp_n11",0.695800433959111,2,0
"exp_n11",0.699810828957805,30,23
"exp_n11",0.717091711077443,30,8
"exp_n11",0.719251888337754,30,22
"exp_n11",0.752739728619692,2,0
"exp_n11",0.755071086028646,30,8
"exp_n11",0.757214403383573,71,0
"exp_n11",0.760078647079614,3,0
"exp_n11",0.761523421184047,3,3
"exp_n11",0.773490443291152,30,4
"exp_n11",0.785831897870431,30,8
"exp_n11",0.797005343427389,30,19
"exp_n11",0.807174486068122,4,0
"exp_n11",0.813037312665658,30,24
"exp_n11",0.824621824806415,4,0
"exp_n11",0.844347735531811,1,0
"exp_n11",0.844961573062234,30,1
"exp_n11",0.84503997209313,30,30
"exp_n11",0.849832415623303,30,8
"exp_n11",0.881643613249992,5,0
"exp_n11",0.882000869082258,30,2
"exp_n11",0.89285041920524,30,29
"exp_n11",0.897935101406587,30,3
"exp_n11",0.921594142808107,30,4
"exp_n11",0.924189634967646,17,2
"exp_n11",0.925672804775237,73,0
"exp_n11",0.937467281931851,30,1
"exp_n11",0.940454009680556,30,4
"exp_n11",0.94908525172189,36,1
"exp_n11",0.954101200695343,30,14
"exp_n11",0.956277574784294,2,1
"exp_n11",0.97020403159521,30,30
"exp_n11",0.974338129263096,30,20
"exp_n11",0.991297683689637,30,13
"exp_n11",0.993921427176424,30,14
"exp_n11",0.994069511392809,30,17
"exp_n11",1.00825087098025,30,29
"exp_n11",1.02934214780284,4,1
"exp_n110",0,30,0
"exp_n110",0.713906415441925,2,0
"exp_n110",0.715153321369501,30,1
"exp_n110",0.715975310150485,30,24
"exp_n110",0.747755469364341,30,19
"exp_n110",0.755019192994198,3,0
"exp_n110",0.759884919159001,2,0
"exp_n110",0.761791857946605,30,6
"exp_n110",0.762778726349347,30,5
"exp_n110",0.773203184313822,71,0
"exp_n110",0.779078561960456,3,3
"exp_n110",0.7996160419157,30,12
"exp_n110",0.810186545447255,30,19
"exp_n110",0.831347717352438,30,20
"exp_n110",0.843273548474001,4,0
"exp_n110",0.845478547426771,30,30
"exp_n110",0.846433517964468,4,0
"exp_n110",0.852863425792373,30,4
"exp_n110",0.855110992665555,30,6
"exp_n110",0.860264303787275,1,0
"exp_n110",0.874665433317418,30,3
"exp_n110",0.876837514591513,5,0
"exp_n110",0.896541937829178,30,1
"exp_n110",0.913725869197335,30,30
"exp_n110",0.915207070141402,30,5
"exp_n110",0.935265230016085,17,0
"exp_n110",0.937982068927977,73,0
"exp_n110",0.939578721017517,30,1
"exp_n110",0.95146225211042,36,1
"exp_n110",0.952099236471395,30,1
"exp_n110",0.963856722027362,2,0
"exp_n110",0.966707104492573,30,14
"exp_n110",0.998004514056867,30,28
"exp_n110",1.009087520898,30,19
"exp_n110",1.01193140375527,30,12
"exp_n110",1.02045193082125,30,18
"exp_n110",1.02635731583099,30,14
"exp_n110",1.0444931982414,30,29
"exp_n110",1.07320457793229,4,0
"exp_n111",0,30,0
"exp_n111",0.697098138429578,30,27
"exp_n111",0.699378291229327,2,0
"exp_n111",0.702085848569837,30,3
"exp_n111",0.730918421159339,30,18
"exp_n111",0.744693481413243,30,9
"exp_n111",0.745544334218033,71,0
"exp_n111",0.74994794491516,3,0
"exp_n111",0.751046446743579,2,0
"exp_n111",0.751516090695854,30,9
"exp_n111",0.75872081447134,3,3
"exp_n111",0.767084485496824,30,5
"exp_n111",0.795095710932786,30,19
"exp_n111",0.815831107948479,30,30
"exp_n111",0.825500894121266,30,26
"exp_n111",0.831222305351451,30,3
"exp_n111",0.832927094184674,30,1
"exp_n111",0.834283981908507,4,0
"exp_n111",0.837579420022256,4,0
"exp_n111",0.843672361426598,1,0
"exp_n111",0.847804535179347,5,0
"exp_n111",0.852969304739805,30,1
"exp_n111",0.868189355258662,30,2
"exp_n111",0.89097931566099,30,3
"exp_n111",0.905341887625194,30,28
"exp_n111",0.908807363623818,30,2
"exp_n111",0.909356244922599,73,0
"exp_n111",0.912801105633679,17,0
"exp_n111",0.917628858747142,30,1
"exp_n111",0.926323255139894,36,0
"exp_n111",0.945210342109403,30,10
"exp_n111",0.948620631988028,2,0
"exp_n111",0.973157545723087,30,27
"exp_n111",0.981925867221762,30,25
"exp_n111",0.994602775041655,30,19
"exp_n111",0.997191584805978,30,18
"exp_n111",0.999665942894252,30,12
"exp_n111",1.01159657209463,30,27
"exp_n111",1.06339982398437,4,1
"exp_n112",0,30,0
"exp_n112",0.676224385071581,2,0
"exp_n112",0.680254030473509,30,22
"exp_n112",0.695691679803976,30,3
"exp_n112",0.707225133355904,30,22
"exp_n112",0.719850361828858,3,0
"exp_n112",0.727211967679701,30,11
"exp_n112",0.731824710372932,2,0
"exp_n112",0.735727306037939,71,0
"exp_n112",0.745152015498016,30,5
"exp_n112",0.747676250441702,3,3
"exp_n112",0.766548188420428,30,12
"exp_n112",0.784306547307179,30,20
"exp_n112",0.797800431770415,30,25
"exp_n112",0.79920876703192,4,0
"exp_n112",0.806970971806343,30,30
"exp_n112",0.813885048924916,4,0
"exp_n112",0.814554619635241,30,5
"exp_n112",0.819546797264272,30,2
"exp_n112",0.822767793962548,1,0
"exp_n112",0.844371481707118,30,2
"exp_n112",0.845734896427004,5,0
"exp_n112",0.860062172454575,30,2
"exp_n112",0.874860908511683,30,29
"exp_n112",0.882245496215665,17,1
"exp_n112",0.884816887458508,30,1
"exp_n112",0.89422477886436,73,0
"exp_n112",0.898808327052416,30,4
"exp_n112",0.901288076084437,30,1
"exp_n112",0.903918882690916,36,2
"exp_n112",0.913758730487008,30,16
"exp_n112",0.919709697477531,2,0
"exp_n112",0.950349573693944,30,22
"exp_n112",0.952010172052194,30,26
"exp_n112",0.957619125604328,30,13
"exp_n112",0.968122256220767,30,13
"exp_n112",0.968347472057767,30,11
"exp_n112",0.977937961388516,30,30
"exp_n112",1.00345949794298,4,1
"exp_n113",0,30,0
"exp_n113",0.69051417079307,30,23
"exp_n113",0.691867005168189,2,0
"exp_n113",0.695925780483639,30,3
"exp_n113",0.724001042302004,30,25
"exp_n113",0.74166018448746,30,1
"exp_n113",0.745485059351283,2,0
"exp_n113",0.745873674255375,71,0
"exp_n113",0.747902203757632,30,7
"exp_n113",0.750085540788026,3,0
"exp_n113",0.755727487732443,3,3
"exp_n113",0.764439844235978,30,13
"exp_n113",0.79846588437909,30,18
"exp_n113",0.8162875731243,30,29
"exp_n113",0.821303448899591,4,0
"exp_n113",0.827184133317189,4,0
"exp_n113",0.835613720884829,30,1
"exp_n113",0.83777725575699,1,0
"exp_n113",0.838061180243871,30,3
"exp_n113",0.848869125291732,30,4
"exp_n113",0.85022695084088,5,0
"exp_n113",0.859255856411023,30,30
"exp_n113",0.872523752168616,30,1
"exp_n113",0.891947848244225,30,29
"exp_n113",0.899845567236789,30,1
"exp_n113",0.913387665778295,17,3
"exp_n113",0.913722217361868,30,3
"exp_n113",0.914378853917407,73,0
"exp_n113",0.919357838107687,30,1
"exp_n113",0.927526794392188,36,0
"exp_n113",0.939295766715171,30,15
"exp_n113",0.946033594381572,2,2
"exp_n113",0.967444067737555,30,21
"exp_n113",0.985154573429344,30,16
"exp_n113",0.988881861439176,30,12
"exp_n113",0.990095278338834,30,18
"exp_n113",0.999682171576092,30,12
"exp_n113",1.01011956917459,30,28
"exp_n113",1.0537888858161,4,1
"exp_n114",0,30,0
"exp_n114",0.686382393093419,30,26
"exp_n114",0.687845498291908,2,0
"exp_n114",0.702761107203695,30,5
"exp_n114",0.718033469084405,30,20
"exp_n114",0.729579156769958,3,0
"exp_n114",0.735460646602126,2,0
"exp_n114",0.737159305159842,71,0
"exp_n114",0.740774806595434,30,8
"exp_n114",0.742916951712901,30,2
"exp_n114",0.751068435381052,3,3
"exp_n114",0.762269728180203,30,16
"exp_n114",0.780535108229881,30,15
"exp_n114",0.793691534143404,4,0
"exp_n114",0.804835977502223,30,28
"exp_n114",0.806322159660271,4,0
"exp_n114",0.808585008508767,30,30
"exp_n114",0.820888303949345,30,1
"exp_n114",0.829793062472883,30,5
"exp_n114",0.832907875798125,1,0
"exp_n114",0.853885134567611,30,3
"exp_n114",0.864953071014483,5,0
"exp_n114",0.874607298480445,30,6
"exp_n114",0.880937878680458,30,29
"exp_n114",0.898276710486592,30,0
"exp_n114",0.899953517436362,73,0
"exp_n114",0.907606015400621,17,2
"exp_n114",0.908743423114482,30,2
"exp_n114",0.912871841873204,36,0
"exp_n114",0.918248209580675,30,3
"exp_n114",0.928348705675045,30,15
"exp_n114",0.928570731552697,2,2
"exp_n114",0.952582601802416,30,28
"exp_n114",0.965195893252165,30,15
"exp_n114",0.966308099206528,30,16
"exp_n114",0.96963159162327,30,19
