"","set","Dose","N","Effect"
"4009","exp_n203",0.000230124531280993,10,2
"4010","exp_n203",0.000232765428356296,5,1
"4011","exp_n203",0.000250272492500487,5,1
"4012","exp_n203",0.000282280854457478,9,8
"4013","exp_n204",0,282,13
"4014","exp_n204",9.65141019908568e-05,10,7
"4015","exp_n204",0.000103127127828781,5,5
"4016","exp_n204",0.000108240300950776,9,8
"4017","exp_n204",0.000137731976743425,10,4
"4018","exp_n204",0.000141819379774432,5,0
"4019","exp_n204",0.000141852879184357,9,0
"4020","exp_n204",0.000144536644132408,5,0
"4021","exp_n204",0.000158440908287884,9,5
"4022","exp_n204",0.000159281137352983,5,0
"4023","exp_n204",0.000167983307194766,9,4
"4024","exp_n204",0.00017046306208188,10,3
"4025","exp_n204",0.00017052177891943,9,0
"4026","exp_n204",0.000176887076629303,5,4
"4027","exp_n204",0.000177890987600176,10,8
"4028","exp_n204",0.000179687705143409,5,5
"4029","exp_n204",0.000189600341439452,9,7
"4030","exp_n204",0.000191315653379866,10,4
"4031","exp_n204",0.000191407422681755,5,0
"4032","exp_n204",0.000199080562201859,5,3
"4033","exp_n204",0.000201259476913987,10,2
"4034","exp_n204",0.000220513436508699,5,0
"4035","exp_n204",0.000230536176287481,9,3
"4036","exp_n204",0.000239631730627604,9,3
"4037","exp_n204",0.00024204829462305,10,0
"4038","exp_n204",0.000242791419387258,10,10
"4039","exp_n204",0.000258249996259999,5,0
"4040","exp_n204",0.000267598093091656,9,1
"4041","exp_n204",0.000270818205877216,5,0
"4042","exp_n204",0.000278061504025154,10,10
"4043","exp_n204",0.000278068741089563,10,2
"4044","exp_n204",0.000312352733292609,5,5
"4045","exp_n204",0.000315599019306459,9,5
"4046","exp_n204",0.000320665251980419,5,3
"4047","exp_n205",0,282,11
"4048","exp_n205",8.13970514818792e-05,10,7
"4049","exp_n205",8.20031960222837e-05,5,5
"4050","exp_n205",8.57276670301483e-05,9,9
"4051","exp_n205",0.000126066027440131,9,0
"4052","exp_n205",0.000126141852921066,10,5
"4053","exp_n205",0.000127341243406625,5,3
"4054","exp_n205",0.000128864138684618,5,0
"4055","exp_n205",0.000134094682347755,9,5
"4056","exp_n205",0.000140691373036485,5,0
"4057","exp_n205",0.000141366904422658,10,9
"4058","exp_n205",0.000144168037848143,5,2
"4059","exp_n205",0.000146259857087569,10,6
"4060","exp_n205",0.00014705893355305,9,0
"4061","exp_n205",0.000149377450000912,9,3
"4062","exp_n205",0.000150654199508585,5,2
"4063","exp_n205",0.000154903033223721,10,5
"4064","exp_n205",0.000156074174971379,9,5
"4065","exp_n205",0.000166936086356939,5,4
"4066","exp_n205",0.000172405687530931,5,0
"4067","exp_n205",0.000178322374695023,10,1
"4068","exp_n205",0.000180253353949956,5,0
"4069","exp_n205",0.000183346251034069,9,2
"4070","exp_n205",0.0001914069349306,10,10
"4071","exp_n205",0.000216548519415156,10,2
"4072","exp_n205",0.000220153555858766,5,0
"4073","exp_n205",0.00023559514767343,9,1
"4074","exp_n205",0.000237036948224917,5,1
"4075","exp_n205",0.000237047932693616,10,9
"4076","exp_n205",0.000243215638194174,5,5
"4077","exp_n205",0.000245488153256512,10,6
"4078","exp_n205",0.000257277091946434,9,2
"4079","exp_n205",0.00026328943702877,5,2
"4080","exp_n205",0.000290040800806675,9,9
"4081","exp_n206",0,282,13
"4082","exp_n206",8.22726654135812e-05,10,6
"4083","exp_n206",8.3868061450004e-05,5,5
"4084","exp_n206",8.75601467955146e-05,9,8
"4085","exp_n206",0.000122379506274211,9,0
"4086","exp_n206",0.000124613880255039,5,0
"4087","exp_n206",0.000125483025100882,10,2
"4088","exp_n206",0.00012995213139456,5,3
"4089","exp_n206",0.00013499036974869,9,3
"4090","exp_n206",0.000143378883101859,9,0
"4091","exp_n206",0.000143751285964513,10,10
"4092","exp_n206",0.000143823803123752,5,0
"4093","exp_n206",0.000148122113978595,9,5
"4094","exp_n206",0.00014995010539194,10,4
"4095","exp_n206",0.000150851319862777,5,4
"4096","exp_n206",0.000151191890628193,5,3
"4097","exp_n206",0.00015533619849121,9,5
"4098","exp_n206",0.000157948453248212,10,6
"4099","exp_n206",0.00016346839980532,5,4
"4100","exp_n206",0.000166507900982829,5,0
"4101","exp_n206",0.000175472089359193,10,1
"4102","exp_n206",0.000180539626848833,5,0
"4103","exp_n206",0.000183438624766478,9,3
"4104","exp_n206",0.000194395452155886,10,10
"4105","exp_n206",0.000212685186075609,9,0
"4106","exp_n206",0.000219452790730501,10,0
"4107","exp_n206",0.00021993399308312,5,0
"4108","exp_n206",0.000230862290061664,9,0
"4109","exp_n206",0.000232755261327681,5,1
"4110","exp_n206",0.000245124019005888,5,5
"4111","exp_n206",0.000247199977147245,10,8
"4112","exp_n206",0.000249996074632282,5,0
"4113","exp_n206",0.000262427363357659,10,5
"4114","exp_n206",0.000263273626901759,9,8
"4115","exp_n207",0,282,10
"4116","exp_n207",8.06495128036206e-05,10,3
"4117","exp_n207",8.22726150968069e-05,5,5
"4118","exp_n207",8.35751755023404e-05,9,9
"4119","exp_n207",0.000122347073261771,10,2
"4120","exp_n207",0.000122623476648063,5,0
"4121","exp_n207",0.000123134479219384,5,0
"4122","exp_n207",0.000124283347984304,9,0
"4123","exp_n207",0.000128816113335023,9,3
"4124","exp_n207",0.000138220211099937,10,9
"4125","exp_n207",0.000138374778390552,5,0
"4126","exp_n207",0.00013982343325251,9,4
"4127","exp_n207",0.000141719029610937,10,2
"4128","exp_n207",0.000143408568780819,9,0
"4129","exp_n207",0.000144179424923573,5,4
"4130","exp_n207",0.000147752847655496,5,5
"4131","exp_n207",0.000150816946605935,9,6
"4132","exp_n207",0.000152908593329354,10,7
"4133","exp_n207",0.000158036144568674,5,4
"4134","exp_n207",0.000166957055912763,5,0
"4135","exp_n207",0.00017303414709306,10,1
"4136","exp_n207",0.000177300911057382,9,3
"4137","exp_n207",0.000178612559128889,5,0
"4138","exp_n207",0.000185491133465769,10,10
"4139","exp_n207",0.000217869614793436,10,1
"4140","exp_n207",0.000221424911726213,5,0
"4141","exp_n207",0.000223283265641185,5,2
"4142","exp_n207",0.000226976157463248,9,2
"4143","exp_n207",0.000227127995466154,5,5
"4144","exp_n207",0.000230653539735777,9,0
"4145","exp_n207",0.00023220440889626,10,9
"4146","exp_n207",0.000238770617962859,5,0
"4147","exp_n207",0.000262449989904811,9,3
"4148","exp_n207",0.000326157345096658,10,5
"4149","exp_n208",0,282,14
"4150","exp_n208",8.05818640020308e-05,10,8
"4151","exp_n208",8.15942258500718e-05,5,5
"4152","exp_n208",8.67520026111127e-05,9,8
"4153","exp_n208",0.000121549656477027,5,0
"4154","exp_n208",0.000121705638241603,10,3
"4155","exp_n208",0.000121815651558658,9,0
"4156","exp_n208",0.000129136104196071,9,5
"4157","exp_n208",0.000129574749686063,5,2
"4158","exp_n208",0.000136674716396474,10,7
"4159","exp_n208",0.000140471104047963,5,0
"4160","exp_n208",0.000141884616498572,9,3
"4161","exp_n208",0.000143747799415116,10,5
"4162","exp_n208",0.000146727301238101,9,0
"4163","exp_n208",0.000148476645497923,5,4
"4164","exp_n208",0.000149221477838798,10,1
"4165","exp_n208",0.000150042867000185,9,6
"4166","exp_n208",0.000150799338118816,5,5
"4167","exp_n208",0.0001565467239428,5,3
"4168","exp_n208",0.000165641936078109,5,0
"4169","exp_n208",0.00017315088819082,10,1
"4170","exp_n208",0.000176866132669247,5,0
"4171","exp_n208",0.000184139157111649,9,2
"4172","exp_n208",0.000192839836968334,10,10
"4173","exp_n208",0.000212954814758692,5,0
"4174","exp_n208",0.000213749182452939,10,4
"4175","exp_n208",0.000214726721073318,10,1
"4176","exp_n208",0.000217792946443756,9,2
"4177","exp_n208",0.000223129418695228,9,0
"4178","exp_n208",0.00022874970583693,5,5
"4179","exp_n208",0.000229578436511176,9,5
"4180","exp_n208",0.000234108013869589,10,9
"4181","exp_n208",0.000256028049740243,5,1
"4182","exp_n208",0.000257603085635762,5,0
"4183","exp_n209",0,282,10
"4184","exp_n209",7.89567832642201e-05,5,5
"4185","exp_n209",7.94535554443074e-05,10,8
"4186","exp_n209",8.18378168653701e-05,9,9
"4187","exp_n209",0.000120295077486636,9,0
"4188","exp_n209",0.000121657493417654,5,0
"4189","exp_n209",0.000122887217101892,10,6
"4190","exp_n209",0.000126786102728432,5,1
"4191","exp_n209",0.000127872939293913,9,4
"4192","exp_n209",0.000131860261608742,10,8
"4193","exp_n209",0.000138289082361289,5,0
"4194","exp_n209",0.000141425474654452,9,0
"4195","exp_n209",0.000141476981852143,9,2
"4196","exp_n209",0.000142272840394884,10,4
"4197","exp_n209",0.00014338721487792,5,4
"4198","exp_n209",0.00014416621365746,5,4
"4199","exp_n209",0.000148568863765102,9,3
"4200","exp_n209",0.000148664203455643,10,6
"4201","exp_n209",0.000152440195785958,5,3
"4202","exp_n209",0.000162966004859265,5,0
"4203","exp_n209",0.000173741002140539,10,1
"4204","exp_n209",0.000175363252897652,9,1
"4205","exp_n209",0.000178741200312756,10,10
"4206","exp_n209",0.000179352108086567,5,0
"4207","exp_n209",0.000202235746554746,10,2
"4208","exp_n209",0.000204423348475282,10,1
"4209","exp_n209",0.000208006214709659,5,0
"4210","exp_n209",0.00021162766526078,5,0
"4211","exp_n209",0.000220812043212707,10,9
"4212","exp_n209",0.000223905176655437,9,7
"4213","exp_n209",0.00022490398760693,5,5
"4214","exp_n209",0.00022915133957394,9,0
"4215","exp_n209",0.000246479582619526,9,3
"4216","exp_n209",0.000279824115791581,5,2
"4217","exp_n21",0,282,10
"4218","exp_n21",8.15834780131069e-05,10,6
"4219","exp_n21",8.35920372417066e-05,5,5
"4220","exp_n21",8.42956784740246e-05,9,9
"4221","exp_n21",0.000123523710018363,5,0
"4222","exp_n21",0.00012373924072225,10,1
"4223","exp_n21",0.00012579899445776,9,0
"4224","exp_n21",0.000128423406694306,5,0
"4225","exp_n21",0.000132279872526836,9,6
"4226","exp_n21",0.00013994897083235,10,9
"4227","exp_n21",0.000141275596546547,9,0
"4228","exp_n21",0.000141872731083148,5,0
"4229","exp_n21",0.000142494490094789,9,2
"4230","exp_n21",0.000144081225645064,10,4
"4231","exp_n21",0.000146946742311604,5,1
"4232","exp_n21",0.000149266730062216,5,4
"4233","exp_n21",0.000151577476671789,10,4
"4234","exp_n21",0.000156713150411084,9,4
"4235","exp_n21",0.000160540681480305,5,4
"4236","exp_n21",0.000164788186421116,5,0
"4237","exp_n21",0.000173272415584001,10,2
"4238","exp_n21",0.000176634401984952,5,0
"4239","exp_n21",0.000183789098922789,9,1
"4240","exp_n21",0.000192435579950253,10,10
"4241","exp_n21",0.000216188870357152,5,0
"4242","exp_n21",0.000220699599292794,10,2
"4243","exp_n21",0.00022257497307868,9,1
"4244","exp_n21",0.000234883733309966,5,5
"4245","exp_n21",0.000235452527746419,9,0
"4246","exp_n21",0.000238342355473817,10,9
"4247","exp_n21",0.000247850721223178,5,1
"4248","exp_n21",0.000250509151707793,10,2
"4249","exp_n21",0.000256230806432029,5,0
"4250","exp_n21",0.000271368214253382,9,6
"4251","exp_n210",0,282,15
"4252","exp_n210",9.28668805642252e-05,10,5
"4253","exp_n210",9.65912342075352e-05,5,5
"4254","exp_n210",9.91560741668494e-05,9,9
"4255","exp_n210",0.000132613421463193,9,0
"4256","exp_n210",0.000136365183917805,5,0
"4257","exp_n210",0.000138696114425168,10,3
"4258","exp_n210",0.000144205445374926,5,3
"4259","exp_n210",0.000147331945482592,9,6
"4260","exp_n210",0.000155800288917564,5,0
"4261","exp_n210",0.00015978127052416,9,0
"4262","exp_n210",0.000161090198204579,9,1
"4263","exp_n210",0.000161583368839667,10,1
"4264","exp_n210",0.000165169885803077,10,7
"4265","exp_n210",0.000168809424277741,5,5
"4266","exp_n210",0.000171548324542812,5,4
"4267","exp_n210",0.000176331264959265,9,5
"4268","exp_n210",0.000180280635227488,10,5
"4269","exp_n210",0.000181325557819213,5,0
"4270","exp_n210",0.000189843252026837,5,5
"4271","exp_n210",0.000194038494289766,10,3
"4272","exp_n210",0.000205637060590189,5,0
"4273","exp_n210",0.000216431949327017,9,3
"4274","exp_n210",0.000224664226507224,10,10
"4275","exp_n210",0.00022975988581793,10,0
"4276","exp_n210",0.000254814327314366,5,0
"4277","exp_n210",0.000257803019324298,9,0
"4278","exp_n210",0.000269798959483561,10,9
"4279","exp_n210",0.000280943352706496,9,1
"4280","exp_n210",0.000283092581781168,5,0
"4281","exp_n210",0.000286877256998527,5,5
"4282","exp_n210",0.000305046560154392,10,3
"4283","exp_n210",0.000315851365289784,5,0
"4284","exp_n210",0.000346608421535299,9,7
"4285","exp_n211",0,282,11
"4286","exp_n211",8.48429781009075e-05,10,8
"4287","exp_n211",8.60728851250994e-05,5,5
"4288","exp_n211",9.03031048074607e-05,9,9
"4289","exp_n211",0.000124607246666839,5,0
"4290","exp_n211",0.000127273447657671,9,0
"4291","exp_n211",0.000129137139068761,10,5
"4292","exp_n211",0.000130352021107241,5,2
"4293","exp_n211",0.000132779094154477,9,2
"4294","exp_n211",0.000142834191290319,5,0
"4295","exp_n211",0.000146427402190841,9,3
"4296","exp_n211",0.000147357758982634,10,6
"4297","exp_n211",0.000147419740104664,10,2
"4298","exp_n211",0.000148959360100076,9,0
"4299","exp_n211",0.000150845630662603,5,5
"4300","exp_n211",0.000153334443360658,5,5
"4301","exp_n211",0.000159062194570672,10,9
"4302","exp_n211",0.000159108331495286,9,5
"4303","exp_n211",0.000164127952532239,5,2
"4304","exp_n211",0.000171035381314733,5,0
"4305","exp_n211",0.000173619176644032,10,1
"4306","exp_n211",0.000187319452720419,9,3
"4307","exp_n211",0.000189891192750792,5,0
"4308","exp_n211",0.000198348113158582,10,10
"4309","exp_n211",0.000216140524300254,10,3
"4310","exp_n211",0.00022030992377876,5,0
"4311","exp_n211",0.000228728308859941,9,0
"4312","exp_n211",0.00023485405582961,9,1
"4313","exp_n211",0.000242941058519001,10,1
"4314","exp_n211",0.000244170666333265,10,10
"4315","exp_n211",0.000248909781508701,5,5
"4316","exp_n211",0.000267249010749716,5,1
"4317","exp_n211",0.000274320731704889,5,2
"4318","exp_n211",0.000311014317009957,9,6
"4319","exp_n212",0,282,11
"4320","exp_n212",8.70545012359273e-05,10,7
"4321","exp_n212",9.12353500996418e-05,5,5
"4322","exp_n212",9.45722674923241e-05,9,8
"4323","exp_n212",0.000127181330427865,9,0
"4324","exp_n212",0.000129403726767228,5,0
"4325","exp_n212",0.000129500193840595,10,4
"4326","exp_n212",0.000136265581863155,5,2
"4327","exp_n212",0.000144697530823538,9,5
"4328","exp_n212",0.000148657285453274,5,0
"4329","exp_n212",0.00015035025231337,9,4
"4330","exp_n212",0.000150355735396601,10,6
"4331","exp_n212",0.000152802262078716,9,0
"4332","exp_n212",0.000154461088577186,10,4
"4333","exp_n212",0.00016190804885322,10,4
"4334","exp_n212",0.000162099599976226,5,4
"4335","exp_n212",0.000163500287375226,5,4
"4336","exp_n212",0.000168256664557262,9,5
"4337","exp_n212",0.000174346187912281,5,5
"4338","exp_n212",0.000180849377243852,5,0
"4339","exp_n212",0.000183749090769624,10,1
"4340","exp_n212",0.000190575903722928,5,0
"4341","exp_n212",0.00020250599984875,9,2
"4342","exp_n212",0.000206017982940121,10,10
"4343","exp_n212",0.000220009245785141,10,2
"4344","exp_n212",0.000227035370509709,5,0
"4345","exp_n212",0.000238227995149962,9,2
"4346","exp_n212",0.000241523115233541,9,1
"4347","exp_n212",0.000248703262015107,10,9
"4348","exp_n212",0.000263732386112594,5,5
"4349","exp_n212",0.000268795726607254,5,2
"4350","exp_n212",0.00027927361882177,5,1
"4351","exp_n212",0.000284292950960787,10,3
"4352","exp_n212",0.000302220824371621,9,8
"4353","exp_n213",0,282,4
"4354","exp_n213",8.21353637960622e-05,10,6
"4355","exp_n213",8.49716871187321e-05,5,5
"4356","exp_n213",8.62277092314857e-05,9,9
"4357","exp_n213",0.000122664809963249,5,0
"4358","exp_n213",0.000125785979350326,10,5
"4359","exp_n213",0.000127958884697585,9,0
"4360","exp_n213",0.000128698541002445,5,1
"4361","exp_n213",0.000135147637471062,9,4
"4362","exp_n213",0.000141065925072986,5,0
"4363","exp_n213",0.000141125632456268,10,9
"4364","exp_n213",0.000145269451381348,10,1
"4365","exp_n213",0.000145932016761316,9,3
"4366","exp_n213",0.000148439880943489,9,0
"4367","exp_n213",0.000149789108693301,5,3
"4368","exp_n213",0.000151039906626776,5,5
"4369","exp_n213",0.000154458818804333,9,3
"4370","exp_n213",0.000154911842668959,10,4
"4371","exp_n213",0.00015799199623687,5,4
"4372","exp_n213",0.000171562414391241,5,0
"4373","exp_n213",0.000175906161028693,10,0
"4374","exp_n213",0.000176217995823118,5,0
"4375","exp_n213",0.000186669811610816,9,1
"4376","exp_n213",0.000194103006123398,10,10
"4377","exp_n213",0.000211926256585109,10,2
"4378","exp_n213",0.000219285725724833,9,0
"4379","exp_n213",0.000224678377886624,5,0
"4380","exp_n213",0.000235010125903602,10,10
"4381","exp_n213",0.000236313508638287,5,5
"4382","exp_n213",0.00024886663680795,5,3
"4383","exp_n213",0.000249110795533531,9,2
"4384","exp_n213",0.000255017008017625,10,2
"4385","exp_n213",0.000262520984216619,9,7
"4386","exp_n213",0.000264541709577638,5,3
"4387","exp_n214",0,282,15
"4388","exp_n214",8.08753600923756e-05,10,5
"4389","exp_n214",8.21149141386883e-05,5,5
"4390","exp_n214",8.30086781152672e-05,9,9
"4391","exp_n214",0.000122874133802012,9,0
"4392","exp_n214",0.000123033501291742,10,4
"4393","exp_n214",0.000123514297443643,5,0
"4394","exp_n214",0.000128040166303217,9,5
"4395","exp_n214",0.000129484266285027,5,3
"4396","exp_n214",0.000136974531728113,10,9
"4397","exp_n214",0.000141211448267019,9,3
"4398","exp_n214",0.000141982823479814,9,0
"4399","exp_n214",0.000142039198694581,5,0
"4400","exp_n214",0.000145549544093953,10,1
"4401","exp_n214",0.000145924212951119,5,4
"4402","exp_n214",0.000146878884990406,5,5
"4403","exp_n214",0.000152229093445987,9,7
"4404","exp_n214",0.000154546646220336,5,4
"4405","exp_n214",0.000157752282814323,10,5
"4406","exp_n214",0.000166018932414353,5,0
"4407","exp_n214",0.000168644023762129,10,3
"4408","exp_n214",0.000181126415431109,5,0
"4409","exp_n214",0.000181748385655284,9,1
"4410","exp_n214",0.000183565056160699,10,10
"4411","exp_n214",0.000210410046266952,10,1
"4412","exp_n214",0.000217699006331579,5,0
"4413","exp_n214",0.00022245635321411,10,2
"4414","exp_n214",0.000224692072825666,5,2
"4415","exp_n214",0.000225182843375207,10,9
"4416","exp_n214",0.000225337621388421,9,0
"4417","exp_n214",0.000229032410198602,5,0
"4418","exp_n214",0.000229671280386778,9,2
"4419","exp_n214",0.000232083787547259,5,5
"4420","exp_n214",0.000265287418683263,9,6
"4421","exp_n215",0,282,16
"4422","exp_n215",8.25809827102035e-05,10,4
"4423","exp_n215",8.35060537837427e-05,5,5
"4424","exp_n215",8.62140287449895e-05,9,9
"4425","exp_n215",0.0001217267430196,10,7
"4426","exp_n215",0.000123071117143001,9,0
"4427","exp_n215",0.000124446374396074,5,0
"4428","exp_n215",0.000125643318907431,5,1
"4429","exp_n215",0.000133208021622581,9,2
"4430","exp_n215",0.00013882105577843,10,7
"4431","exp_n215",0.000140267829815745,5,0
"4432","exp_n215",0.000143777081438809,10,3
"4433","exp_n215",0.000146070525270161,9,0
"4434","exp_n215",0.000147316055966038,5,3
"4435","exp_n215",0.000149001361101866,9,1
"4436","exp_n215",0.000150344404995478,5,4
"4437","exp_n215",0.000153857023395766,5,3
"4438","exp_n215",0.000154262812495633,9,4
"4439","exp_n215",0.00015487928769371,10,7
"4440","exp_n215",0.000166278517254389,5,0
"4441","exp_n215",0.000177855492625381,5,0
"4442","exp_n215",0.000178619334656193,10,2
"4443","exp_n215",0.000182207155817801,9,0
"4444","exp_n215",0.000190153260875885,10,10
"4445","exp_n215",0.000221532370062794,10,1
"4446","exp_n215",0.000223750831777732,10,9
"4447","exp_n215",0.000225778813262611,10,6
"4448","exp_n215",0.000226427424879459,9,0
"4449","exp_n215",0.000227413416773716,5,0
"4450","exp_n215",0.000236792473950563,5,5
"4451","exp_n215",0.000238436239179383,9,0
"4452","exp_n215",0.000242249462591438,5,1
"4453","exp_n215",0.000259304819068208,9,4
"4454","exp_n215",0.00028785823304986,5,0
"4455","exp_n216",0,282,8
"4456","exp_n216",9.32891545518791e-05,10,4
"4457","exp_n216",0.000100520905987645,5,5
"4458","exp_n216",0.000105764029199534,9,8
"4459","exp_n216",0.000135360477126564,9,0
"4460","exp_n216",0.000137887156220491,5,0
"4461","exp_n216",0.000138266803436589,10,2
"4462","exp_n216",0.000142611204460633,5,3
"4463","exp_n216",0.000148369137616072,9,6
"4464","exp_n216",0.000156139121587435,5,0
"4465","exp_n216",0.000162485381932288,10,4
"4466","exp_n216",0.00016277115016447,9,0
"4467","exp_n216",0.000167743264994946,10,10
"4468","exp_n216",0.000170370175013966,9,0
"4469","exp_n216",0.000172581469798542,5,5
"4470","exp_n216",0.000173666174192099,5,5
"4471","exp_n216",0.000180512657030761,10,5
"4472","exp_n216",0.000181649267163047,9,3
"4473","exp_n216",0.000186550119347678,5,0
"4474","exp_n216",0.000194133253756928,5,4
"4475","exp_n216",0.000195582462779706,10,2
"4476","exp_n216",0.000211130397252599,5,0
"4477","exp_n216",0.000220873082301911,9,2
"4478","exp_n216",0.000230719492970063,9,2
"4479","exp_n216",0.000231144957154433,10,10
"4480","exp_n216",0.000241048127963085,10,1
"4481","exp_n216",0.000242360805534786,5,0
"4482","exp_n216",0.000247488455873234,5,1
"4483","exp_n216",0.000259224604593895,9,0
"4484","exp_n216",0.000276540345691873,10,9
"4485","exp_n216",0.000292717381307789,5,5
"4486","exp_n216",0.000300512804319582,10,1
"4487","exp_n216",0.000305203163493927,5,3
"4488","exp_n216",0.000314999326787793,9,8
"4489","exp_n217",0,282,12
"4490","exp_n217",0.000123114333178792,10,7
"4491","exp_n217",0.000142493899991404,5,5
"4492","exp_n217",0.000153746266543674,9,9
"4493","exp_n217",0.000165070425435088,10,5
"4494","exp_n217",0.000166138059336435,9,0
"4495","exp_n217",0.000166248974724782,5,0
"4496","exp_n217",0.00018782259120181,5,3
"4497","exp_n217",0.00018856690030324,5,0
"4498","exp_n217",0.000205144296821789,9,6
"4499","exp_n217",0.000208308155624719,9,0
"4500","exp_n217",0.000210885759686787,10,2
"4501","exp_n217",0.000211854259069609,9,5
"4502","exp_n217",0.000227545489588468,5,0
"4503","exp_n217",0.000228332063657503,5,4
"4504","exp_n217",0.00023142282674283,5,3
"4505","exp_n217",0.000251055093291867,10,4
"4506","exp_n217",0.000258907771044451,9,5
"4507","exp_n217",0.000259540701088638,10,3
"4508","exp_n217",0.000261654121639684,10,5
"4509","exp_n217",0.000276967458965234,5,0
"4510","exp_n217",0.000277365647804897,10,0
"4511","exp_n217",0.000286788449328952,5,4
"4512","exp_n217",0.000313308611508179,5,0
"4513","exp_n217",0.000321222586743878,9,2
"4514","exp_n217",0.000337769080739383,10,10
"4515","exp_n217",0.000339043348581686,5,1
"4516","exp_n217",0.000343252117664839,9,2
"4517","exp_n217",0.000343571803120807,9,1
"4518","exp_n217",0.000384138944677109,10,8
"4519","exp_n217",0.000396124332606022,10,3
"4520","exp_n217",0.000438248692695589,5,5
"4521","exp_n217",0.000455074853519549,9,6
"4522","exp_n217",0.000493107656616483,5,2
"4523","exp_n218",0,282,14
"4524","exp_n218",7.63853966552223e-05,10,6
"4525","exp_n218",7.79501613446604e-05,5,5
"4526","exp_n218",7.90301799136083e-05,9,9
"4527","exp_n218",0.000119299332250397,9,0
"4528","exp_n218",0.000120511765859533,10,3
"4529","exp_n218",0.000120765523984648,5,2
"4530","exp_n218",0.000121979909931706,5,0
"4531","exp_n218",0.000124408697910625,9,2
"4532","exp_n218",0.000125766280151548,10,7
"4533","exp_n218",0.000135155517873146,5,0
"4534","exp_n218",0.000138335802244518,10,3
"4535","exp_n218",0.00013920111614884,9,4
"4536","exp_n218",0.000141449965442883,9,3
"4537","exp_n218",0.000141597056365895,9,0
"4538","exp_n218",0.000142220332091374,5,5
"4539","exp_n218",0.00014246171213101,5,2
"4540","exp_n218",0.000145397353245727,10,3
"4541","exp_n218",0.00014738168346773,5,4
"4542","exp_n218",0.000161806922359226,5,0
"4543","exp_n218",0.000168108947883705,9,2
"4544","exp_n218",0.000169793993757484,10,2
"4545","exp_n218",0.000171826282123361,5,0
"4546","exp_n218",0.000174834070834512,10,10
"4547","exp_n218",0.000198382968645137,9,0
"4548","exp_n218",0.00020343631119213,5,0
"4549","exp_n218",0.000209919955780777,10,0
"4550","exp_n218",0.000212458621507371,9,0
"4551","exp_n218",0.000213059522966955,5,0
"4552","exp_n218",0.000214105224712227,10,9
"4553","exp_n218",0.000219267338961997,10,5
"4554","exp_n218",0.00022064084654936,5,5
"4555","exp_n218",0.000254580498149876,5,0
"4556","exp_n218",0.000265120742423654,9,7
"4557","exp_n219",0,282,9
"4558","exp_n219",7.98639522309415e-05,10,6
"4559","exp_n219",8.07551736709927e-05,5,5
"4560","exp_n219",8.53472165013215e-05,9,9
"4561","exp_n219",0.000123915387936543,10,6
"4562","exp_n219",0.00012569905306652,9,0
"4563","exp_n219",0.000126256777670836,5,0
"4564","exp_n219",0.000128092761174324,5,0
"4565","exp_n219",0.000128329744273057,9,5
"4566","exp_n219",0.000141191047600777,5,0
"4567","exp_n219",0.000141491476989749,10,7
"4568","exp_n219",0.000141682423732635,9,5
"4569","exp_n219",0.000143767698717413,9,0
"4570","exp_n219",0.000146166281123042,10,6
"4571","exp_n219",0.000146863794342368,10,5
"4572","exp_n219",0.000147786760237935,5,0
"4573","exp_n219",0.000149081099165626,5,4
"4574","exp_n219",0.000150089687306309,9,6
"4575","exp_n219",0.000154368043931552,5,5
"4576","exp_n219",0.000165596107623813,5,0
"4577","exp_n219",0.000173625839547456,5,0
"4578","exp_n219",0.000173953761924569,10,3
"4579","exp_n219",0.000185771944167833,9,1
"4580","exp_n219",0.000187500184364831,10,10
"4581","exp_n219",0.000212548942618443,5,2
"4582","exp_n219",0.000214952904109501,9,2
"4583","exp_n219",0.000216010123143793,5,0
"4584","exp_n219",0.000220371086769227,10,0
"4585","exp_n219",0.000220727696573736,9,0
"4586","exp_n219",0.000223690818015344,10,10
"4587","exp_n219",0.000227197713031725,5,5
"4588","exp_n219",0.000256031289166488,10,4
"4589","exp_n219",0.00026115467320736,9,7
"4590","exp_n219",0.000302792009915865,5,1
"4591","exp_n22",0,282,11
"4592","exp_n22",8.48757259372945e-05,10,4
"4593","exp_n22",9.0156636320278e-05,5,5
"4594","exp_n22",9.37984877384527e-05,9,9
"4595","exp_n22",0.000130223226218452,10,4
"4596","exp_n22",0.000131058783118782,5,0
"4597","exp_n22",0.000131691201606412,9,0
"4598","exp_n22",0.000131699491325549,5,2
"4599","exp_n22",0.000140440269548794,9,5
"4600","exp_n22",0.000147570334956536,5,0
"4601","exp_n22",0.000149790929692712,9,0
"4602","exp_n22",0.000152332787223186,10,9
"4603","exp_n22",0.000153944597790459,10,2
"4604","exp_n22",0.000155550995308214,9,3
"4605","exp_n22",0.000157701075923344,5,5
"4606","exp_n22",0.00016178168513487,5,5
"4607","exp_n22",0.000163590123808847,10,3
"4608","exp_n22",0.000166843897631884,9,6
"4609","exp_n22",0.000173822332100382,5,3
"4610","exp_n22",0.000179528910256429,5,0
"4611","exp_n22",0.000184721859127193,10,1
"4612","exp_n22",0.000185433853948345,5,0
"4613","exp_n22",0.00019479325636361,9,3
"4614","exp_n22",0.000201220023008875,10,10
"4615","exp_n22",0.000226976949044086,10,1
"4616","exp_n22",0.000229853589942652,5,0
"4617","exp_n22",0.000243680746772281,9,0
