"Dataset Index","Dose","N","Effect"
"exp_n74",0.828723143199801,30,4
"exp_n74",0.829601824897392,4,0
"exp_n74",0.830524412735319,1,0
"exp_n74",0.848159798163677,4,0
"exp_n74",0.851002015659136,30,2
"exp_n74",0.856254406990876,5,0
"exp_n74",0.860264551883199,30,30
"exp_n74",0.874533393598713,30,3
"exp_n74",0.896400132938047,30,3
"exp_n74",0.898943975501858,30,27
"exp_n74",0.908642420762939,30,5
"exp_n74",0.908779543903601,73,0
"exp_n74",0.915751658034594,17,2
"exp_n74",0.91985793745683,30,2
"exp_n74",0.933395694856659,2,0
"exp_n74",0.937026689341943,36,0
"exp_n74",0.94096408545844,30,17
"exp_n74",0.964279357724684,30,25
"exp_n74",0.97929730221238,30,17
"exp_n74",0.990252409611521,30,19
"exp_n74",0.991515773718161,30,17
"exp_n74",1.00145935276705,30,12
"exp_n74",1.02277753748765,30,26
"exp_n74",1.04519779485769,4,0
"exp_n740",0,30,0
"exp_n740",0.701488074104192,30,21
"exp_n740",0.704504323688078,2,0
"exp_n740",0.711753034041312,30,7
"exp_n740",0.719527283892615,30,19
"exp_n740",0.750357433802154,30,2
"exp_n740",0.753822256751565,3,0
"exp_n740",0.758971561868952,2,0
"exp_n740",0.760236637637605,30,9
"exp_n740",0.761747881701516,71,0
"exp_n740",0.767577754755698,3,3
"exp_n740",0.771707424443876,30,9
"exp_n740",0.80657718329443,30,19
"exp_n740",0.819783551543952,30,23
"exp_n740",0.834126410893962,4,0
"exp_n740",0.83488263249184,30,30
"exp_n740",0.836401603654969,4,0
"exp_n740",0.838028286140057,30,2
"exp_n740",0.839630727863381,1,0
"exp_n740",0.843265428397431,30,5
"exp_n740",0.869738652491363,5,0
"exp_n740",0.873923377850768,30,7
"exp_n740",0.889258047713419,30,3
"exp_n740",0.900742726147924,30,29
"exp_n740",0.916537853689592,30,4
"exp_n740",0.919564187979402,73,0
"exp_n740",0.922153100749677,30,3
"exp_n740",0.922694146691327,30,0
"exp_n740",0.926465389295691,17,1
"exp_n740",0.941745440817783,36,0
"exp_n740",0.94723110664812,30,12
"exp_n740",0.94815452123709,2,2
"exp_n740",0.972587557490786,30,27
"exp_n740",0.975947475023482,30,18
"exp_n740",0.979841180738731,30,17
"exp_n740",0.984027639546198,30,20
"exp_n740",0.994559284382531,30,11
"exp_n740",1.00871426184469,30,29
"exp_n740",1.04429932230849,4,2
"exp_n741",0,30,0
"exp_n741",0.692930983655091,30,24
"exp_n741",0.697867625441582,2,0
"exp_n741",0.715358599327792,30,18
"exp_n741",0.724141692662922,30,5
"exp_n741",0.741583023276211,71,0
"exp_n741",0.743363297042311,3,0
"exp_n741",0.74818669773865,2,0
"exp_n741",0.749950010248904,30,12
"exp_n741",0.757151600073135,3,3
"exp_n741",0.762655726663106,30,5
"exp_n741",0.782393737350988,30,12
"exp_n741",0.784763346567451,30,21
"exp_n741",0.791556692413954,30,26
"exp_n741",0.799154844693932,30,30
"exp_n741",0.806902464113464,4,0
"exp_n741",0.817078439748786,4,0
"exp_n741",0.839507981718491,1,0
"exp_n741",0.839916040867269,30,1
"exp_n741",0.841341738007649,30,7
"exp_n741",0.881194566995314,5,0
"exp_n741",0.884142798252218,30,30
"exp_n741",0.890492747118087,30,5
"exp_n741",0.900281766702676,30,0
"exp_n741",0.921079252011749,30,3
"exp_n741",0.923346867846455,17,1
"exp_n741",0.92462475740844,73,0
"exp_n741",0.925307324892871,30,0
"exp_n741",0.938539250170765,30,13
"exp_n741",0.940517194510222,30,2
"exp_n741",0.943233865739401,36,2
"exp_n741",0.952982897907844,2,2
"exp_n741",0.962711082776673,30,26
"exp_n741",0.974217834889413,30,18
"exp_n741",0.984857514383665,30,9
"exp_n741",0.987467718021706,30,21
"exp_n741",0.995737649687147,30,18
"exp_n741",0.999899264109104,30,30
"exp_n741",1.01663526128683,4,1
"exp_n742",0,30,0
"exp_n742",0.707934192202799,2,0
"exp_n742",0.708497843623927,30,24
"exp_n742",0.719512502130074,30,5
"exp_n742",0.73569874935183,30,21
"exp_n742",0.742403441084258,3,0
"exp_n742",0.760123144162177,2,0
"exp_n742",0.760762503427773,30,7
"exp_n742",0.76255054967271,71,0
"exp_n742",0.769367701594684,3,3
"exp_n742",0.77035077574923,30,6
"exp_n742",0.779872524756259,30,13
"exp_n742",0.809918035661452,30,20
"exp_n742",0.823413566180497,30,28
"exp_n742",0.834481861744659,30,30
"exp_n742",0.845503163336963,4,0
"exp_n742",0.848631465191504,30,0
"exp_n742",0.849834901093378,1,0
"exp_n742",0.850184732078896,4,0
"exp_n742",0.851851576011372,30,4
"exp_n742",0.878684593897081,30,2
"exp_n742",0.891234736621968,30,1
"exp_n742",0.892644534818715,5,0
"exp_n742",0.902389521158636,30,29
"exp_n742",0.925957292978834,30,3
"exp_n742",0.92749060420123,30,2
"exp_n742",0.929106558425225,73,0
"exp_n742",0.931380971896841,17,2
"exp_n742",0.94578104436843,30,0
"exp_n742",0.952162271214847,36,1
"exp_n742",0.954550394795128,2,2
"exp_n742",0.954607789419835,30,18
"exp_n742",0.976905025387533,30,28
"exp_n742",0.996797362329739,30,15
"exp_n742",0.997630451421289,30,18
"exp_n742",0.997690474488983,30,21
"exp_n742",1.01230842025513,30,18
"exp_n742",1.0318525737539,30,28
"exp_n742",1.05111626165635,4,0
"exp_n743",0,30,0
"exp_n743",0.700191159504942,30,25
"exp_n743",0.70189636074392,2,0
"exp_n743",0.716109139987173,30,7
"exp_n743",0.723297816807301,30,25
"exp_n743",0.7383026281989,3,0
"exp_n743",0.747878526427722,71,0
"exp_n743",0.751983382318594,30,5
"exp_n743",0.753031702361966,2,0
"exp_n743",0.755616932771017,30,6
"exp_n743",0.761560098548477,3,3
"exp_n743",0.789140356975549,30,8
"exp_n743",0.790146003394987,30,17
"exp_n743",0.8064083528079,30,28
"exp_n743",0.821831475286326,30,30
"exp_n743",0.825629884116572,4,0
"exp_n743",0.829291493051686,4,0
"exp_n743",0.839835175849221,30,5
"exp_n743",0.840011686767988,30,6
"exp_n743",0.846075856310596,1,0
"exp_n743",0.871217388204521,5,0
"exp_n743",0.877687688608633,30,1
"exp_n743",0.884423179936737,30,29
"exp_n743",0.894315688172996,30,4
"exp_n743",0.916413802472463,73,0
"exp_n743",0.916949261993582,30,2
"exp_n743",0.917858015338546,30,2
"exp_n743",0.919844912726572,17,0
"exp_n743",0.930329823286059,36,7
"exp_n743",0.93057504420239,30,1
"exp_n743",0.942574824649201,2,1
"exp_n743",0.944634280750238,30,15
"exp_n743",0.971802701206602,30,27
"exp_n743",0.973118356822443,30,21
"exp_n743",0.980638322224665,30,18
"exp_n743",0.98529190519581,30,18
"exp_n743",0.991646969497651,30,15
"exp_n743",1.02142158579145,30,29
"exp_n743",1.0278132617078,4,2
"exp_n744",0,30,0
"exp_n744",0.684487971739691,30,21
"exp_n744",0.688299584881118,2,0
"exp_n744",0.696419863692198,30,6
"exp_n744",0.712320694284605,30,19
"exp_n744",0.726859028904843,3,0
"exp_n744",0.732939664421423,30,11
"exp_n744",0.734994471523412,2,0
"exp_n744",0.743258752858845,30,3
"exp_n744",0.746992103080461,71,0
"exp_n744",0.756716022815756,3,3
"exp_n744",0.759013157731035,30,8
"exp_n744",0.777651791825891,30,17
"exp_n744",0.798503763009288,30,24
"exp_n744",0.80776031810949,4,0
"exp_n744",0.813937746619289,4,0
"exp_n744",0.824644065860239,30,3
"exp_n744",0.825262370706452,30,2
"exp_n744",0.829393620067323,1,0
"exp_n744",0.838250792114359,30,30
"exp_n744",0.851515708043047,5,0
"exp_n744",0.860902252234708,30,2
"exp_n744",0.881973349214949,30,1
"exp_n744",0.88434834900807,30,29
"exp_n744",0.890376280627769,30,1
"exp_n744",0.894425663255927,73,0
"exp_n744",0.90247060423837,30,2
"exp_n744",0.908276271094786,17,1
"exp_n744",0.914776059964809,36,0
"exp_n744",0.915202936218241,30,0
"exp_n744",0.930628940958204,2,0
"exp_n744",0.938776140404538,30,6
"exp_n744",0.95685514156878,30,28
"exp_n744",0.961079438439003,30,20
"exp_n744",0.968800123189867,30,17
"exp_n744",0.971512482923889,30,21
"exp_n744",0.973624623023151,30,7
"exp_n744",1.00118977199396,30,27
"exp_n744",1.03316061329496,4,2
"exp_n745",0,30,0
"exp_n745",0.702644416829363,2,0
"exp_n745",0.703560622531829,30,24
"exp_n745",0.707088494845688,30,1
"exp_n745",0.726904036413832,30,23
"exp_n745",0.749142984793327,2,0
"exp_n745",0.750456627563279,71,0
"exp_n745",0.756100352534568,30,12
"exp_n745",0.761262087239338,30,2
"exp_n745",0.762494931610915,3,0
"exp_n745",0.76670047173114,3,3
"exp_n745",0.77483479706055,30,8
"exp_n745",0.796029160533504,30,17
"exp_n745",0.827841850799404,30,26
"exp_n745",0.829251836385849,4,0
"exp_n745",0.843977568599525,1,0
"exp_n745",0.844953244470576,4,0
"exp_n745",0.848592870939293,30,5
"exp_n745",0.849356135458708,30,1
"exp_n745",0.865182660653078,30,4
"exp_n745",0.865289852142052,30,30
"exp_n745",0.867884049980604,5,0
"exp_n745",0.886934828319502,30,1
"exp_n745",0.9047671121114,30,1
"exp_n745",0.915398700201563,30,28
"exp_n745",0.917245469806085,30,0
"exp_n745",0.925908476251042,17,3
"exp_n745",0.93072318077796,30,4
"exp_n745",0.931433531101069,73,0
"exp_n745",0.946633104983641,36,2
"exp_n745",0.948334347927439,2,1
"exp_n745",0.952522962449563,30,20
"exp_n745",0.979994019102414,30,29
"exp_n745",0.984629775021253,30,16
"exp_n745",0.99370449267676,30,23
"exp_n745",1.00058835286888,30,12
"exp_n745",1.00201926520396,30,18
"exp_n745",1.03405257912079,30,28
