"Dataset Index","Dose","N","Effect"
"exp_n551",0.708967700561597,2,0
"exp_n551",0.720757690449283,30,21
"exp_n551",0.731781304617614,30,7
"exp_n551",0.753350712361472,3,0
"exp_n551",0.757753817232667,30,3
"exp_n551",0.759647988779757,71,0
"exp_n551",0.761272563524498,30,13
"exp_n551",0.763935821829796,2,0
"exp_n551",0.766664545104846,3,3
"exp_n551",0.791242430765916,30,14
"exp_n551",0.803391017906421,30,24
"exp_n551",0.826082635321349,30,28
"exp_n551",0.826849233441973,4,0
"exp_n551",0.831448784191611,30,30
"exp_n551",0.844297684365143,4,0
"exp_n551",0.845635600038263,1,0
"exp_n551",0.849130936880885,30,2
"exp_n551",0.856412225546883,30,2
"exp_n551",0.882581674145242,30,3
"exp_n551",0.890145254302194,5,0
"exp_n551",0.898143995595058,30,29
"exp_n551",0.902132816955445,30,2
"exp_n551",0.91400454035819,30,3
"exp_n551",0.926138686901807,17,5
"exp_n551",0.933364035227718,73,0
"exp_n551",0.937198147255782,30,3
"exp_n551",0.940478381478723,30,1
"exp_n551",0.945667896377685,36,2
"exp_n551",0.950559911058493,30,11
"exp_n551",0.9622341104383,2,0
"exp_n551",0.970885540308866,30,25
"exp_n551",0.989046940037141,30,20
"exp_n551",0.992877025883605,30,19
"exp_n551",0.996665617395676,30,15
"exp_n551",0.997450114739308,30,16
"exp_n551",1.02542611698318,30,29
"exp_n551",1.05093186544182,4,1
"exp_n552",0,30,0
"exp_n552",0.697727725570101,2,0
"exp_n552",0.70078806234427,30,22
"exp_n552",0.718601616416722,30,24
"exp_n552",0.725173700651012,30,3
"exp_n552",0.738639593505416,3,0
"exp_n552",0.752241742266869,2,0
"exp_n552",0.752925533205476,30,7
"exp_n552",0.757623122574538,30,5
"exp_n552",0.762622861574513,71,0
"exp_n552",0.769494723553363,30,7
"exp_n552",0.769819203194114,3,3
"exp_n552",0.804306381575155,30,18
"exp_n552",0.818698249385945,4,0
"exp_n552",0.821749251769117,30,26
"exp_n552",0.821961589083401,30,30
"exp_n552",0.833774049619681,4,0
"exp_n552",0.83934276673982,30,3
"exp_n552",0.840068166729166,1,0
"exp_n552",0.845033850392621,30,0
"exp_n552",0.883876841833963,30,1
"exp_n552",0.884440690505833,5,0
"exp_n552",0.889024322014117,30,29
"exp_n552",0.892864854151345,30,1
"exp_n552",0.914420323273583,30,0
"exp_n552",0.927243977048903,73,0
"exp_n552",0.930982115985603,30,0
"exp_n552",0.932166300517008,30,5
"exp_n552",0.936339295923894,17,4
"exp_n552",0.941506953855482,2,1
"exp_n552",0.947162744908275,36,2
"exp_n552",0.952068689276864,30,15
"exp_n552",0.975162594815425,30,27
"exp_n552",0.979503167123243,30,17
"exp_n552",0.996092240655861,30,15
"exp_n552",0.996177309874781,30,19
"exp_n552",0.998858137932605,30,16
"exp_n552",1.01219299106902,30,29
"exp_n552",1.02690690740617,4,2
"exp_n553",0,30,0
"exp_n553",0.698252323351448,2,0
"exp_n553",0.701464690041041,30,19
"exp_n553",0.71310915491779,30,9
"exp_n553",0.72639048630001,30,23
"exp_n553",0.744991542458,71,0
"exp_n553",0.745402287778814,2,0
"exp_n553",0.749959738425908,30,11
"exp_n553",0.755476207176593,3,0
"exp_n553",0.762359507478781,30,0
"exp_n553",0.765581682969041,3,3
"exp_n553",0.77678017904685,30,14
"exp_n553",0.806246400354912,30,12
"exp_n553",0.812535173670934,30,28
"exp_n553",0.816782100402442,4,0
"exp_n553",0.819576901834755,30,30
"exp_n553",0.83802397993193,30,1
"exp_n553",0.839577750210301,30,3
"exp_n553",0.840001426707151,1,0
"exp_n553",0.844193729262698,4,0
"exp_n553",0.857038265022379,5,0
"exp_n553",0.861588986286449,30,5
"exp_n553",0.877198141615192,30,3
"exp_n553",0.899985917369939,30,29
"exp_n553",0.902625313569981,30,1
"exp_n553",0.906411413833353,17,1
"exp_n553",0.912880349112954,30,2
"exp_n553",0.913239119241468,30,1
"exp_n553",0.916639419543402,73,0
"exp_n553",0.920028207756258,36,1
"exp_n553",0.937532689074637,2,2
"exp_n553",0.94601533004379,30,19
"exp_n553",0.969487666901859,30,30
"exp_n553",0.976627026470695,30,19
"exp_n553",0.985098388186897,30,20
"exp_n553",0.988960641940598,30,22
"exp_n553",0.991388739440472,30,14
"exp_n553",1.02863850270277,30,28
"exp_n553",1.03855555239346,4,1
"exp_n554",0,30,0
"exp_n554",0.687875804536883,2,0
"exp_n554",0.692736719290115,30,24
"exp_n554",0.710823835711529,30,4
"exp_n554",0.712204309650772,30,19
"exp_n554",0.73099496177922,3,0
"exp_n554",0.742666493145269,2,0
"exp_n554",0.744010070783379,30,10
"exp_n554",0.747018732396114,71,0
"exp_n554",0.752990060064039,30,2
"exp_n554",0.753036125335527,3,3
"exp_n554",0.768320827432336,30,11
"exp_n554",0.783798961480848,30,21
"exp_n554",0.807323022764257,30,24
"exp_n554",0.809951107545919,4,0
"exp_n554",0.816141166380058,4,0
"exp_n554",0.828271472185958,30,30
"exp_n554",0.830459311837403,1,0
"exp_n554",0.830639711370311,30,3
"exp_n554",0.830780777783957,30,1
"exp_n554",0.856842677275282,5,0
"exp_n554",0.867647068001471,30,6
"exp_n554",0.871874975336976,30,3
"exp_n554",0.884119173814558,30,30
"exp_n554",0.891607147494202,30,3
"exp_n554",0.904412075509792,30,1
"exp_n554",0.904620477658797,73,0
"exp_n554",0.911130203686768,17,2
"exp_n554",0.919906453149515,30,0
"exp_n554",0.923586385634285,36,0
"exp_n554",0.926699881345332,30,17
"exp_n554",0.930728865004178,2,1
"exp_n554",0.955436453076963,30,27
"exp_n554",0.958631276915143,30,18
"exp_n554",0.975265797726086,30,14
"exp_n554",0.979678054127246,30,13
"exp_n554",0.99598796745443,30,16
"exp_n554",0.996213298573884,30,30
"exp_n554",1.0201887095265,4,1
"exp_n555",0,30,0
"exp_n555",0.69930963993054,30,9
"exp_n555",0.700784555161766,2,0
"exp_n555",0.70295083967247,30,25
"exp_n555",0.739419125363769,30,22
"exp_n555",0.747964783931945,30,5
"exp_n555",0.750257760468365,3,0
"exp_n555",0.751083606313315,71,0
"exp_n555",0.752290448823735,2,0
"exp_n555",0.754754014341042,30,12
"exp_n555",0.75622456195091,3,3
"exp_n555",0.760549741417614,30,9
"exp_n555",0.805716706312685,30,20
"exp_n555",0.829354278750552,30,26
"exp_n555",0.83998112822985,30,1
"exp_n555",0.840121347186898,30,3
"exp_n555",0.841546066562702,4,0
"exp_n555",0.841791166973526,1,0
"exp_n555",0.846069351134872,30,3
"exp_n555",0.848270129990389,5,0
"exp_n555",0.8645857033023,4,0
"exp_n555",0.87197447299151,30,3
"exp_n555",0.873344614675759,30,30
"exp_n555",0.904476729136368,30,1
"exp_n555",0.912447102057541,30,0
"exp_n555",0.915819652568518,17,5
"exp_n555",0.918605911904553,73,0
"exp_n555",0.919932114925548,30,3
"exp_n555",0.921614482647543,30,29
"exp_n555",0.939220059792591,36,0
"exp_n555",0.951786054020457,2,1
"exp_n555",0.953177496626698,30,15
"exp_n555",0.99238826718996,30,26
"exp_n555",1.00161362007349,30,19
"exp_n555",1.00288339451115,30,20
"exp_n555",1.00510354786399,30,12
"exp_n555",1.00624405578922,30,15
"exp_n555",1.02675263666767,30,29
"exp_n555",1.06108915510382,4,0
"exp_n556",0,30,0
"exp_n556",0.699615783607181,30,24
"exp_n556",0.700159178749272,2,0
"exp_n556",0.708250977162921,30,7
"exp_n556",0.728227924913699,30,22
"exp_n556",0.750314815994828,3,0
"exp_n556",0.750415653247064,30,10
"exp_n556",0.752711885322141,30,4
"exp_n556",0.753805611797864,2,0
"exp_n556",0.754227178463262,71,0
"exp_n556",0.756867613804703,3,3
"exp_n556",0.775343346171651,30,9
"exp_n556",0.789984946151485,30,20
"exp_n556",0.823481968539586,4,0
"exp_n556",0.828296785033821,30,25
"exp_n556",0.84158538022122,30,11
"exp_n556",0.842349872109274,30,0
"exp_n556",0.842729257517048,1,0
"exp_n556",0.84703099309447,4,0
"exp_n556",0.855826249340554,30,2
"exp_n556",0.861449856012577,5,0
"exp_n556",0.868379475517347,30,30
"exp_n556",0.880983963002372,30,5
"exp_n556",0.910629690865527,30,27
"exp_n556",0.913568477822746,30,1
"exp_n556",0.916156288898848,73,0
"exp_n556",0.921847545430539,30,0
"exp_n556",0.923545676297677,17,1
"exp_n556",0.928942813848917,36,4
"exp_n556",0.931591133549306,30,3
"exp_n556",0.948580672609869,30,12
"exp_n556",0.951870765570415,2,2
"exp_n556",0.987737043189116,30,29
"exp_n556",0.995283739634166,30,23
"exp_n556",1.00225078756585,30,8
"exp_n556",1.00526673004394,30,8
"exp_n556",1.00691783423879,30,21
"exp_n556",1.03615791351771,30,28
"exp_n556",1.05308697660402,4,1
"exp_n557",0,30,0
"exp_n557",0.681465776712408,2,0
"exp_n557",0.684047217131727,30,22
"exp_n557",0.695152463670162,30,19
"exp_n557",0.695312395081796,3,0
"exp_n557",0.714448534678193,30,5
"exp_n557",0.728270959600114,71,0
"exp_n557",0.735148141362801,30,8
"exp_n557",0.740051917459421,2,0
"exp_n557",0.746650822604034,30,10
"exp_n557",0.748552929958349,3,3
"exp_n557",0.755277679479632,30,3
"exp_n557",0.773253676777485,30,17
"exp_n557",0.786077874080028,30,30
"exp_n557",0.787765893211518,30,23
"exp_n557",0.797715384368748,4,0
"exp_n557",0.80220402103478,4,0
"exp_n557",0.820835173460446,1,0
"exp_n557",0.824129201602092,30,2
"exp_n557",0.828045568379916,30,6
"exp_n557",0.859396678208701,5,0
"exp_n557",0.866260219110117,30,28
"exp_n557",0.870107351480012,30,1
"exp_n557",0.877651752311746,30,2
"exp_n557",0.8921124336704,30,1
"exp_n557",0.901078123850962,17,1
"exp_n557",0.90216848895519,73,0
"exp_n557",0.908999821185583,30,2
"exp_n557",0.912326224500047,36,5
"exp_n557",0.922898964099937,30,0
"exp_n557",0.925429394778417,2,0
"exp_n557",0.927406322301643,30,8
"exp_n557",0.937559748477343,30,29
"exp_n557",0.953135614584777,30,20
"exp_n557",0.960770044050884,30,14
"exp_n557",0.964230799928259,30,18
"exp_n557",0.973367550753522,30,16
"exp_n557",0.974593206592089,30,30
"exp_n557",0.996765808785381,4,1
"exp_n558",0,30,0
"exp_n558",0.689710571626157,30,26
"exp_n558",0.690954128099128,2,0
"exp_n558",0.701621973064582,30,5
"exp_n558",0.714812593645953,30,28
"exp_n558",0.737984226651535,30,6
"exp_n558",0.741525168638946,2,0
"exp_n558",0.742706547640166,71,0
"exp_n558",0.742746884590985,30,6
"exp_n558",0.748348846048467,3,3
"exp_n558",0.75564517961406,3,0
"exp_n558",0.759857697101254,30,13
"exp_n558",0.77712936374856,30,16
"exp_n558",0.799424641759357,30,24
"exp_n558",0.808205437415001,4,0
"exp_n558",0.824691150437718,4,0
"exp_n558",0.828399153979505,1,0
"exp_n558",0.829171052476252,30,5
"exp_n558",0.830388496866389,30,1
"exp_n558",0.849193761589045,30,30
"exp_n558",0.856608184586745,30,2
"exp_n558",0.857569200162654,5,0
"exp_n558",0.876178559050222,30,3
"exp_n558",0.888526029743711,30,27
"exp_n558",0.900063410155286,30,3
"exp_n558",0.907656475031737,30,2
"exp_n558",0.912788809835845,17,2
"exp_n558",0.916026476110311,30,0
"exp_n558",0.916560349183747,73,0
"exp_n558",0.921117325809999,36,2
"exp_n558",0.926153838124657,2,0
"exp_n558",0.935299992507178,30,17
"exp_n558",0.958128982766963,30,26
"exp_n558",0.972797418668902,30,22
"exp_n558",0.973643801800823,30,12
"exp_n558",0.974600722677626,30,18
"exp_n558",0.979399630103861,30,18
"exp_n558",0.995594416687342,30,28
"exp_n558",1.02761554476689,4,1
"exp_n559",0,30,0
"exp_n559",0.697142853505506,2,0
"exp_n559",0.701098513664499,3,0
"exp_n559",0.70195834117312,30,26
"exp_n559",0.7162312719578,30,6
"exp_n559",0.717816712441991,30,25
"exp_n559",0.750239387203863,2,0
"exp_n559",0.754549554330069,30,11
"exp_n559",0.755263759786831,71,0
"exp_n559",0.76388331447218,30,6
"exp_n559",0.764759090591814,3,3
"exp_n559",0.769538807141155,30,12
"exp_n559",0.790380615511838,30,18
"exp_n559",0.79865412196459,30,23
"exp_n559",0.799406227435037,4,0
"exp_n559",0.820788758434788,4,0
"exp_n559",0.824789255594883,30,30
"exp_n559",0.842653872406968,30,1
"exp_n559",0.845217818709004,1,0
"exp_n559",0.850088638657483,30,8
"exp_n559",0.887740481415296,30,5
"exp_n559",0.887919942687024,30,29
"exp_n559",0.888597867559621,5,0
"exp_n559",0.897866491711367,30,1
"exp_n559",0.912446723409,30,1
"exp_n559",0.918102785243801,30,2
"exp_n559",0.924249588862159,17,1
"exp_n559",0.938699671411535,73,0
"exp_n559",0.942637771493073,36,1
"exp_n559",0.944860752049001,2,1
"exp_n559",0.950642889685068,30,1
"exp_n559",0.95242684780725,30,16
"exp_n559",0.972753915053938,30,27
"exp_n559",0.975942332811905,30,18
"exp_n559",0.996161307812681,30,15
"exp_n559",0.997817510415997,30,16
"exp_n559",0.999743182107627,30,17
"exp_n559",1.0065414154641,30,28
"exp_n559",1.03669641843923,4,2
"exp_n56",0,30,0
"exp_n56",0.715563227219255,2,0
"exp_n56",0.717663016812485,30,22
"exp_n56",0.729190914022109,30,6
"exp_n56",0.744325417335932,30,19
"exp_n56",0.764864151084775,3,0
"exp_n56",0.770288280889015,30,4
"exp_n56",0.773931674213113,30,11
"exp_n56",0.77450054627872,71,0
"exp_n56",0.77491933624889,2,0
"exp_n56",0.777595925298933,3,3
"exp_n56",0.794597733986816,30,7
"exp_n56",0.819659418669915,30,18
"exp_n56",0.820209279933307,30,23
"exp_n56",0.840385442626497,30,30
"exp_n56",0.841357290429037,4,0
"exp_n56",0.850074464888033,4,0
"exp_n56",0.854038940256232,1,0
"exp_n56",0.858758068409152,30,3
"exp_n56",0.862119560794415,30,1
"exp_n56",0.883585033578527,5,0
"exp_n56",0.885368310766622,30,1
"exp_n56",0.903640637071219,30,4
"exp_n56",0.924884525979264,30,27
"exp_n56",0.927347267242223,30,0
"exp_n56",0.941365234199336,17,4
"exp_n56",0.947000410833652,73,0
"exp_n56",0.947277374082387,30,3
"exp_n56",0.950218020706703,30,0
"exp_n56",0.958253937917267,36,1
"exp_n56",0.972730291991844,2,1
"exp_n56",0.972732844475887,30,14
"exp_n56",0.992364229339681,30,23
"exp_n56",1.01001797756227,30,23
"exp_n56",1.01520278493444,30,16
"exp_n56",1.01684744242406,30,17
"exp_n56",1.02707495979171,30,14
"exp_n56",1.03869763517205,30,28
"exp_n56",1.05842530550895,4,1
"exp_n560",0,30,0
"exp_n560",0.686849708620729,2,0
"exp_n560",0.691917541411463,30,22
"exp_n560",0.707946242232805,30,18
"exp_n560",0.726394671673653,30,10
"exp_n560",0.727577589820401,3,0
"exp_n560",0.750146999007401,71,0
"exp_n560",0.750334991636474,30,8
"exp_n560",0.752210233055773,2,0
"exp_n560",0.755603579059468,3,3
"exp_n560",0.766446047813067,30,4
"exp_n560",0.779183952926475,30,4
"exp_n560",0.782999232498129,30,17
"exp_n560",0.800251895438753,4,0
"exp_n560",0.80077123408895,30,25
"exp_n560",0.803514018086181,4,0
"exp_n560",0.80719818940979,30,30
"exp_n560",0.835844791133711,30,4
"exp_n560",0.836607289044453,30,0
"exp_n560",0.837439149539563,1,0
"exp_n560",0.869572259521605,30,29
"exp_n560",0.883568860267019,30,3
"exp_n560",0.891834200168074,5,0
"exp_n560",0.903411817872072,30,2
"exp_n560",0.908713064650874,30,2
"exp_n560",0.922883635834183,73,0
"exp_n560",0.923977866067208,30,1
"exp_n560",0.92901049363223,17,3
"exp_n560",0.931256004202019,30,19
"exp_n560",0.931284008305279,36,0
"exp_n560",0.937313385466266,30,3
"exp_n560",0.93758271382356,2,1
"exp_n560",0.959274120087876,30,26
"exp_n560",0.960930143299615,30,23
"exp_n560",0.973190626549167,30,10
"exp_n560",0.979298708326725,30,13
"exp_n560",0.983060548985527,30,21
"exp_n560",0.994199730535456,30,30
"exp_n560",1.00113911267041,4,0
"exp_n561",0,30,0
"exp_n561",0.70786114434572,2,0
"exp_n561",0.716423150515849,30,26
"exp_n561",0.726872585809312,30,20
"exp_n561",0.738701040218866,30,8
"exp_n561",0.753648238493159,3,0
"exp_n561",0.759483340230198,71,0
"exp_n561",0.765170213570229,2,0
"exp_n561",0.768158660216591,3,3
"exp_n561",0.774149004604595,30,2
"exp_n561",0.777650347616915,30,12
"exp_n561",0.792275955958155,30,5
"exp_n561",0.811966117986815,30,16
"exp_n561",0.825591785800279,30,25
"exp_n561",0.832985330312361,4,0
"exp_n561",0.841100319309902,4,0
"exp_n561",0.845143496737711,30,30
"exp_n561",0.854717295599784,30,4
"exp_n561",0.859037114817688,30,1
"exp_n561",0.860811784367778,1,0
"exp_n561",0.891075796657178,30,29
"exp_n561",0.906777247244925,5,0
"exp_n561",0.913070130602946,30,1
"exp_n561",0.917081831996493,30,4
"exp_n561",0.93963472485757,30,1
"exp_n561",0.940507957837646,17,3
"exp_n561",0.948926192762923,73,0
"exp_n561",0.94969044478204,30,3
"exp_n561",0.949853536719439,36,2
"exp_n561",0.961937387869399,30,1
"exp_n561",0.972571713355077,30,16
"exp_n561",0.973092433991211,2,2
"exp_n561",0.974910381119807,30,26
"exp_n561",0.985135395583215,30,23
"exp_n561",0.998769651236962,30,12
"exp_n561",1.00485441293675,30,10
"exp_n561",1.00827955151995,30,21
"exp_n561",1.02821707595198,30,29
"exp_n561",1.03375768806509,4,3
"exp_n562",0,30,0
"exp_n562",0.701931676078297,2,0
"exp_n562",0.702611913052634,30,22
"exp_n562",0.718466064050739,30,6
"exp_n562",0.723893626793792,30,20
"exp_n562",0.724530448614216,3,0
"exp_n562",0.758094389707492,30,10
"exp_n562",0.761335602726654,3,3
"exp_n562",0.761523559839112,2,0
"exp_n562",0.763518445771473,71,0
"exp_n562",0.765689245762211,30,1
"exp_n562",0.79168268881473,30,10
"exp_n562",0.805957087833159,30,15
"exp_n562",0.812736082750982,30,24
"exp_n562",0.827628843857032,4,0
"exp_n562",0.828712434461361,4,0
"exp_n562",0.832436193270925,30,30
"exp_n562",0.842124534301532,30,3
"exp_n562",0.842740037302225,30,1
"exp_n562",0.846097364236056,1,0
"exp_n562",0.876161104294966,30,3
"exp_n562",0.88593459440874,5,0
"exp_n562",0.886501288338567,30,29
"exp_n562",0.899492177328885,30,2
"exp_n562",0.922656872056457,30,4
"exp_n562",0.924373786805777,17,1
"exp_n562",0.924475640657457,73,0
"exp_n562",0.924589293438912,30,2
"exp_n562",0.935463496980886,36,3
"exp_n562",0.946399761029105,30,0
"exp_n562",0.950458020028761,30,10
"exp_n562",0.951623901666933,2,1
"exp_n562",0.973252774110774,30,28
"exp_n562",0.984000807993211,30,19
"exp_n562",0.985793982766167,30,18
"exp_n562",0.988718751087258,30,13
"exp_n562",1.00059567937422,30,24
"exp_n562",1.0188774819204,30,29
"exp_n562",1.04225598463893,4,0
"exp_n563",0,30,0
"exp_n563",0.695482026207654,30,24
"exp_n563",0.706753878291576,2,0
"exp_n563",0.72289910385769,30,6
"exp_n563",0.724570770355589,30,23
"exp_n563",0.745631554101,3,0
"exp_n563",0.749278909068957,2,0
"exp_n563",0.754470379961206,71,0
"exp_n563",0.761121690661906,30,3
"exp_n563",0.766081728284243,30,4
"exp_n563",0.771207453816541,3,3
"exp_n563",0.777198185969882,30,7
"exp_n563",0.80369294177907,30,22
"exp_n563",0.80610706213706,30,25
"exp_n563",0.808932580705535,30,30
"exp_n563",0.82886914733273,4,0
"exp_n563",0.83396310719307,4,0
"exp_n563",0.845416697381777,1,0
"exp_n563",0.847155234198056,30,3
"exp_n563",0.850322370093515,30,3
"exp_n563",0.885056222891945,30,5
"exp_n563",0.888052012540307,5,0
"exp_n563",0.893712204024166,30,0
"exp_n563",0.902875120900998,30,29
"exp_n563",0.922148990893058,30,1
"exp_n563",0.928678094044192,30,4
"exp_n563",0.92887543513057,17,2
"exp_n563",0.936777386517865,73,0
"exp_n563",0.937321171640395,30,1
"exp_n563",0.944694079584082,36,2
"exp_n563",0.953330149134766,2,0
"exp_n563",0.958052575017986,30,15
"exp_n563",0.97490738561071,30,30
"exp_n563",0.98956732035782,30,17
"exp_n563",0.994114272574374,30,24
"exp_n563",1.00517429342099,30,15
"exp_n563",1.00572338126073,30,15
"exp_n563",1.03321936846039,30,28
"exp_n563",1.03698607969486,4,2
"exp_n564",0,30,0
"exp_n564",0.700640097098201,30,6
"exp_n564",0.704046713587422,30,24
"exp_n564",0.70941691551124,2,0
"exp_n564",0.744135815534494,30,21
"exp_n564",0.748210784288653,30,4
"exp_n564",0.752384791975539,2,0
"exp_n564",0.752939010386857,71,0
"exp_n564",0.753927766223928,30,11
"exp_n564",0.770002410488279,3,0
"exp_n564",0.771183254537356,30,10
"exp_n564",0.77470586173297,3,3
"exp_n564",0.79989447164956,30,19
"exp_n564",0.841615370007459,5,0
"exp_n564",0.844630581705494,30,5
"exp_n564",0.846975117400696,30,25
"exp_n564",0.847503041538757,30,2
"exp_n564",0.849457796264142,30,5
"exp_n564",0.853976951262115,1,0
"exp_n564",0.858789950503105,4,0
"exp_n564",0.871376812827707,30,2
"exp_n564",0.873683834460109,4,0
"exp_n564",0.876746406068761,30,30
"exp_n564",0.90781093357658,30,4
"exp_n564",0.922613872913835,30,0
"exp_n564",0.923783519915712,73,0
"exp_n564",0.925044182866782,17,2
"exp_n564",0.925048919024111,30,0
"exp_n564",0.934622175655962,30,28
"exp_n564",0.947946892588448,36,3
"exp_n564",0.962010763381595,30,15
"exp_n564",0.968603763290886,2,1
"exp_n564",0.998459814942798,30,29
"exp_n564",1.00759603249984,30,15
"exp_n564",1.00879562971334,30,19
"exp_n564",1.02248643986209,30,19
"exp_n564",1.02298174339822,30,14
"exp_n564",1.05745347516505,30,28
"exp_n564",1.09367028199929,4,2
"exp_n565",0,30,0
"exp_n565",0.671183137101536,2,0
"exp_n565",0.675510494667335,30,20
"exp_n565",0.696184819966832,30,5
"exp_n565",0.697909929422436,30,18
"exp_n565",0.726065403092744,2,0
"exp_n565",0.728312100998058,3,3
"exp_n565",0.729583593592045,30,9
"exp_n565",0.729849430829647,30,5
"exp_n565",0.732612465555931,3,0
"exp_n565",0.738203265915939,71,0
"exp_n565",0.757121349732445,30,12
"exp_n565",0.776591063285082,30,16
"exp_n565",0.784584911860022,30,30
"exp_n565",0.79097842149878,4,0
"exp_n565",0.794218854511508,30,27
"exp_n565",0.796953334397582,4,0
"exp_n565",0.811747984161936,1,0
"exp_n565",0.812933802591939,30,3
"exp_n565",0.822581818932744,30,5
"exp_n565",0.855013049758596,30,28
"exp_n565",0.856970848436756,5,0
"exp_n565",0.864538466501098,30,3
"exp_n565",0.867628104586163,30,0
"exp_n565",0.879741622935265,30,1
"exp_n565",0.897517802413267,17,4
"exp_n565",0.898346451834711,73,0
"exp_n565",0.899006519799611,30,2
"exp_n565",0.903354816041868,36,3
"exp_n565",0.909151572177115,30,15
"exp_n565",0.916532164170125,2,1
"exp_n565",0.924511467589062,30,1
"exp_n565",0.936052414963382,30,22
"exp_n565",0.936181689052303,30,27
"exp_n565",0.944566978554923,30,15
"exp_n565",0.944614568269282,30,19
"exp_n565",0.947782200394576,30,11
"exp_n565",0.978519572325848,30,29
