set,Dose,N,Effect
exp_n253,0.060444731,9,7
exp_n253,0.001937669,10,1
exp_n253,0.003767702,10,2
exp_n253,0.011259889,10,5
exp_n253,0.027201623,10,4
exp_n253,0.042385961,10,8
exp_n253,0.003745525,9,2
exp_n253,0.007669366,9,2
exp_n253,0.01532493,9,6
exp_n253,0.033751645,9,3
exp_n253,0.070344658,9,9
exp_n253,0.013937154,3,0
exp_n253,0.019034235,3,1
exp_n253,0.02411996,3,2
exp_n253,0.0291271,3,3
exp_n253,0.044751945,3,3
exp_n254,0,285,15
exp_n254,0.002506881,5,0
exp_n254,0.005604789,5,1
exp_n254,0.010534768,5,4
exp_n254,0.024627241,5,5
exp_n254,0.047894281,5,5
exp_n254,0.002427905,5,0
exp_n254,0.004973084,5,0
exp_n254,0.009700305,5,0
exp_n254,0.020779732,5,4
exp_n254,0.041971771,5,3
exp_n254,0.003933635,5,0
exp_n254,0.008319715,5,1
exp_n254,0.017864216,5,2
exp_n254,0.001707371,10,4
exp_n254,0.005665625,10,3
exp_n254,0.009655843,10,4
exp_n254,0.023016432,10,10
exp_n254,0.047673047,10,10
exp_n254,0.003145043,9,0
exp_n254,0.006702838,9,0
exp_n254,0.014202269,9,1
exp_n254,0.027889235,9,2
exp_n254,0.058804808,9,5
exp_n254,0.003505172,10,1
exp_n254,0.004262204,10,2
exp_n254,0.009499577,10,6
exp_n254,0.01508448,10,5
exp_n254,0.03800308,10,8
exp_n254,0.003463378,9,2
exp_n254,0.007423682,9,5
exp_n254,0.01655085,9,3
exp_n254,0.030345373,9,7
exp_n254,0.068223977,9,9
exp_n254,0.013698112,3,0
exp_n254,0.018670388,3,0
exp_n254,0.023654183,3,3
exp_n254,0.028453186,3,3
exp_n254,0.043593737,3,3
exp_n255,0,285,11
exp_n255,0.002450745,5,0
exp_n255,0.005194904,5,1
exp_n255,0.00962662,5,5
exp_n255,0.020081074,5,5
exp_n255,0.041215191,5,5
exp_n255,0.002214795,5,0
exp_n255,0.004024929,5,0
exp_n255,0.009058765,5,0
exp_n255,0.018219566,5,1
exp_n255,0.037895268,5,3
exp_n255,0.003778098,5,0
exp_n255,0.006800297,5,1
exp_n255,0.015860965,5,4
exp_n255,0.001443462,10,5
exp_n255,0.005215411,10,4
exp_n255,0.010438259,10,4
exp_n255,0.021271766,10,10
exp_n255,0.053141653,10,10
exp_n255,0.002922344,9,0
exp_n255,0.006586748,9,0
exp_n255,0.012207219,9,1
exp_n255,0.025968827,9,1
exp_n255,0.056828055,9,7
exp_n255,0.003256139,10,1
exp_n255,0.003500697,10,2
exp_n255,0.01120036,10,2
exp_n255,0.015369357,10,2
exp_n255,0.033374988,10,10
exp_n255,0.003121327,9,1
exp_n255,0.006648459,9,2
exp_n255,0.01314824,9,3
exp_n255,0.032774571,9,4
exp_n255,0.052575136,9,9
exp_n255,0.012782956,3,1
exp_n255,0.017306623,3,0
exp_n255,0.021806745,3,2
exp_n255,0.02616386,3,3
exp_n255,0.039725684,3,3
exp_n256,0,285,8
exp_n256,0.002708355,5,0
exp_n256,0.005613364,5,2
exp_n256,0.011050907,5,5
exp_n256,0.021955472,5,5
exp_n256,0.047708822,5,5
exp_n256,0.002290209,5,0
exp_n256,0.004743531,5,0
exp_n256,0.008973927,5,0
exp_n256,0.018834655,5,3
exp_n256,0.041902363,5,4
exp_n256,0.003997855,5,0
exp_n256,0.00836324,5,0
exp_n256,0.016627829,5,4
exp_n256,0.00132472,10,8
exp_n256,0.005318094,10,5
exp_n256,0.010781791,10,7
exp_n256,0.024338606,10,10
exp_n256,0.053334594,10,10
exp_n256,0.003555661,9,0
exp_n256,0.00672397,9,0
exp_n256,0.013402094,9,1
exp_n256,0.02793976,9,2
exp_n256,0.056816064,9,9
exp_n256,0.001710673,10,0
exp_n256,0.004428716,10,0
exp_n256,0.00820999,10,3
exp_n256,0.018686984,10,2
exp_n256,0.050745516,10,9
exp_n256,0.003728326,9,1
exp_n256,0.007251333,9,5
exp_n256,0.016350188,9,3
exp_n256,0.030014743,9,4
exp_n256,0.064506684,9,8
exp_n256,0.013276304,3,0
exp_n256,0.018082762,3,2
exp_n256,0.022855272,3,1
exp_n256,0.027509621,3,3
exp_n256,0.042035157,3,3
exp_n257,0,285,16
exp_n257,0.002303718,5,0
exp_n257,0.005311036,5,1
exp_n257,0.010564193,5,4
exp_n257,0.019895248,5,5
exp_n257,0.042656635,5,5
exp_n257,0.002208803,5,0
exp_n257,0.004547291,5,0
exp_n257,0.008900144,5,0
exp_n257,0.018715651,5,4
exp_n257,0.037833331,5,5
exp_n257,0.003730784,5,0
exp_n257,0.007867441,5,2
exp_n257,0.015626683,5,4
exp_n257,0.001373157,10,4
exp_n257,0.005099797,10,5
exp_n257,0.01071644,10,5
exp_n257,0.020406665,10,9
exp_n257,0.045833605,10,10
exp_n257,0.003198904,9,0
exp_n257,0.005853071,9,0
exp_n257,0.013105823,9,0
exp_n257,0.026049461,9,3
exp_n257,0.053471601,9,7
exp_n257,0.001425368,10,0
exp_n257,0.003465152,10,1
exp_n257,0.00770808,10,4
exp_n257,0.013255678,10,4
exp_n257,0.035482309,10,6
exp_n257,0.003430634,9,1
exp_n257,0.00657016,9,3
exp_n257,0.014083615,9,6
exp_n257,0.031154859,9,5
exp_n257,0.063479777,9,9
exp_n257,0.012740523,3,1
exp_n257,0.017269725,3,2
exp_n257,0.021756628,3,2
exp_n257,0.026072321,3,3
exp_n257,0.0396133,3,3
exp_n258,0,285,8
exp_n258,0.002418015,5,0
exp_n258,0.005451634,5,0
exp_n258,0.010081676,5,5
exp_n258,0.022100267,5,5
exp_n258,0.047700617,5,5
exp_n258,0.002172475,5,0
exp_n258,0.004497456,5,0
exp_n258,0.009513358,5,0
exp_n258,0.018422992,5,2
exp_n258,0.03986016,5,4
exp_n258,0.00375224,5,0
exp_n258,0.008059183,5,2
exp_n258,0.014236159,5,4
exp_n258,0.001634726,10,5
exp_n258,0.005607149,10,5
exp_n258,0.012100121,10,3
exp_n258,0.022498568,10,9
exp_n258,0.040639323,10,10
exp_n258,0.002921355,9,0
exp_n258,0.006576676,9,0
exp_n258,0.013255746,9,0
exp_n258,0.025880668,9,2
exp_n258,0.051106482,9,5
exp_n258,0.001830969,10,1
exp_n258,0.005457103,10,1
exp_n258,0.00693006,10,7
exp_n258,0.017262761,10,1
exp_n258,0.040013202,10,6
exp_n258,0.003281198,9,0
exp_n258,0.007281572,9,4
exp_n258,0.016413773,9,6
exp_n258,0.031013241,9,4
exp_n258,0.063635128,9,9
exp_n258,0.012954827,3,0
exp_n258,0.01759931,3,2
exp_n258,0.022216458,3,2
exp_n258,0.026679704,3,2
exp_n258,0.040698125,3,3
exp_n259,0,285,18
exp_n259,0.00233144,5,0
exp_n259,0.004980612,5,3
exp_n259,0.010228527,5,5
exp_n259,0.020739736,5,5
exp_n259,0.043727679,5,5
exp_n259,0.002045534,5,0
exp_n259,0.004396457,5,0
exp_n259,0.008609604,5,0
exp_n259,0.019922882,5,1
exp_n259,0.03810465,5,4
exp_n259,0.003862385,5,0
exp_n259,0.007381056,5,1
exp_n259,0.015543007,5,3
exp_n259,0.001324194,10,2
exp_n259,0.00523659,10,4
exp_n259,0.009363809,10,4
exp_n259,0.027275454,10,10
exp_n259,0.052383136,10,10
exp_n259,0.003135331,9,0
exp_n259,0.006317982,9,0
exp_n259,0.013774756,9,0
exp_n259,0.02554492,9,3
exp_n259,0.054362253,9,6
exp_n259,0.001450753,10,2
exp_n259,0.003251085,10,0
exp_n259,0.012030382,10,2
exp_n259,0.013426913,10,5
exp_n259,0.027378755,10,8
exp_n259,0.003367783,9,2
exp_n259,0.006796542,9,5
exp_n259,0.013616292,9,3
exp_n259,0.030376949,9,4
exp_n259,0.056612038,9,9
exp_n259,0.012976642,3,0
exp_n259,0.017616321,3,0
exp_n259,0.022255254,3,3
exp_n259,0.026737151,3,3
exp_n259,0.040748569,3,3
exp_n260,0,285,9
exp_n260,0.002681509,5,0
exp_n260,0.004952613,5,1
exp_n260,0.010271845,5,4
exp_n260,0.022612643,5,5
exp_n260,0.040660009,5,5
exp_n260,0.002096717,5,0
exp_n260,0.0048028,5,0
exp_n260,0.009501788,5,0
exp_n260,0.018847462,5,3
exp_n260,0.036485021,5,3
exp_n260,0.004002154,5,0
exp_n260,0.007334011,5,2
exp_n260,0.01677387,5,4
exp_n260,0.001368643,10,4
exp_n260,0.005102518,10,6
exp_n260,0.01043805,10,3
exp_n260,0.021892588,10,9
exp_n260,0.051918821,10,10
exp_n260,0.003044788,9,0
exp_n260,0.006032801,9,0
exp_n260,0.012039549,9,0
exp_n260,0.028640417,9,1
exp_n260,0.053879943,9,8
exp_n260,0.001799687,10,2
exp_n260,0.005302893,10,1
exp_n260,0.006498625,10,3
exp_n260,0.015134262,10,4
exp_n260,0.034775946,10,8
exp_n260,0.003271325,9,0
exp_n260,0.006551284,9,2
exp_n260,0.015047064,9,6
exp_n260,0.028523463,9,4
exp_n260,0.060931448,9,9
exp_n260,0.012829041,3,0
exp_n260,0.017421841,3,0
exp_n260,0.021990238,3,1
exp_n260,0.026394192,3,3
exp_n260,0.040194326,3,3
exp_n261,0,285,12
exp_n261,0.002647119,5,0
exp_n261,0.005328914,5,1
exp_n261,0.011305415,5,5
exp_n261,0.023792577,5,5
exp_n261,0.04890508,5,5
exp_n261,0.002345472,5,0
exp_n261,0.004687767,5,0
exp_n261,0.010097383,5,0
exp_n261,0.021198143,5,2
exp_n261,0.044888494,5,4
exp_n261,0.00357853,5,0
exp_n261,0.008960619,5,1
exp_n261,0.016883315,5,4
exp_n261,0.001914142,10,4
exp_n261,0.005647647,10,5
exp_n261,0.012295257,10,4
exp_n261,0.025050642,10,10
exp_n261,0.05144232,10,10
exp_n261,0.003233412,9,0
exp_n261,0.006866651,9,0
exp_n261,0.014081322,9,1
exp_n261,0.028809568,9,1
exp_n261,0.058735119,9,6
exp_n261,0.002735189,10,1
exp_n261,0.003201459,10,2
exp_n261,0.015186027,10,5
exp_n261,0.013906107,10,8
exp_n261,0.035495784,10,9
exp_n261,0.003804433,9,1
exp_n261,0.007445317,9,2
exp_n261,0.015827761,9,4
exp_n261,0.032749925,9,6
exp_n261,0.072906598,9,9
exp_n261,0.013687691,3,1
exp_n261,0.018703141,3,1
exp_n261,0.02369483,3,1
exp_n261,0.028523282,3,3
exp_n261,0.043686843,3,3
exp_n262,0,285,15
exp_n262,0.00263616,5,0
exp_n262,0.005093422,5,1
exp_n262,0.010303197,5,4
exp_n262,0.022422264,5,5
exp_n262,0.045721962,5,5
exp_n262,0.002265402,5,0
exp_n262,0.004508815,5,0
exp_n262,0.009625518,5,0
exp_n262,0.018669114,5,2
exp_n262,0.038206311,5,5
exp_n262,0.003775963,5,0
exp_n262,0.007047717,5,0
exp_n262,0.01516085,5,4
exp_n262,0.001337051,10,5
exp_n262,0.005896006,10,3
exp_n262,0.010570737,10,7
exp_n262,0.026087348,10,10
exp_n262,0.051798455,10,10
exp_n262,0.003079654,9,0
exp_n262,0.006787872,9,0
exp_n262,0.012676277,9,1
exp_n262,0.028387,9,1
exp_n262,0.053394419,9,6
exp_n262,0.001235527,10,2
exp_n262,0.006104359,10,2
exp_n262,0.009909784,10,6
exp_n262,0.020775792,10,5
exp_n262,0.034927499,10,7
exp_n262,0.003573766,9,3
exp_n262,0.00817509,9,1
exp_n262,0.014080503,9,7
exp_n262,0.032322732,9,7
exp_n262,0.060665443,9,9
exp_n262,0.013143489,3,0
exp_n262,0.017887664,3,2
exp_n262,0.022649922,3,1
exp_n262,0.027219403,3,3
exp_n262,0.041655201,3,3
exp_n263,0,285,5
exp_n263,0.002795769,5,0
exp_n263,0.005201871,5,2
exp_n263,0.010936849,5,5
exp_n263,0.022703346,5,5
exp_n263,0.046822145,5,5
exp_n263,0.002354424,5,0
exp_n263,0.004905434,5,0
exp_n263,0.010286778,5,0
exp_n263,0.021072508,5,2
exp_n263,0.043022736,5,3
exp_n263,0.00400756,5,0
exp_n263,0.007548256,5,1
exp_n263,0.017362725,5,4
exp_n263,0.001524726,10,4
exp_n263,0.005571423,10,7
exp_n263,0.012274616,10,4
exp_n263,0.025804875,10,9
exp_n263,0.048213856,10,10
exp_n263,0.003009635,9,0
exp_n263,0.007437178,9,0
exp_n263,0.013622281,9,1
exp_n263,0.028364728,9,1
exp_n263,0.06431014,9,9
exp_n263,0.001918109,10,0
exp_n263,0.00348998,10,2
exp_n263,0.010793959,10,2
exp_n263,0.021142902,10,5
exp_n263,0.04194385,10,10
exp_n263,0.003442079,9,2
exp_n263,0.007155751,9,4
exp_n263,0.014581997,9,6
exp_n263,0.029911232,9,4
exp_n263,0.06502596,9,9
exp_n263,0.013698857,3,0
exp_n263,0.018717747,3,1
exp_n263,0.023670455,3,3
exp_n263,0.028527598,3,2
exp_n263,0.043750459,3,3
exp_n264,0,285,13
exp_n264,0.002630446,5,0
exp_n264,0.005238362,5,0
exp_n264,0.012242398,5,5
exp_n264,0.023812612,5,5
exp_n264,0.050137814,5,5
exp_n264,0.002363921,5,0
exp_n264,0.005207432,5,0
exp_n264,0.010888264,5,0
exp_n264,0.023231026,5,1
exp_n264,0.047958732,5,3
exp_n264,0.004107937,5,0
exp_n264,0.008427288,5,3
exp_n264,0.019242493,5,3
exp_n264,0.001717224,10,3
exp_n264,0.006075328,10,3
exp_n264,0.010368704,10,6
exp_n264,0.024786692,10,9
exp_n264,0.053867205,10,10
exp_n264,0.003367259,9,0
exp_n264,0.007050663,9,0
exp_n264,0.013748092,9,1
exp_n264,0.028332623,9,3
exp_n264,0.067738336,9,6
exp_n264,0.0030961,10,2
exp_n264,0.003443929,10,3
exp_n264,0.009870292,10,5
exp_n264,0.01660065,10,8
exp_n264,0.049762436,10,5
exp_n264,0.004082963,9,0
exp_n264,0.009116909,9,4
exp_n264,0.016572582,9,4
exp_n264,0.036547522,9,4
exp_n264,0.075319641,9,9
exp_n264,0.014472213,3,1
exp_n264,0.019813268,3,1
exp_n264,0.025164099,3,2
exp_n264,0.030392138,3,3
exp_n264,0.046884087,3,3
exp_n265,0,285,14
exp_n265,0.002572196,5,0
exp_n265,0.004927778,5,3
exp_n265,0.010884986,5,4
exp_n265,0.020538718,5,5
exp_n265,0.045527303,5,5
exp_n265,0.002223478,5,0
exp_n265,0.004582706,5,0
exp_n265,0.009404267,5,0
exp_n265,0.01879046,5,1
exp_n265,0.039236397,5,5
exp_n265,0.003520823,5,0
exp_n265,0.008027901,5,1
exp_n265,0.015328476,5,3
exp_n265,0.001591032,10,5
exp_n265,0.005352941,10,4
exp_n265,0.011514315,10,5
exp_n265,0.022743099,10,9
exp_n265,0.056599574,10,10
exp_n265,0.003100413,9,0
exp_n265,0.006146446,9,0
exp_n265,0.012359747,9,0
exp_n265,0.027658683,9,3
exp_n265,0.057172521,9,7
exp_n265,0.00302217,10,1
exp_n265,0.004429516,10,2
exp_n265,0.009181499,10,6
exp_n265,0.017655391,10,5
exp_n265,0.053324625,10,7
exp_n265,0.003474736,9,3
exp_n265,0.007946729,9,2
exp_n265,0.015637743,9,3
exp_n265,0.031776378,9,5
exp_n265,0.066843918,9,8
exp_n265,0.013205294,3,0
exp_n265,0.01793441,3,3
exp_n265,0.022628457,3,2
exp_n265,0.027156113,3,2
exp_n265,0.041405398,3,3
exp_n266,0,285,12
exp_n266,0.002510268,5,0
exp_n266,0.005138481,5,1
exp_n266,0.011139533,5,4
exp_n266,0.019923712,5,5
exp_n266,0.043845868,5,5
exp_n266,0.002336522,5,0
exp_n266,0.004727035,5,0
exp_n266,0.009433528,5,0
exp_n266,0.018365454,5,0
exp_n266,0.040032593,5,4
exp_n266,0.003482723,5,0
exp_n266,0.007538726,5,2
exp_n266,0.015479813,5,3
exp_n266,0.001597043,10,3
exp_n266,0.005561036,10,4
exp_n266,0.011182535,10,2
exp_n266,0.022140355,10,10
exp_n266,0.040108248,10,10
exp_n266,0.003126672,9,0
exp_n266,0.006205111,9,0
exp_n266,0.013102852,9,0
exp_n266,0.026691507,9,3
exp_n266,0.05456558,9,6
exp_n266,0.002515183,10,1
exp_n266,0.002468875,10,0
exp_n266,0.007965194,10,3
exp_n266,0.018510382,10,6
exp_n266,0.037473819,10,8
exp_n266,0.003616214,9,1
exp_n266,0.006988954,9,3
exp_n266,0.014958608,9,5
exp_n266,0.030588984,9,4
exp_n266,0.064670903,9,9
exp_n266,0.012738203,3,0
exp_n266,0.017282511,3,1
exp_n266,0.021791604,3,1
exp_n266,0.026176269,3,3
exp_n266,0.039867764,3,3
exp_n267,0,285,6
exp_n267,0.002451982,5,0
exp_n267,0.005516938,5,1
exp_n267,0.01093734,5,5
exp_n267,0.024728124,5,5
exp_n267,0.047816383,5,5
exp_n267,0.0024212,5,0
exp_n267,0.004674706,5,0
exp_n267,0.0103437,5,0
exp_n267,0.020152213,5,2
exp_n267,0.042853632,5,4
exp_n267,0.003969851,5,0
exp_n267,0.007918082,5,0
exp_n267,0.016208417,5,2
exp_n267,0.001604163,10,6
exp_n267,0.005263405,10,2
exp_n267,0.012987631,10,5
exp_n267,0.026077965,10,8
exp_n267,0.055900969,10,10
exp_n267,0.002925528,9,0
exp_n267,0.006939408,9,0
exp_n267,0.014555744,9,0
exp_n267,0.029965934,9,1
exp_n267,0.057123048,9,8
exp_n267,0.002067754,10,1
exp_n267,0.003444419,10,0
exp_n267,0.014721378,10,2
exp_n267,0.017444151,10,5
exp_n267,0.046210655,10,10
exp_n267,0.003617897,9,1
exp_n267,0.00753829,9,2
exp_n267,0.016454836,9,5
exp_n267,0.033642317,9,7
exp_n267,0.073775374,9,9
exp_n267,0.013761109,3,0
exp_n267,0.018794132,3,0
exp_n267,0.023809983,3,2
exp_n267,0.028700951,3,2
exp_n267,0.043979119,3,3
exp_n268,0,285,15
exp_n268,0.00257932,5,0
exp_n268,0.005448527,5,2
exp_n268,0.010845757,5,5
exp_n268,0.02020169,5,5
exp_n268,0.043993024,5,5
exp_n268,0.002165053,5,0
exp_n268,0.004503488,5,0
exp_n268,0.009782863,5,0
exp_n268,0.019671791,5,2
exp_n268,0.0414478,5,4
exp_n268,0.003940326,5,0
exp_n268,0.007095693,5,2
exp_n268,0.016425678,5,2
exp_n268,0.001596593,10,3
exp_n268,0.005392084,10,5
exp_n268,0.010258062,10,7
exp_n268,0.023436268,10,10
exp_n268,0.046481468,10,10
exp_n268,0.002977983,9,0
exp_n268,0.006480071,9,0
exp_n268,0.013681608,9,0
exp_n268,0.028120527,9,1
exp_n268,0.055514672,9,5
exp_n268,0.003069943,10,0
exp_n268,0.002269084,10,1
exp_n268,0.005764734,10,3
exp_n268,0.018637689,10,6
exp_n268,0.033414688,10,8
exp_n268,0.003278004,9,3
exp_n268,0.00790885,9,1
exp_n268,0.016039481,9,4
exp_n268,0.029554882,9,6
exp_n268,0.064032301,9,8
exp_n268,0.013130881,3,1
exp_n268,0.017874359,3,1
exp_n268,0.02262326,3,1
exp_n268,0.027195483,3,2
exp_n268,0.041575151,3,3
exp_n269,0,285,6
exp_n269,0.002434585,5,0
exp_n269,0.005077277,5,1
exp_n269,0.011296785,5,5
exp_n269,0.023310847,5,5
exp_n269,0.044706148,5,5
exp_n269,0.002312285,5,0
exp_n269,0.004765227,5,0
exp_n269,0.009976044,5,0
exp_n269,0.020076593,5,0
exp_n269,0.042376102,5,5
exp_n269,0.003987636,5,0
exp_n269,0.008064535,5,1
exp_n269,0.016640559,5,5
exp_n269,0.001823475,10,5
exp_n269,0.005105215,10,3
exp_n269,0.012535099,10,8
exp_n269,0.023130217,10,10
exp_n269,0.053599323,10,10
exp_n269,0.003290159,9,0
exp_n269,0.006335075,9,0
exp_n269,0.014604549,9,1
exp_n269,0.029143255,9,2
exp_n269,0.059377744,9,7
exp_n269,0.00154419,10,2
exp_n269,0.004489235,10,2
exp_n269,0.009373516,10,3
exp_n269,0.010968826,10,3
exp_n269,0.024997015,10,8
exp_n269,0.003709992,9,2
exp_n269,0.00789935,9,2
exp_n269,0.016921917,9,6
exp_n269,0.033250196,9,5
exp_n269,0.06950497,9,9
exp_n269,0.013599223,3,0
exp_n269,0.018582329,3,2
exp_n269,0.023597955,3,2
exp_n269,0.028461451,3,2
exp_n269,0.043701729,3,3
exp_n270,0,285,9
exp_n270,0.002587915,5,0
exp_n270,0.005349318,5,2
exp_n270,0.01227489,5,5
exp_n270,0.026924553,5,5
exp_n270,0.059262188,5,5
exp_n270,0.002434836,5,0
exp_n270,0.005479678,5,0
exp_n270,0.010670985,5,0
exp_n270,0.023211206,5,1
exp_n270,0.052563063,5,5
exp_n270,0.004189499,5,0
exp_n270,0.00876944,5,2
exp_n270,0.018675671,5,3
exp_n270,0.001622861,10,4
exp_n270,0.00571455,10,4
exp_n270,0.012367287,10,5
exp_n270,0.032754336,10,9
exp_n270,0.054503168,10,10
exp_n270,0.003567029,9,0
exp_n270,0.007505503,9,0
exp_n270,0.01541657,9,0
exp_n270,0.033660459,9,0
exp_n270,0.069980344,9,6
exp_n270,0.002367533,10,1
exp_n270,0.002580335,10,1
exp_n270,0.008095233,10,1
exp_n270,0.02059494,10,3
exp_n270,0.074148143,10,9
exp_n270,0.004642907,9,3
exp_n270,0.008338531,9,3
exp_n270,0.017704425,9,6
exp_n270,0.037830688,9,9
exp_n270,0.080243557,9,8
exp_n270,0.015174758,3,1
exp_n270,0.02088381,3,1
exp_n270,0.026674988,3,3
exp_n270,0.032318866,3,2
exp_n270,0.050217173,3,3
exp_n271,0,285,8
exp_n271,0.002624372,5,0
exp_n271,0.005245709,5,2
exp_n271,0.010418791,5,3
exp_n271,0.022343521,5,5
exp_n271,0.04875546,5,5
exp_n271,0.002173626,5,0
exp_n271,0.004484864,5,0
exp_n271,0.009358946,5,0
exp_n271,0.019344963,5,2
exp_n271,0.042366876,5,4
exp_n271,0.004102467,5,0
exp_n271,0.008520802,5,2
exp_n271,0.016257084,5,2
exp_n271,0.00167304,10,4
exp_n271,0.005020997,10,4
exp_n271,0.011972379,10,5
exp_n271,0.024326812,10,8
exp_n271,0.039467503,10,10
exp_n271,0.002830948,9,0
exp_n271,0.005789875,9,0
exp_n271,0.013243229,9,1
exp_n271,0.026756428,9,3
exp_n271,0.055336817,9,4
exp_n271,0.001333261,10,1
exp_n271,0.005703569,10,3
exp_n271,0.008166136,10,5
exp_n271,0.025878779,10,6
exp_n271,0.051787422,10,10
exp_n271,0.003632684,9,2
exp_n271,0.007738887,9,5
exp_n271,0.01633289,9,5
exp_n271,0.029767626,9,4
exp_n271,0.069505251,9,9
exp_n271,0.013391074,3,0
exp_n271,0.018216306,3,0
exp_n271,0.023044127,3,3
exp_n271,0.027689597,3,3
exp_n271,0.042418407,3,3
exp_n272,0,285,10
exp_n272,0.002646346,5,0
exp_n272,0.005442851,5,2
exp_n272,0.010715846,5,5
exp_n272,0.021731515,5,5
exp_n272,0.048025883,5,5
exp_n272,0.002225545,5,0
exp_n272,0.004933765,5,0
exp_n272,0.009590551,5,0
exp_n272,0.019770307,5,2
exp_n272,0.041334896,5,3
exp_n272,0.003960409,5,0
exp_n272,0.007910367,5,1
exp_n272,0.015559973,5,5
exp_n272,0.001656727,10,5
exp_n272,0.005501569,10,5
exp_n272,0.010494231,10,5
exp_n272,0.02397552,10,9
exp_n272,0.046412991,10,10
exp_n272,0.003289088,9,0
exp_n272,0.006707866,9,0
exp_n272,0.013988018,9,0
exp_n272,0.025167987,9,0
exp_n272,0.054713675,9,5
exp_n272,0.001975609,10,1
exp_n272,0.006030261,10,2
exp_n272,0.006863602,10,2
exp_n272,0.02172641,10,5
exp_n272,0.053512097,10,9
exp_n272,0.003455761,9,0
exp_n272,0.00685957,9,6
exp_n272,0.01584872,9,2
exp_n272,0.028842129,9,6
exp_n272,0.069027166,9,7
exp_n272,0.013255183,3,0
exp_n272,0.018013283,3,0
exp_n272,0.022778355,3,3
exp_n272,0.027393998,3,3
exp_n272,0.041804681,3,3
exp_n273,0,285,15
exp_n273,0.002455215,5,0
exp_n273,0.004923772,5,3
exp_n273,0.010476405,5,5
exp_n273,0.019886628,5,5
exp_n273,0.047189669,5,5
exp_n273,0.002236302,5,0
exp_n273,0.004406346,5,0
exp_n273,0.008457455,5,0
exp_n273,0.017654793,5,1
exp_n273,0.038312212,5,3
exp_n273,0.003875338,5,0
exp_n273,0.007300042,5,1
exp_n273,0.014768197,5,4
exp_n273,0.001517207,10,3
exp_n273,0.005083948,10,3
exp_n273,0.010159106,10,4
exp_n273,0.023105694,10,7
exp_n273,0.044198203,10,10
exp_n273,0.003041784,9,0
exp_n273,0.005752336,9,0
exp_n273,0.012646981,9,0
exp_n273,0.025228143,9,3
exp_n273,0.061301028,9,5
exp_n273,0.001712834,10,1
exp_n273,0.005129352,10,3
exp_n273,0.008793535,10,4
exp_n273,0.022672437,10,3
exp_n273,0.03265396,10,7
exp_n273,0.003704766,9,1
exp_n273,0.007361465,9,1
exp_n273,0.012853288,9,3
exp_n273,0.031441623,9,5
exp_n273,0.05989785,9,9
exp_n273,0.012699433,3,0
exp_n273,0.017212201,3,0
exp_n273,0.02168574,3,2
exp_n273,0.026064003,3,3
exp_n273,0.039539967,3,3
exp_n274,0,285,14
exp_n274,0.002654455,5,0
exp_n274,0.005090615,5,0
exp_n274,0.011524396,5,4
exp_n274,0.024901586,5,5
exp_n274,0.049090304,5,5
exp_n274,0.002355057,5,0
exp_n274,0.004735598,5,0
exp_n274,0.010036187,5,0
exp_n274,0.02063942,5,4
exp_n274,0.044658746,5,5
exp_n274,0.003885771,5,0
exp_n274,0.007725863,5,2
exp_n274,0.016520543,5,2
exp_n274,0.00159121,10,3
exp_n274,0.005523399,10,4
exp_n274,0.011366639,10,5
exp_n274,0.025947467,10,6
exp_n274,0.056780069,10,10
exp_n274,0.003161094,9,0
exp_n274,0.006639111,9,0
exp_n274,0.015274614,9,0
exp_n274,0.028785203,9,3
exp_n274,0.060211994,9,7
exp_n274,0.002509478,10,2
exp_n274,0.003741403,10,1
exp_n274,0.008199515,10,0
exp_n274,0.022103759,10,4
exp_n274,0.052684537,10,8
exp_n274,0.003669066,9,3
exp_n274,0.007727645,9,5
exp_n274,0.015570153,9,5
exp_n274,0.035513229,9,5
exp_n274,0.077071783,9,9
exp_n274,0.014023143,3,2
exp_n274,0.019177345,3,3
exp_n274,0.024318882,3,3
exp_n274,0.02931069,3,3
exp_n274,0.045119425,3,3
exp_n275,0,285,9
exp_n275,0.002435794,5,0
exp_n275,0.00463852,5,1
exp_n275,0.01019452,5,4
exp_n275,0.021080637,5,5
exp_n275,0.042220184,5,5
exp_n275,0.002332045,5,0
exp_n275,0.004427305,5,0
exp_n275,0.009116233,5,0
exp_n275,0.019224392,5,0
exp_n275,0.039167897,5,5
exp_n275,0.003517028,5,0
exp_n275,0.008843144,5,1
exp_n275,0.016487538,5,2
exp_n275,0.001706355,10,3
exp_n275,0.005459767,10,4
exp_n275,0.012221924,10,6
exp_n275,0.020067969,10,10
exp_n275,0.045730902,10,10
exp_n275,0.002848815,9,0
exp_n275,0.006505045,9,0
exp_n275,0.012978432,9,0
exp_n275,0.025939238,9,3
exp_n275,0.052350753,9,4
exp_n275,0.002669765,10,0
exp_n275,0.00426698,10,2
exp_n275,0.009517922,10,4
exp_n275,0.011871381,10,6
exp_n275,0.036275664,10,7
exp_n275,0.00373217,9,1
exp_n275,0.006631044,9,5
exp_n275,0.014012986,9,6
exp_n275,0.02810511,9,5
exp_n275,0.066621801,9,9
exp_n275,0.012799493,3,1
exp_n275,0.017337413,3,0
exp_n275,0.021852375,3,1
exp_n275,0.026201072,3,3
exp_n275,0.039806695,3,3
exp_n276,0,285,11
exp_n276,0.002613809,5,0
exp_n276,0.005182401,5,1
exp_n276,0.010429922,5,4
exp_n276,0.022075606,5,5
exp_n276,0.040946513,5,5
