"","Simulation","BMDSEstimates","order","Model"
"2922","exp_n975.bmd",0.437676563482144,"bmdu","ModelAverage"
"2923","exp_n976.bmd",0.408358065676243,"bmds","ModelAverage"
"2924","exp_n976.bmd",0.22488169986316,"bmdl","ModelAverage"
"2925","exp_n976.bmd",0.497321987614167,"bmdu","ModelAverage"
"2926","exp_n977.bmd",0.405273625448436,"bmds","ModelAverage"
"2927","exp_n977.bmd",0.233368213955439,"bmdl","ModelAverage"
"2928","exp_n977.bmd",0.514435644593349,"bmdu","ModelAverage"
"2929","exp_n978.bmd",0.678662249280192,"bmds","ModelAverage"
"2930","exp_n978.bmd",0.615046494483736,"bmdl","ModelAverage"
"2931","exp_n978.bmd",0.745938937336453,"bmdu","ModelAverage"
"2932","exp_n979.bmd",0.627113298318932,"bmds","ModelAverage"
"2933","exp_n979.bmd",0.429927787143999,"bmdl","ModelAverage"
"2934","exp_n979.bmd",0.698702656340338,"bmdu","ModelAverage"
"2935","exp_n98.bmd",0.238456768364487,"bmds","ModelAverage"
"2936","exp_n98.bmd",0.159525638240751,"bmdl","ModelAverage"
"2937","exp_n98.bmd",0.425169469806013,"bmdu","ModelAverage"
"2938","exp_n980.bmd",0.691813192535838,"bmds","ModelAverage"
"2939","exp_n980.bmd",0.637119914830242,"bmdl","ModelAverage"
"2940","exp_n980.bmd",0.74141814227537,"bmdu","ModelAverage"
"2941","exp_n981.bmd",0.397900812324746,"bmds","ModelAverage"
"2942","exp_n981.bmd",0.218190072885157,"bmdl","ModelAverage"
"2943","exp_n981.bmd",0.474235226416768,"bmdu","ModelAverage"
"2944","exp_n982.bmd",0.233529102705094,"bmds","ModelAverage"
"2945","exp_n982.bmd",0.152104134992204,"bmdl","ModelAverage"
"2946","exp_n982.bmd",0.424659939606438,"bmdu","ModelAverage"
"2947","exp_n983.bmd",0.897544098012475,"bmds","ModelAverage"
"2948","exp_n983.bmd",0.842265855081212,"bmdl","ModelAverage"
"2949","exp_n983.bmd",0.917757217293258,"bmdu","ModelAverage"
"2950","exp_n984.bmd",0.233689615442485,"bmds","ModelAverage"
"2951","exp_n984.bmd",0.100068414085954,"bmdl","ModelAverage"
"2952","exp_n984.bmd",0.396142423138024,"bmdu","ModelAverage"
"2953","exp_n985.bmd",0.416998634524813,"bmds","ModelAverage"
"2954","exp_n985.bmd",0.217690969699095,"bmdl","ModelAverage"
"2955","exp_n985.bmd",0.493748574016685,"bmdu","ModelAverage"
"2956","exp_n986.bmd",0.402936660345689,"bmds","ModelAverage"
"2957","exp_n986.bmd",0.201251357008464,"bmdl","ModelAverage"
"2958","exp_n986.bmd",0.467251304523765,"bmdu","ModelAverage"
"2959","exp_n987.bmd",0.750220889246401,"bmds","ModelAverage"
"2960","exp_n987.bmd",0.697241347986162,"bmdl","ModelAverage"
"2961","exp_n987.bmd",0.920861800902469,"bmdu","ModelAverage"
"2962","exp_n988.bmd",0.350238773808484,"bmds","ModelAverage"
"2963","exp_n988.bmd",0.217234015028286,"bmdl","ModelAverage"
"2964","exp_n988.bmd",0.46822109218841,"bmdu","ModelAverage"
"2965","exp_n989.bmd",0.431860982504921,"bmds","ModelAverage"
"2966","exp_n989.bmd",0.332351962141911,"bmdl","ModelAverage"
"2967","exp_n989.bmd",0.533694502048749,"bmdu","ModelAverage"
"2968","exp_n99.bmd",0.220790091083409,"bmds","ModelAverage"
"2969","exp_n99.bmd",0.0194844466542634,"bmdl","ModelAverage"
"2970","exp_n99.bmd",0.319690247625023,"bmdu","ModelAverage"
"2971","exp_n990.bmd",0.222531897649453,"bmds","ModelAverage"
"2972","exp_n990.bmd",0.0821647701163849,"bmdl","ModelAverage"
"2973","exp_n990.bmd",0.35786043402913,"bmdu","ModelAverage"
"2974","exp_n991.bmd",0.442683937826017,"bmds","ModelAverage"
"2975","exp_n991.bmd",0.390260815180837,"bmdl","ModelAverage"
"2976","exp_n991.bmd",0.557985214982547,"bmdu","ModelAverage"
"2977","exp_n992.bmd",0.427316156609752,"bmds","ModelAverage"
"2978","exp_n992.bmd",0.322919577429567,"bmdl","ModelAverage"
"2979","exp_n992.bmd",0.553176406161648,"bmdu","ModelAverage"
"2980","exp_n993.bmd",0.260465440450616,"bmds","ModelAverage"
"2981","exp_n993.bmd",0.187202452489993,"bmdl","ModelAverage"
"2982","exp_n993.bmd",0.444445143660033,"bmdu","ModelAverage"
"2983","exp_n994.bmd",0.401713093928415,"bmds","ModelAverage"
"2984","exp_n994.bmd",0.242496578687758,"bmdl","ModelAverage"
"2985","exp_n994.bmd",0.509107693089264,"bmdu","ModelAverage"
"2986","exp_n995.bmd",0.418716411012897,"bmds","ModelAverage"
"2987","exp_n995.bmd",0.363599961042174,"bmdl","ModelAverage"
"2988","exp_n995.bmd",0.58068324551391,"bmdu","ModelAverage"
"2989","exp_n996.bmd",0.408433157294781,"bmds","ModelAverage"
"2990","exp_n996.bmd",0.225516659878014,"bmdl","ModelAverage"
"2991","exp_n996.bmd",0.491284699752014,"bmdu","ModelAverage"
"2992","exp_n997.bmd",0.384317155085406,"bmds","ModelAverage"
"2993","exp_n997.bmd",0.192084527021212,"bmdl","ModelAverage"
"2994","exp_n997.bmd",0.46769412463418,"bmdu","ModelAverage"
"2995","exp_n998.bmd",0.461339595873359,"bmds","ModelAverage"
"2996","exp_n998.bmd",0.402330870376304,"bmdl","ModelAverage"
"2997","exp_n998.bmd",0.62225449202738,"bmdu","ModelAverage"
"2998","exp_n999.bmd",0.416828467339736,"bmds","ModelAverage"
"2999","exp_n999.bmd",0.363129541024021,"bmdl","ModelAverage"
"3000","exp_n999.bmd",0.595745438139238,"bmdu","ModelAverage"
"3001","exp_n1.bmd",0.37713713884002,"bmds","Log-Logistic"
"3002","exp_n1.bmd",0.203703571702852,"bmdl","Log-Logistic"
"3003","exp_n1.bmd",0.51662134938113,"bmdu","Log-Logistic"
"3004","exp_n10.bmd",0.292100305785703,"bmds","Log-Logistic"
"3005","exp_n10.bmd",0.145108240380982,"bmdl","Log-Logistic"
"3006","exp_n10.bmd",0.485867656093017,"bmdu","Log-Logistic"
"3007","exp_n100.bmd",0.359550042979215,"bmds","Log-Logistic"
"3008","exp_n100.bmd",0.212569820832559,"bmdl","Log-Logistic"
"3009","exp_n100.bmd",0.538953162787446,"bmdu","Log-Logistic"
"3010","exp_n1000.bmd",0.460093213622407,"bmds","Log-Logistic"
"3011","exp_n1000.bmd",0.367514080456903,"bmdl","Log-Logistic"
"3012","exp_n1000.bmd",0.590138948469382,"bmdu","Log-Logistic"
"3013","exp_n101.bmd",0.234037871157181,"bmds","Log-Logistic"
"3014","exp_n101.bmd",0.0936414402887506,"bmdl","Log-Logistic"
"3015","exp_n101.bmd",0.428405664899192,"bmdu","Log-Logistic"
"3016","exp_n102.bmd",0.309603667660524,"bmds","Log-Logistic"
"3017","exp_n102.bmd",0.17007841778353,"bmdl","Log-Logistic"
"3018","exp_n102.bmd",0.488892590356387,"bmdu","Log-Logistic"
"3019","exp_n103.bmd",0.457033281542506,"bmds","Log-Logistic"
"3020","exp_n103.bmd",0.348455233664054,"bmdl","Log-Logistic"
"3021","exp_n103.bmd",0.597205992818123,"bmdu","Log-Logistic"
"3022","exp_n104.bmd",0.355051354623148,"bmds","Log-Logistic"
"3023","exp_n104.bmd",0.203575860907165,"bmdl","Log-Logistic"
"3024","exp_n104.bmd",0.537743036179057,"bmdu","Log-Logistic"
"3025","exp_n105.bmd",0.35239911839174,"bmds","Log-Logistic"
"3026","exp_n105.bmd",0.206956473285311,"bmdl","Log-Logistic"
"3027","exp_n105.bmd",0.533696957697255,"bmdu","Log-Logistic"
"3028","exp_n106.bmd",0.393689491407512,"bmds","Log-Logistic"
"3029","exp_n106.bmd",0.260939227364057,"bmdl","Log-Logistic"
"3030","exp_n106.bmd",0.558116621724959,"bmdu","Log-Logistic"
"3031","exp_n107.bmd",0.218483697449579,"bmds","Log-Logistic"
"3032","exp_n107.bmd",0.0915382727942498,"bmdl","Log-Logistic"
"3033","exp_n107.bmd",0.401888606565944,"bmdu","Log-Logistic"
"3034","exp_n108.bmd",0.373035114240801,"bmds","Log-Logistic"
"3035","exp_n108.bmd",0.222135787143261,"bmdl","Log-Logistic"
"3036","exp_n108.bmd",0.551938219817657,"bmdu","Log-Logistic"
"3037","exp_n109.bmd",0.325081136787458,"bmds","Log-Logistic"
"3038","exp_n109.bmd",0.177179286751051,"bmdl","Log-Logistic"
"3039","exp_n109.bmd",0.508171229973189,"bmdu","Log-Logistic"
"3040","exp_n11.bmd",0.244853156715551,"bmds","Log-Logistic"
"3041","exp_n11.bmd",0.104160244965292,"bmdl","Log-Logistic"
"3042","exp_n11.bmd",0.436987995812224,"bmdu","Log-Logistic"
"3043","exp_n110.bmd",0.41576731829246,"bmds","Log-Logistic"
"3044","exp_n110.bmd",0.301572687604353,"bmdl","Log-Logistic"
"3045","exp_n110.bmd",0.562555866762784,"bmdu","Log-Logistic"
"3046","exp_n111.bmd",0.445046318016503,"bmds","Log-Logistic"
"3047","exp_n111.bmd",0.344096780385902,"bmdl","Log-Logistic"
"3048","exp_n111.bmd",0.579647704444799,"bmdu","Log-Logistic"
"3049","exp_n112.bmd",0.252498479108279,"bmds","Log-Logistic"
"3050","exp_n112.bmd",0.111985506901221,"bmdl","Log-Logistic"
"3051","exp_n112.bmd",0.443032471892643,"bmdu","Log-Logistic"
"3052","exp_n113.bmd",0.350695573660987,"bmds","Log-Logistic"
"3053","exp_n113.bmd",0.208199717760655,"bmdl","Log-Logistic"
"3054","exp_n113.bmd",0.533137100344006,"bmdu","Log-Logistic"
"3055","exp_n114.bmd",0.674544268391065,"bmds","Log-Logistic"
"3056","exp_n114.bmd",0.672768576405314,"bmdl","Log-Logistic"
"3057","exp_n114.bmd",0.756188458963454,"bmdu","Log-Logistic"
"3058","exp_n115.bmd",0.47089023498231,"bmds","Log-Logistic"
"3059","exp_n115.bmd",0.360880447896656,"bmdl","Log-Logistic"
"3060","exp_n115.bmd",0.611934768338976,"bmdu","Log-Logistic"
"3061","exp_n116.bmd",0.455761342350464,"bmds","Log-Logistic"
"3062","exp_n116.bmd",0.349835380793296,"bmdl","Log-Logistic"
"3063","exp_n116.bmd",0.594490104532354,"bmdu","Log-Logistic"
"3064","exp_n117.bmd",0.433669421798443,"bmds","Log-Logistic"
"3065","exp_n117.bmd",0.320541462161351,"bmdl","Log-Logistic"
"3066","exp_n117.bmd",0.581859982914141,"bmdu","Log-Logistic"
"3067","exp_n118.bmd",0.559286925457197,"bmds","Log-Logistic"
"3068","exp_n118.bmd",0.498614870081528,"bmdl","Log-Logistic"
"3069","exp_n118.bmd",0.674343352155652,"bmdu","Log-Logistic"
"3070","exp_n119.bmd",0.277827613362702,"bmds","Log-Logistic"
"3071","exp_n119.bmd",0.139823625741498,"bmdl","Log-Logistic"
"3072","exp_n119.bmd",0.46158979085186,"bmdu","Log-Logistic"
"3073","exp_n12.bmd",0.401317545192357,"bmds","Log-Logistic"
"3074","exp_n12.bmd",0.273342917351663,"bmdl","Log-Logistic"
"3075","exp_n12.bmd",0.555884471734099,"bmdu","Log-Logistic"
"3076","exp_n120.bmd",0.208511649680286,"bmds","Log-Logistic"
"3077","exp_n120.bmd",0.0874972265157279,"bmdl","Log-Logistic"
"3078","exp_n120.bmd",0.396926369211317,"bmdu","Log-Logistic"
"3079","exp_n121.bmd",0.543219581831176,"bmds","Log-Logistic"
"3080","exp_n121.bmd",0.479451986132397,"bmdl","Log-Logistic"
"3081","exp_n121.bmd",0.654965382882629,"bmdu","Log-Logistic"
"3082","exp_n122.bmd",0.331610771525849,"bmds","Log-Logistic"
"3083","exp_n122.bmd",0.194012930351113,"bmdl","Log-Logistic"
"3084","exp_n122.bmd",0.509326011434139,"bmdu","Log-Logistic"
"3085","exp_n123.bmd",0.239511882209501,"bmds","Log-Logistic"
"3086","exp_n123.bmd",0.111645417763622,"bmdl","Log-Logistic"
"3087","exp_n123.bmd",0.43053838081882,"bmdu","Log-Logistic"
"3088","exp_n124.bmd",0.3905299374882,"bmds","Log-Logistic"
"3089","exp_n124.bmd",0.253610347352336,"bmdl","Log-Logistic"
"3090","exp_n124.bmd",0.561291041187735,"bmdu","Log-Logistic"
"3091","exp_n125.bmd",0.225722620635907,"bmds","Log-Logistic"
"3092","exp_n125.bmd",0.0965216866022497,"bmdl","Log-Logistic"
"3093","exp_n125.bmd",0.417538361687989,"bmdu","Log-Logistic"
"3094","exp_n126.bmd",0.380636678685518,"bmds","Log-Logistic"
"3095","exp_n126.bmd",0.250327830875936,"bmdl","Log-Logistic"
"3096","exp_n126.bmd",0.542696564635809,"bmdu","Log-Logistic"
"3097","exp_n127.bmd",0.50315459367074,"bmds","Log-Logistic"
"3098","exp_n127.bmd",0.412482748059736,"bmdl","Log-Logistic"
"3099","exp_n127.bmd",0.634279143151066,"bmdu","Log-Logistic"
"3100","exp_n128.bmd",0.521952693593177,"bmds","Log-Logistic"
"3101","exp_n128.bmd",0.423698436277278,"bmdl","Log-Logistic"
"3102","exp_n128.bmd",0.660777052098244,"bmdu","Log-Logistic"
"3103","exp_n129.bmd",0.488175230871041,"bmds","Log-Logistic"
"3104","exp_n129.bmd",0.407437154771923,"bmdl","Log-Logistic"
"3105","exp_n129.bmd",0.610573727286581,"bmdu","Log-Logistic"
"3106","exp_n13.bmd",0.272919824130321,"bmds","Log-Logistic"
"3107","exp_n13.bmd",0.136590187153815,"bmdl","Log-Logistic"
"3108","exp_n13.bmd",0.4604997752276,"bmdu","Log-Logistic"
"3109","exp_n130.bmd",0.570504868679732,"bmds","Log-Logistic"
"3110","exp_n130.bmd",0.495536297595817,"bmdl","Log-Logistic"
"3111","exp_n130.bmd",0.692994456119422,"bmdu","Log-Logistic"
"3112","exp_n131.bmd",0.471020098631828,"bmds","Log-Logistic"
"3113","exp_n131.bmd",0.386745571573098,"bmdl","Log-Logistic"
"3114","exp_n131.bmd",0.601711192764409,"bmdu","Log-Logistic"
"3115","exp_n132.bmd",0.344220813942457,"bmds","Log-Logistic"
"3116","exp_n132.bmd",0.199326270440957,"bmdl","Log-Logistic"
"3117","exp_n132.bmd",0.518142556035608,"bmdu","Log-Logistic"
"3118","exp_n133.bmd",0.362831643809097,"bmds","Log-Logistic"
"3119","exp_n133.bmd",0.222076322537399,"bmdl","Log-Logistic"
"3120","exp_n133.bmd",0.543002117922847,"bmdu","Log-Logistic"
"3121","exp_n134.bmd",0.325639798684091,"bmds","Log-Logistic"
"3122","exp_n134.bmd",0.184071931809261,"bmdl","Log-Logistic"
"3123","exp_n134.bmd",0.50442135788099,"bmdu","Log-Logistic"
"3124","exp_n135.bmd",0.331172002497355,"bmds","Log-Logistic"
"3125","exp_n135.bmd",0.19527503909191,"bmdl","Log-Logistic"
"3126","exp_n135.bmd",0.509222696701864,"bmdu","Log-Logistic"
"3127","exp_n136.bmd",0.537985661358311,"bmds","Log-Logistic"
"3128","exp_n136.bmd",0.464074206727588,"bmdl","Log-Logistic"
"3129","exp_n136.bmd",0.65452603901205,"bmdu","Log-Logistic"
"3130","exp_n137.bmd",0.317861324929854,"bmds","Log-Logistic"
"3131","exp_n137.bmd",0.171109658289126,"bmdl","Log-Logistic"
"3132","exp_n137.bmd",0.507031186272663,"bmdu","Log-Logistic"
"3133","exp_n138.bmd",0.364921862266049,"bmds","Log-Logistic"
"3134","exp_n138.bmd",0.223525989303947,"bmdl","Log-Logistic"
"3135","exp_n138.bmd",0.539688056379338,"bmdu","Log-Logistic"
"3136","exp_n139.bmd",0.29598230637977,"bmds","Log-Logistic"
"3137","exp_n139.bmd",0.154697822603666,"bmdl","Log-Logistic"
"3138","exp_n139.bmd",0.474865574298503,"bmdu","Log-Logistic"
"3139","exp_n14.bmd",0.444862550973905,"bmds","Log-Logistic"
"3140","exp_n14.bmd",0.315608658476076,"bmdl","Log-Logistic"
"3141","exp_n14.bmd",0.6051603975759,"bmdu","Log-Logistic"
"3142","exp_n140.bmd",0.340043894880433,"bmds","Log-Logistic"
"3143","exp_n140.bmd",0.190238176203976,"bmdl","Log-Logistic"
"3144","exp_n140.bmd",0.522249201604431,"bmdu","Log-Logistic"
"3145","exp_n141.bmd",0.471509228675456,"bmds","Log-Logistic"
"3146","exp_n141.bmd",0.38826875089315,"bmdl","Log-Logistic"
"3147","exp_n141.bmd",0.598908060257549,"bmdu","Log-Logistic"
"3148","exp_n142.bmd",0.44525633979392,"bmds","Log-Logistic"
"3149","exp_n142.bmd",0.334243846533048,"bmdl","Log-Logistic"
"3150","exp_n142.bmd",0.591324052955175,"bmdu","Log-Logistic"
"3151","exp_n143.bmd",0.280489990065551,"bmds","Log-Logistic"
"3152","exp_n143.bmd",0.132587076482884,"bmdl","Log-Logistic"
"3153","exp_n143.bmd",0.478711637630767,"bmdu","Log-Logistic"
"3154","exp_n144.bmd",0.405275410458053,"bmds","Log-Logistic"
"3155","exp_n144.bmd",0.266774631497212,"bmdl","Log-Logistic"
"3156","exp_n144.bmd",0.579208157407226,"bmdu","Log-Logistic"
"3157","exp_n145.bmd",0.45651877422774,"bmds","Log-Logistic"
"3158","exp_n145.bmd",0.359234453001036,"bmdl","Log-Logistic"
"3159","exp_n145.bmd",0.593286967048451,"bmdu","Log-Logistic"
"3160","exp_n146.bmd",0.487950472784953,"bmds","Log-Logistic"
"3161","exp_n146.bmd",0.401397873451695,"bmdl","Log-Logistic"
"3162","exp_n146.bmd",0.621075753208009,"bmdu","Log-Logistic"
"3163","exp_n147.bmd",0.482039876298081,"bmds","Log-Logistic"
"3164","exp_n147.bmd",0.397946340020477,"bmdl","Log-Logistic"
"3165","exp_n147.bmd",0.606586714469442,"bmdu","Log-Logistic"
"3166","exp_n148.bmd",0.703036476395084,"bmds","Log-Logistic"
"3167","exp_n148.bmd",0.665406634132884,"bmdl","Log-Logistic"
"3168","exp_n148.bmd",0.816803255106855,"bmdu","Log-Logistic"
"3169","exp_n149.bmd",0.487641722588488,"bmds","Log-Logistic"
"3170","exp_n149.bmd",0.402222459706305,"bmdl","Log-Logistic"
"3171","exp_n149.bmd",0.613986772245329,"bmdu","Log-Logistic"
"3172","exp_n15.bmd",0.330903242172524,"bmds","Log-Logistic"
"3173","exp_n15.bmd",0.199008690863697,"bmdl","Log-Logistic"
"3174","exp_n15.bmd",0.503360885213885,"bmdu","Log-Logistic"
"3175","exp_n150.bmd",0.35199718241321,"bmds","Log-Logistic"
"3176","exp_n150.bmd",0.216067172523045,"bmdl","Log-Logistic"
"3177","exp_n150.bmd",0.518561090361459,"bmdu","Log-Logistic"
"3178","exp_n151.bmd",0.211471031407586,"bmds","Log-Logistic"
"3179","exp_n151.bmd",0.089304180454738,"bmdl","Log-Logistic"
"3180","exp_n151.bmd",0.398083869845493,"bmdu","Log-Logistic"
"3181","exp_n152.bmd",0.429466472623584,"bmds","Log-Logistic"
"3182","exp_n152.bmd",0.310399675606677,"bmdl","Log-Logistic"
"3183","exp_n152.bmd",0.583986130220979,"bmdu","Log-Logistic"
"3184","exp_n153.bmd",0.324356452446928,"bmds","Log-Logistic"
"3185","exp_n153.bmd",0.190081367054124,"bmdl","Log-Logistic"
"3186","exp_n153.bmd",0.49173439776647,"bmdu","Log-Logistic"
"3187","exp_n154.bmd",0.30750894658132,"bmds","Log-Logistic"
"3188","exp_n154.bmd",0.166062149587304,"bmdl","Log-Logistic"
"3189","exp_n154.bmd",0.486024380711742,"bmdu","Log-Logistic"
"3190","exp_n155.bmd",0.476544174246808,"bmds","Log-Logistic"
"3191","exp_n155.bmd",0.390958488281724,"bmdl","Log-Logistic"
"3192","exp_n155.bmd",0.603912269821158,"bmdu","Log-Logistic"
"3193","exp_n156.bmd",0.319423554409005,"bmds","Log-Logistic"
"3194","exp_n156.bmd",0.168348007343212,"bmdl","Log-Logistic"
"3195","exp_n156.bmd",0.505975675662327,"bmdu","Log-Logistic"
"3196","exp_n157.bmd",0.487614474800345,"bmds","Log-Logistic"
"3197","exp_n157.bmd",0.400835218715325,"bmdl","Log-Logistic"
"3198","exp_n157.bmd",0.616448171237464,"bmdu","Log-Logistic"
"3199","exp_n158.bmd",0.333024143877838,"bmds","Log-Logistic"
"3200","exp_n158.bmd",0.177754031096691,"bmdl","Log-Logistic"
"3201","exp_n158.bmd",0.521302555503156,"bmdu","Log-Logistic"
"3202","exp_n159.bmd",0.317804192846399,"bmds","Log-Logistic"
"3203","exp_n159.bmd",0.192582661305373,"bmdl","Log-Logistic"
"3204","exp_n159.bmd",0.487095702145405,"bmdu","Log-Logistic"
"3205","exp_n16.bmd",0.303948669572569,"bmds","Log-Logistic"
"3206","exp_n16.bmd",0.15858969055785,"bmdl","Log-Logistic"
"3207","exp_n16.bmd",0.490967903155443,"bmdu","Log-Logistic"
"3208","exp_n160.bmd",0.404004846072119,"bmds","Log-Logistic"
"3209","exp_n160.bmd",0.281756840459106,"bmdl","Log-Logistic"
"3210","exp_n160.bmd",0.562641695104942,"bmdu","Log-Logistic"
"3211","exp_n161.bmd",0.207601468089028,"bmds","Log-Logistic"
"3212","exp_n161.bmd",0.0862075197098175,"bmdl","Log-Logistic"
"3213","exp_n161.bmd",0.39755964077867,"bmdu","Log-Logistic"
"3214","exp_n162.bmd",0.318582989604282,"bmds","Log-Logistic"
"3215","exp_n162.bmd",0.178139387994226,"bmdl","Log-Logistic"
"3216","exp_n162.bmd",0.501127560925376,"bmdu","Log-Logistic"
"3217","exp_n163.bmd",0.374978890982742,"bmds","Log-Logistic"
"3218","exp_n163.bmd",0.23670696341716,"bmdl","Log-Logistic"
"3219","exp_n163.bmd",0.549343543427252,"bmdu","Log-Logistic"
"3220","exp_n164.bmd",0.301616499857171,"bmds","Log-Logistic"
"3221","exp_n164.bmd",0.153829843207578,"bmdl","Log-Logistic"
"3222","exp_n164.bmd",0.495067253558125,"bmdu","Log-Logistic"
"3223","exp_n165.bmd",0.287276380097145,"bmds","Log-Logistic"
"3224","exp_n165.bmd",0.145461932947216,"bmdl","Log-Logistic"
"3225","exp_n165.bmd",0.478823017000538,"bmdu","Log-Logistic"
"3226","exp_n166.bmd",0.233514709139862,"bmds","Log-Logistic"
"3227","exp_n166.bmd",0.106430798752882,"bmdl","Log-Logistic"
"3228","exp_n166.bmd",0.416728588905855,"bmdu","Log-Logistic"
"3229","exp_n167.bmd",0.300954010152622,"bmds","Log-Logistic"
"3230","exp_n167.bmd",0.151867908745023,"bmdl","Log-Logistic"
"3231","exp_n167.bmd",0.491373093177669,"bmdu","Log-Logistic"
"3232","exp_n168.bmd",0.42381339413971,"bmds","Log-Logistic"
"3233","exp_n168.bmd",0.313895421618309,"bmdl","Log-Logistic"
"3234","exp_n168.bmd",0.571462294880785,"bmdu","Log-Logistic"
"3235","exp_n169.bmd",0.532386945248219,"bmds","Log-Logistic"
"3236","exp_n169.bmd",0.466254952155061,"bmdl","Log-Logistic"
"3237","exp_n169.bmd",0.64680208916776,"bmdu","Log-Logistic"
"3238","exp_n17.bmd",0.41092888649709,"bmds","Log-Logistic"
"3239","exp_n17.bmd",0.278597745437619,"bmdl","Log-Logistic"
"3240","exp_n17.bmd",0.57263762474305,"bmdu","Log-Logistic"
"3241","exp_n170.bmd",0.348914012971188,"bmds","Log-Logistic"
"3242","exp_n170.bmd",0.202872818694934,"bmdl","Log-Logistic"
"3243","exp_n170.bmd",0.527802056276098,"bmdu","Log-Logistic"
"3244","exp_n171.bmd",0.359656267113498,"bmds","Log-Logistic"
"3245","exp_n171.bmd",0.215440126720232,"bmdl","Log-Logistic"
"3246","exp_n171.bmd",0.541481673015703,"bmdu","Log-Logistic"
"3247","exp_n172.bmd",0.680985196133701,"bmds","Log-Logistic"
"3248","exp_n172.bmd",0.66632704201644,"bmdl","Log-Logistic"
"3249","exp_n172.bmd",0.77386695848536,"bmdu","Log-Logistic"
"3250","exp_n173.bmd",0.47978802365034,"bmds","Log-Logistic"
"3251","exp_n173.bmd",0.380233982137319,"bmdl","Log-Logistic"
"3252","exp_n173.bmd",0.611349213158159,"bmdu","Log-Logistic"
"3253","exp_n174.bmd",0.3240539329004,"bmds","Log-Logistic"
"3254","exp_n174.bmd",0.175210587728655,"bmdl","Log-Logistic"
"3255","exp_n174.bmd",0.505697101182445,"bmdu","Log-Logistic"
"3256","exp_n175.bmd",0.502495714008409,"bmds","Log-Logistic"
"3257","exp_n175.bmd",0.417245836924054,"bmdl","Log-Logistic"
"3258","exp_n175.bmd",0.63023549336469,"bmdu","Log-Logistic"
"3259","exp_n176.bmd",0.4412115970876,"bmds","Log-Logistic"
"3260","exp_n176.bmd",0.31720832989244,"bmdl","Log-Logistic"
"3261","exp_n176.bmd",0.597011766114834,"bmdu","Log-Logistic"
"3262","exp_n177.bmd",0.653598147809083,"bmds","Log-Logistic"
"3263","exp_n177.bmd",0.618529035580851,"bmdl","Log-Logistic"
"3264","exp_n177.bmd",0.755737522230758,"bmdu","Log-Logistic"
"3265","exp_n178.bmd",0.709764973746341,"bmds","Log-Logistic"
"3266","exp_n178.bmd",0.707314213285547,"bmdl","Log-Logistic"
"3267","exp_n178.bmd",0.793486479311583,"bmdu","Log-Logistic"
"3268","exp_n179.bmd",0.255173159573578,"bmds","Log-Logistic"
"3269","exp_n179.bmd",0.108071976652519,"bmdl","Log-Logistic"
"3270","exp_n179.bmd",0.444276704485737,"bmdu","Log-Logistic"
"3271","exp_n18.bmd",0.290519438278634,"bmds","Log-Logistic"
"3272","exp_n18.bmd",0.146779245958492,"bmdl","Log-Logistic"
"3273","exp_n18.bmd",0.477260957211765,"bmdu","Log-Logistic"
"3274","exp_n180.bmd",0.336516318326371,"bmds","Log-Logistic"
"3275","exp_n180.bmd",0.187574401103163,"bmdl","Log-Logistic"
"3276","exp_n180.bmd",0.513265631168498,"bmdu","Log-Logistic"
"3277","exp_n181.bmd",0.35645622654879,"bmds","Log-Logistic"
"3278","exp_n181.bmd",0.216319064093735,"bmdl","Log-Logistic"
"3279","exp_n181.bmd",0.532849492117376,"bmdu","Log-Logistic"
"3280","exp_n182.bmd",0.483148499471773,"bmds","Log-Logistic"
"3281","exp_n182.bmd",0.392670611490063,"bmdl","Log-Logistic"
"3282","exp_n182.bmd",0.616749610742824,"bmdu","Log-Logistic"
"3283","exp_n183.bmd",0.476482173672431,"bmds","Log-Logistic"
"3284","exp_n183.bmd",0.38998264132891,"bmdl","Log-Logistic"
"3285","exp_n183.bmd",0.60408783118721,"bmdu","Log-Logistic"
"3286","exp_n184.bmd",0.198200379060397,"bmds","Log-Logistic"
"3287","exp_n184.bmd",0.0729651906853434,"bmdl","Log-Logistic"
"3288","exp_n184.bmd",0.394152733935925,"bmdu","Log-Logistic"
"3289","exp_n185.bmd",0.48601144669876,"bmds","Log-Logistic"
"3290","exp_n185.bmd",0.363776933024957,"bmdl","Log-Logistic"
"3291","exp_n185.bmd",0.638544545743172,"bmdu","Log-Logistic"
"3292","exp_n186.bmd",0.39488296148958,"bmds","Log-Logistic"
"3293","exp_n186.bmd",0.270200153712947,"bmdl","Log-Logistic"
"3294","exp_n186.bmd",0.5565211617649,"bmdu","Log-Logistic"
"3295","exp_n187.bmd",0.407202903294774,"bmds","Log-Logistic"
"3296","exp_n187.bmd",0.291537057750811,"bmdl","Log-Logistic"
"3297","exp_n187.bmd",0.559812657820462,"bmdu","Log-Logistic"
"3298","exp_n188.bmd",0.537133700222925,"bmds","Log-Logistic"
"3299","exp_n188.bmd",0.48220664898581,"bmdl","Log-Logistic"
"3300","exp_n188.bmd",0.64167864765775,"bmdu","Log-Logistic"
"3301","exp_n189.bmd",0.352948943534562,"bmds","Log-Logistic"
"3302","exp_n189.bmd",0.204731279145971,"bmdl","Log-Logistic"
"3303","exp_n189.bmd",0.534588028650601,"bmdu","Log-Logistic"
"3304","exp_n19.bmd",0.367601320160385,"bmds","Log-Logistic"
